,istart,istop,cstart,cstop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,theta,a_input,inlc
0,729,757,,,10.571115973741794,10.938730853391684,5383.219694981685,135.9359528596757,0.36692347398688807,0.36761487964989037,3200.0,30.0,1.0,10.0
0,728,759,,,10.557986870897155,10.964989059080962,8377.387777061731,151.26336156912538,0.5571384936594188,0.4070021881838066,3200.0,45.0,1.0,10.0
1,766,769,,,11.056892778993435,11.096280087527353,250.5127122028194,42.15715782061483,0.07793618064752939,0.03938730853391803,3200.0,45.0,1.0,10.0
0,727,775,,,10.544857768052516,11.175054704595185,12508.734520189699,181.56947521830443,0.8303748321166764,0.630196936542669,3200.0,60.0,1.0,10.0
0,728,782,,,10.557986870897155,11.266958424507658,14916.732649150532,193.45637394611634,0.848851621021776,0.7089715536105032,3200.0,85.0,1.0,10.0
1,787,790,,,11.332603938730854,11.37199124726477,266.7057454369877,41.81581338024557,0.09960420215874577,0.039387308533916254,3200.0,85.0,1.0,10.0
0,730,759,,,10.584245076586432,10.964989059080962,4813.562817102456,134.611467415896,0.33416529419505503,0.3807439824945291,3200.0,5.0,2.0,10.0
0,729,761,,,10.571115973741794,10.99124726477024,6548.8612272660175,147.12182799546272,0.36500538062536725,0.42013129102844715,3200.0,10.0,2.0,10.0
1,766,769,,,11.056892778993435,11.096280087527353,270.54824443725744,41.36775367876669,0.10997422956346892,0.03938730853391803,3200.0,10.0,2.0,10.0
2,780,783,,,11.24070021881838,11.280087527352297,231.88343617738636,41.96510727878674,0.06974372010937491,0.039387308533916254,3200.0,10.0,2.0,10.0
0,728,775,,,10.557986870897155,11.175054704595185,12862.128751986678,182.9091610862131,0.7273225306375908,0.6170678336980302,3200.0,30.0,2.0,10.0
1,779,783,,,11.227571115973742,11.280087527352297,337.91322440140027,48.692600717801746,0.07825554205877383,0.052516411378555006,3200.0,30.0,2.0,10.0
0,728,784,,,10.557986870897155,11.293216630196936,18571.963088010656,210.08134117873138,1.035454263035533,0.7352297592997807,3200.0,45.0,2.0,10.0
0,728,795,,,10.557986870897155,11.437636761487965,23440.99333910663,232.17438828174332,1.2077842311562383,0.8796498905908106,3200.0,60.0,2.0,10.0
1,808,811,,,11.608315098468271,11.647702407002187,240.91654544794983,42.00856069699997,0.07419734395649202,0.039387308533916254,3200.0,60.0,2.0,10.0
0,727,794,,,10.544857768052516,11.424507658643325,28098.21698658573,248.78279813641174,1.5688802675421916,0.8796498905908088,3200.0,85.0,2.0,10.0
1,808,811,,,11.608315098468271,11.647702407002187,251.3440342528683,41.87383300813221,0.08910681608471127,0.039387308533916254,3200.0,85.0,2.0,10.0
0,,,,,,,,,,,3200.0,5.0,0.25,30.0
0,,,,,,,,,,,3200.0,10.0,0.25,30.0
0,,,,,,,,,,,3200.0,30.0,0.25,30.0
0,731,736,,,10.597374179431071,10.663019693654267,432.48281146111026,54.28952516041157,0.09466089884062345,0.06564551422319553,3200.0,45.0,0.25,30.0
0,731,738,,,10.597374179431071,10.689277899343544,829.936659662308,65.43894326317736,0.1266280107759048,0.09190371991247304,3200.0,60.0,0.25,30.0
0,730,745,,,10.584245076586432,10.781181619256017,2234.84578643476,96.86675574529448,0.19125766183725856,0.19693654266958482,3200.0,85.0,0.25,30.0
1,750,753,,,10.846827133479211,10.886214442013129,259.2067928910788,42.11913865214406,0.08446041503713397,0.03938730853391803,3200.0,85.0,0.25,30.0
0,750,754,,,10.846827133479211,10.899343544857768,338.5929267205583,48.71835114943141,0.07973534564168805,0.05251641137855678,3200.0,5.0,0.5,30.0
0,753,756,,,10.886214442013129,10.925601750547045,250.17937380582265,42.00582486087575,0.08417645971496146,0.039387308533916254,3200.0,10.0,0.5,30.0
0,732,735,,,10.61050328227571,10.649890590809628,330.4494198827544,42.4443718683087,0.1204320448082834,0.03938730853391803,3200.0,30.0,0.5,30.0
1,748,758,,,10.820568927789934,10.951859956236323,1034.7213538637914,77.71593785787093,0.12076300727197276,0.1312910284463893,3200.0,30.0,0.5,30.0
0,730,758,,,10.584245076586432,10.951859956236323,3311.5360690089396,129.35469104841135,0.16849362113848643,0.36761487964989037,3200.0,45.0,0.5,30.0
0,730,756,,,10.584245076586432,10.925601750547045,3990.1424281819136,126.81559000639862,0.2650763251881658,0.34135667396061287,3200.0,60.0,0.5,30.0
0,730,762,,,10.584245076586432,11.00437636761488,5731.571198676813,139.3702132878477,0.36765193443710054,0.42013129102844715,3200.0,85.0,0.5,30.0
0,749,757,,,10.833698030634572,10.938730853391684,881.698359839304,69.80260460213194,0.1288797850162462,0.10503282275711179,3200.0,5.0,1.0,30.0
0,745,759,,,10.781181619256017,10.964989059080962,1563.5264646975784,90.26502187847234,0.16310859807193778,0.1838074398249443,3200.0,10.0,1.0,30.0
0,730,760,,,10.584245076586432,10.978118161925602,4223.72028906247,135.27984745882884,0.21002502054110228,0.39387308533916965,3200.0,30.0,1.0,30.0
0,729,761,,,10.571115973741794,10.99124726477024,6892.9421173262745,150.07194042733985,0.3384879978206268,0.42013129102844715,3200.0,45.0,1.0,30.0
1,776,782,,,11.188183807439824,11.266958424507658,491.1891662882432,59.47293714046783,0.08090548805233877,0.07877461706783428,3200.0,45.0,1.0,30.0
0,729,767,,,10.571115973741794,11.070021881838073,9183.627943602805,162.96064476046905,0.5204343287085809,0.49890590809627966,3200.0,60.0,1.0,30.0
1,780,787,,,11.24070021881838,11.332603938730854,599.9202870576056,63.792798132744934,0.10311810339032146,0.09190371991247304,3200.0,60.0,1.0,30.0
0,728,766,,,10.557986870897155,11.056892778993435,11413.044325046012,169.11770905928364,0.7137312531438049,0.49890590809627966,3200.0,85.0,1.0,30.0
0,729,738,,,10.571115973741794,10.689277899343544,1412.7166788260793,74.74988668887218,0.22245337426978806,0.11816192560175054,3200.0,5.0,2.0,30.0
1,743,763,,,10.75492341356674,11.017505470459518,3136.508543426168,111.85456581623654,0.22172033837966554,0.2625820568927786,3200.0,5.0,2.0,30.0
0,727,762,,,10.544857768052516,11.00437636761488,5807.539828918206,148.8133629411151,0.2475969552137507,0.4595185995623634,3200.0,10.0,2.0,30.0
1,780,783,,,11.24070021881838,11.280087527352297,276.13885617198014,42.27663540636161,0.09423186094977631,0.039387308533916254,3200.0,10.0,2.0,30.0
0,727,762,,,10.544857768052516,11.00437636761488,9906.16662942986,164.56783994480676,0.42781213745395696,0.4595185995623634,3200.0,30.0,2.0,30.0
1,777,786,,,11.201312910284464,11.319474835886215,1012.7161577711461,73.29437154247547,0.13092685496573964,0.11816192560175054,3200.0,30.0,2.0,30.0
0,728,766,,,10.557986870897155,11.056892778993435,13397.02288436526,179.5604268697132,0.7259231405498916,0.49890590809627966,3200.0,45.0,2.0,30.0
1,776,788,,,11.188183807439824,11.345733041575492,1422.4564554349402,85.61886614619357,0.1377519651853638,0.15754923413566857,3200.0,45.0,2.0,30.0
0,727,792,,,10.544857768052516,11.398249452954047,19890.76071276698,219.47133638710196,0.8982168188447601,0.8533916849015313,3200.0,60.0,2.0,30.0
1,802,805,,,11.529540481400437,11.568927789934355,231.49352319688603,41.95378778494767,0.0709264226892683,0.03938730853391803,3200.0,60.0,2.0,30.0
2,819,822,,,11.752735229759299,11.792122538293217,228.9807210412871,41.93312542986772,0.06859327974480478,0.03938730853391803,3200.0,60.0,2.0,30.0
0,727,790,,,10.544857768052516,11.37199124726477,23897.71428149171,232.37906990456716,1.3534166922751591,0.8271334792122538,3200.0,85.0,2.0,30.0
1,805,808,,,11.568927789934355,11.608315098468271,279.4457511439376,42.17273568314695,0.09248247378291907,0.039387308533916254,3200.0,85.0,2.0,30.0
0,,,,,,,,,,,3200.0,5.0,0.25,45.0
0,,,,,,,,,,,3200.0,10.0,0.25,45.0
0,,,,,,,,,,,3200.0,30.0,0.25,45.0
0,748,751,,,10.820568927789934,10.859956236323852,283.63801995539893,42.47310226277336,0.092396558800669,0.03938730853391803,3200.0,45.0,0.25,45.0
0,,,,,,,,,,,3200.0,60.0,0.25,45.0
0,730,743,,,10.584245076586432,10.75492341356674,1560.0072878348694,86.91464326173697,0.17728054004654625,0.17067833698030732,3200.0,85.0,0.25,45.0
0,750,755,,,10.846827133479211,10.912472647702407,565.4926979426228,55.52055698029163,0.11216215848663924,0.06564551422319553,3200.0,5.0,0.5,45.0
0,752,755,,,10.87308533916849,10.912472647702407,288.8139457907547,42.6031741703892,0.08990665986056445,0.039387308533916254,3200.0,10.0,0.5,45.0
0,748,757,,,10.820568927789934,10.938730853391684,920.5322385404721,73.51574785896631,0.11615219368565466,0.11816192560175054,3200.0,30.0,0.5,45.0
0,730,736,,,10.584245076586432,10.663019693654267,541.6384778085419,59.26721975433664,0.10332482992539327,0.07877461706783428,3200.0,45.0,0.5,45.0
1,746,757,,,10.794310722100656,10.938730853391684,1144.3572455118958,81.1764276318573,0.10958507464209055,0.14442013129102804,3200.0,45.0,0.5,45.0
0,730,741,,,10.584245076586432,10.72866520787746,1580.2144300616271,82.25319809638447,0.20947704867107708,0.14442013129102804,3200.0,60.0,0.5,45.0
1,745,758,,,10.781181619256017,10.951859956236323,1402.6578391010128,87.8831724001875,0.14325704665337113,0.17067833698030555,3200.0,60.0,0.5,45.0
0,731,755,,,10.597374179431071,10.912472647702407,4106.239788246174,122.52670705657071,0.3141245405480515,0.31509846827133536,3200.0,85.0,0.5,45.0
0,746,757,,,10.794310722100656,10.938730853391684,1539.5228508352222,82.99182759059688,0.181410245772885,0.14442013129102804,3200.0,5.0,1.0,45.0
0,729,732,,,10.571115973741794,10.61050328227571,259.64833943729445,42.10886069338429,0.08726698024098045,0.039387308533916254,3200.0,10.0,1.0,45.0
1,746,760,,,10.794310722100656,10.978118161925602,1899.3549421729044,93.45995689836933,0.16984020535763578,0.18380743982494607,3200.0,10.0,1.0,45.0
0,728,735,,,10.557986870897155,10.649890590809628,862.5645725646281,66.1357007884197,0.1290767272189841,0.09190371991247304,3200.0,30.0,1.0,45.0
1,745,761,,,10.781181619256017,10.99124726477024,2609.9797398271526,102.5343439678101,0.19038216620192916,0.21006564551422358,3200.0,30.0,1.0,45.0
0,729,737,,,10.571115973741794,10.676148796498905,1531.9022066662146,73.6901607209082,0.23685455168459235,0.10503282275711179,3200.0,45.0,1.0,45.0
1,741,761,,,10.72866520787746,10.99124726477024,3441.26871344868,114.27222699233391,0.23038657209619773,0.26258205689278036,3200.0,45.0,1.0,45.0
0,728,762,,,10.557986870897155,11.00437636761488,6956.312436223411,152.7091165175797,0.35294068182093463,0.44638949671772465,3200.0,60.0,1.0,45.0
1,782,788,,,11.266958424507658,11.345733041575492,570.6242206029053,59.77119253305744,0.09683785772047893,0.07877461706783428,3200.0,60.0,1.0,45.0
0,728,766,,,10.557986870897155,11.056892778993435,9257.951810185512,160.50881514630706,0.5553650540974511,0.49890590809627966,3200.0,85.0,1.0,45.0
0,728,735,,,10.557986870897155,10.649890590809628,943.2122292418836,65.9632093253959,0.1630989947990884,0.09190371991247304,3200.0,5.0,2.0,45.0
1,743,762,,,10.75492341356674,11.00437636761488,3602.4804883745987,110.24195270225377,0.2678224122621464,0.24945295404813983,3200.0,5.0,2.0,45.0
2,782,787,,,11.266958424507658,11.332603938730854,556.7065179824847,55.141571895267916,0.1312422823912418,0.06564551422319553,3200.0,5.0,2.0,45.0
0,728,737,,,10.557986870897155,10.676148796498905,1267.6959234562055,74.92231399795028,0.16844847938738816,0.11816192560175054,3200.0,10.0,2.0,45.0
1,744,762,,,10.768052516411379,11.00437636761488,3926.123999327562,111.91590651099236,0.2806507051371063,0.23632385120350108,3200.0,10.0,2.0,45.0
2,779,787,,,11.227571115973742,11.332603938730854,902.8370654725039,70.26759168965211,0.11413466009783502,0.10503282275711179,3200.0,10.0,2.0,45.0
0,727,762,,,10.544857768052516,11.00437636761488,8561.108011430792,158.13618258483595,0.35946956211313585,0.4595185995623634,3200.0,30.0,2.0,45.0
1,778,787,,,11.214442013129103,11.332603938730854,1156.365365213272,74.67935288510267,0.14889364927675897,0.11816192560175054,3200.0,30.0,2.0,45.0
0,728,765,,,10.557986870897155,11.043763676148796,10986.231439768404,170.69381763798222,0.5068811263697626,0.4857768052516409,3200.0,45.0,2.0,45.0
1,774,789,,,11.161925601750546,11.358862144420131,1700.0247075428626,95.77928488696836,0.11969319565100456,0.19693654266958482,3200.0,45.0,2.0,45.0
0,727,769,,,10.544857768052516,11.096280087527353,13678.888546975197,182.97239928372883,0.6679082768958495,0.5514223194748364,3200.0,60.0,2.0,45.0
1,774,791,,,11.161925601750546,11.385120350109409,1903.09059769574,101.35705068474827,0.1447605805314236,0.22319474835886233,3200.0,60.0,2.0,45.0
0,727,790,,,10.544857768052516,11.37199124726477,19234.20430172136,215.62278029305543,1.0802643389293962,0.8271334792122538,3200.0,85.0,2.0,45.0
0,,,,,,,,,,,3200.0,5.0,0.25,60.0
0,,,,,,,,,,,3200.0,10.0,0.25,60.0
0,,,,,,,,,,,3200.0,30.0,0.25,60.0
0,,,,,,,,,,,3200.0,45.0,0.25,60.0
0,,,,,,,,,,,3200.0,60.0,0.25,60.0
0,731,739,,,10.597374179431071,10.702407002188183,884.3256495662702,68.78650964015868,0.1504809568153156,0.10503282275711179,3200.0,85.0,0.25,60.0
0,748,756,,,10.820568927789934,10.925601750547045,790.0762517855933,69.2528173400304,0.11414321210665546,0.10503282275711179,3200.0,5.0,0.5,60.0
0,748,757,,,10.820568927789934,10.938730853391684,816.2694263730887,72.87673113742072,0.10648992671729052,0.11816192560175054,3200.0,10.0,0.5,60.0
0,748,758,,,10.820568927789934,10.951859956236323,1025.0521108205262,77.29279704215965,0.11718689999021814,0.1312910284463893,3200.0,30.0,0.5,60.0
0,748,758,,,10.820568927789934,10.951859956236323,1194.4877395696928,78.2990376307431,0.13555337788870037,0.1312910284463893,3200.0,45.0,0.5,60.0
0,746,755,,,10.794310722100656,10.912472647702407,917.2671646513805,73.18314297431414,0.11759446069145718,0.11816192560175054,3200.0,60.0,0.5,60.0
0,730,750,,,10.584245076586432,10.846827133479211,2441.9082161498063,108.28583088170788,0.18532802247198643,0.2625820568927786,3200.0,85.0,0.5,60.0
0,747,759,,,10.807439824945295,10.964989059080962,1723.173712016498,86.5140753040949,0.194400286277975,0.1575492341356668,3200.0,5.0,1.0,60.0
0,745,760,,,10.781181619256017,10.978118161925602,2162.1785652627586,94.49578720254681,0.21173219027782264,0.19693654266958482,3200.0,10.0,1.0,60.0
0,730,733,,,10.584245076586432,10.62363238512035,345.44611674461055,42.7009594981114,0.126306442954206,0.03938730853391803,3200.0,30.0,1.0,60.0
1,745,761,,,10.781181619256017,10.99124726477024,2636.9735259963145,100.61372962496108,0.21677065829727016,0.21006564551422358,3200.0,30.0,1.0,60.0
0,729,736,,,10.571115973741794,10.663019693654267,828.2758480215404,65.07668307276376,0.14217442287773974,0.09190371991247304,3200.0,45.0,1.0,60.0
1,744,761,,,10.768052516411379,10.99124726477024,2515.3594721330996,102.85667937678738,0.21084096273202246,0.22319474835886233,3200.0,45.0,1.0,60.0
0,730,739,,,10.584245076586432,10.702407002188183,1319.1877557053272,74.77620594110942,0.20416470883245763,0.11816192560175054,3200.0,60.0,1.0,60.0
1,743,760,,,10.75492341356674,10.978118161925602,2483.1840527559693,103.94637461056045,0.17466709502629563,0.22319474835886233,3200.0,60.0,1.0,60.0
0,729,759,,,10.571115973741794,10.964989059080962,5902.138474750297,139.14877220515095,0.3938262112489104,0.39387308533916787,3200.0,85.0,1.0,60.0
0,729,734,,,10.571115973741794,10.63676148796499,786.7198800522236,56.855974973288205,0.1922551251835074,0.06564551422319553,3200.0,5.0,2.0,60.0
1,745,761,,,10.781181619256017,10.99124726477024,3807.0155118655775,106.32917301282899,0.3714799931431305,0.21006564551422358,3200.0,5.0,2.0,60.0
2,778,788,,,11.214442013129103,11.345733041575492,1187.049939167184,78.26560192628453,0.1404601495223139,0.1312910284463893,3200.0,5.0,2.0,60.0
0,729,735,,,10.571115973741794,10.649890590809628,849.8251476718349,62.08392864639094,0.14867815914533478,0.07877461706783428,3200.0,10.0,2.0,60.0
1,744,761,,,10.768052516411379,10.99124726477024,4197.28793439363,111.0042026907497,0.3424328423890102,0.22319474835886233,3200.0,10.0,2.0,60.0
2,780,788,,,11.24070021881838,11.345733041575492,862.8403481137356,69.238301693546,0.1261525375614354,0.10503282275711179,3200.0,10.0,2.0,60.0
0,728,737,,,10.557986870897155,10.676148796498905,1539.5875513854426,75.75857858962593,0.20154072374694088,0.11816192560175054,3200.0,30.0,2.0,60.0
1,743,763,,,10.75492341356674,11.017505470459518,4965.616211289099,119.5806198930061,0.36500834483871203,0.2625820568927786,3200.0,30.0,2.0,60.0
2,778,787,,,11.214442013129103,11.332603938730854,1078.4091989056137,74.49123302131625,0.1576476666219051,0.11816192560175054,3200.0,30.0,2.0,60.0
0,727,762,,,10.544857768052516,11.00437636761488,7985.3736290108645,155.48683611843384,0.3415805609575595,0.4595185995623634,3200.0,45.0,2.0,60.0
1,777,788,,,11.201312910284464,11.345733041575492,1190.836640811287,81.16086595159862,0.13055211844277093,0.14442013129102804,3200.0,45.0,2.0,60.0
0,727,766,,,10.544857768052516,11.056892778993435,10083.179428112286,168.4325173621527,0.45224390681819493,0.5120350109409184,3200.0,60.0,2.0,60.0
1,780,786,,,11.24070021881838,11.319474835886215,679.3128066751154,60.336788209993145,0.13638050030682902,0.07877461706783428,3200.0,60.0,2.0,60.0
0,728,788,,,10.557986870897155,11.345733041575492,14997.434042903733,198.7365661030516,0.7415796086159807,0.7877461706783375,3200.0,85.0,2.0,60.0
0,,,,,,,,,,,3200.0,5.0,0.25,85.0
0,,,,,,,,,,,3200.0,10.0,0.25,85.0
0,,,,,,,,,,,3200.0,30.0,0.25,85.0
0,,,,,,,,,,,3200.0,45.0,0.25,85.0
0,,,,,,,,,,,3200.0,60.0,0.25,85.0
0,,,,,,,,,,,3200.0,85.0,0.25,85.0
0,748,756,,,10.820568927789934,10.925601750547045,781.3425970894709,68.24895572210762,0.11055713936372147,0.10503282275711179,3200.0,5.0,0.5,85.0
0,751,758,,,10.859956236323852,10.951859956236323,763.48986846261,64.71770318928453,0.13006093361580717,0.09190371991247126,3200.0,10.0,0.5,85.0
0,754,757,,,10.899343544857768,10.938730853391684,327.32898962623875,43.00201694892365,0.10577470717987891,0.039387308533916254,3200.0,30.0,0.5,85.0
0,,,,,,,,,,,3200.0,45.0,0.5,85.0
0,752,755,,,10.87308533916849,10.912472647702407,272.8174421633466,42.35084597404563,0.08913375794916911,0.039387308533916254,3200.0,60.0,0.5,85.0
0,,,,,,,,,,,3200.0,85.0,0.5,85.0
0,746,758,,,10.794310722100656,10.951859956236323,1887.5909022837354,87.0848624088517,0.21071597756228955,0.1575492341356668,3200.0,5.0,1.0,85.0
1,784,787,,,11.293216630196936,11.332603938730854,272.3342807923549,42.314891164579706,0.0866753117624206,0.03938730853391803,3200.0,5.0,1.0,85.0
0,746,757,,,10.794310722100656,10.938730853391684,1849.0263903756108,85.00755083488428,0.18698592120443358,0.14442013129102804,3200.0,10.0,1.0,85.0
1,783,786,,,11.280087527352297,11.319474835886215,231.65058194114113,41.89979895035802,0.0745004025154481,0.03938730853391803,3200.0,10.0,1.0,85.0
0,747,759,,,10.807439824945295,10.964989059080962,1738.1090694248135,85.95366609768644,0.1963128074497107,0.1575492341356668,3200.0,30.0,1.0,85.0
1,783,786,,,11.280087527352297,11.319474835886215,273.87186670113795,42.27396165384625,0.09254123892259236,0.03938730853391803,3200.0,30.0,1.0,85.0
0,746,759,,,10.794310722100656,10.964989059080962,1630.5199485227836,89.56101776837205,0.15392046536867365,0.17067833698030555,3200.0,45.0,1.0,85.0
0,750,758,,,10.846827133479211,10.951859956236323,830.3229854617429,67.94833098005695,0.13216658592021302,0.10503282275711179,3200.0,60.0,1.0,85.0
0,732,738,,,10.61050328227571,10.689277899343544,711.0599328497655,60.51758919205894,0.13712905252926477,0.07877461706783428,3200.0,85.0,1.0,85.0
1,749,755,,,10.833698030634572,10.912472647702407,488.3775587132577,59.46946016482015,0.07650137990174821,0.07877461706783428,3200.0,85.0,1.0,85.0
0,727,732,,,10.544857768052516,10.61050328227571,584.9887017345311,55.52345745186936,0.12023708055166882,0.06564551422319376,3200.0,5.0,2.0,85.0
1,745,760,,,10.781181619256017,10.978118161925602,4020.419102323688,106.35425882186327,0.3753293973298437,0.19693654266958482,3200.0,5.0,2.0,85.0
2,780,788,,,11.24070021881838,11.345733041575492,961.1643795913576,69.26283768671209,0.14850770997181528,0.10503282275711179,3200.0,5.0,2.0,85.0
0,728,733,,,10.557986870897155,10.62363238512035,600.6825524532178,55.38278482892564,0.1307219543323046,0.06564551422319553,3200.0,10.0,2.0,85.0
1,745,761,,,10.781181619256017,10.99124726477024,3893.147684801807,106.49197699066197,0.3606663435574362,0.21006564551422358,3200.0,10.0,2.0,85.0
2,780,787,,,11.24070021881838,11.332603938730854,818.0448198351731,64.88232761707097,0.14476530750596472,0.09190371991247304,3200.0,10.0,2.0,85.0
0,729,735,,,10.571115973741794,10.649890590809628,830.0640374841557,60.75281859639194,0.19115951351475946,0.07877461706783428,3200.0,30.0,2.0,85.0
