,istart,istop,cstart,cstop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,theta,a_input,inlc
0,731,738,,,10.597374179431071,10.689277899343544,1195.2549850607704,67.17818288013916,0.2142191064515997,0.09190371991247304,3200.0,29.999999999999996,0.25,85.0
0,730,738,,,10.584245076586432,10.689277899343544,1016.1553022740676,69.11529381276942,0.16468595491419435,0.10503282275711179,3200.0,45.0,0.25,85.0
0,732,738,,,10.61050328227571,10.689277899343544,700.3359368372711,60.25762180216061,0.13490507553131015,0.07877461706783428,3200.0,59.99999999999999,0.25,85.0
0,,,,,,,,,,,3200.0,0.08726646259971647,0.25,0.08726646259971647
0,730,739,,,10.584245076586432,10.702407002188183,2831.0571501024738,85.03870426000596,0.5177637564217552,0.11816192560175054,3200.0,5.0,0.5,85.0
1,762,765,,,11.00437636761488,11.043763676148796,338.72778412472616,42.037907136858685,0.13517767634140254,0.039387308533916254,3200.0,5.0,0.5,85.0
0,729,740,,,10.571115973741794,10.715536105032822,3007.9742909890374,88.8384721237644,0.425206900197578,0.14442013129102804,3200.0,10.0,0.5,85.0
1,759,763,,,10.964989059080962,11.017505470459518,341.64047192054625,48.4117981096059,0.0884885039601171,0.05251641137855678,3200.0,10.0,0.5,85.0
0,730,740,,,10.584245076586432,10.715536105032822,2599.9597223692435,84.16968747935304,0.4529261199536192,0.1312910284463893,3200.0,29.999999999999996,0.5,85.0
0,730,740,,,10.584245076586432,10.715536105032822,2172.9445434013915,81.68566754765835,0.34900115048232916,0.1312910284463893,3200.0,45.0,0.5,85.0
0,730,739,,,10.584245076586432,10.702407002188183,1728.236855732955,76.95254913916722,0.26372978400397495,0.11816192560175054,3200.0,59.99999999999999,0.5,85.0
0,733,738,,,10.62363238512035,10.689277899343544,463.44777436272756,54.458387623756394,0.09579836564505739,0.06564551422319376,3200.0,85.0,0.5,85.0
0,729,740,,,10.571115973741794,10.715536105032822,5498.174280222713,107.38669918255965,0.7938574955269062,0.14442013129102804,3200.0,5.0,1.0,85.0
1,759,769,,,10.964989059080962,11.096280087527353,1209.0303081813217,78.30933546813289,0.13661990918983857,0.13129102844639107,3200.0,5.0,1.0,85.0
0,728,740,,,10.557986870897155,10.715536105032822,5405.6101723444135,107.3152716473766,0.8635985625108731,0.1575492341356668,3200.0,10.0,1.0,85.0
1,758,768,,,10.951859956236323,11.083150984682714,1176.0600980236054,76.76285738448902,0.19273302278441884,0.13129102844639107,3200.0,10.0,1.0,85.0
0,728,741,,,10.557986870897155,10.72866520787746,5612.430853478115,110.02835867560431,0.7574081301548616,0.17067833698030555,3200.0,29.999999999999996,1.0,85.0
1,760,766,,,10.978118161925602,11.056892778993435,770.1001634307931,61.180617559871045,0.1521953971957961,0.07877461706783251,3200.0,29.999999999999996,1.0,85.0
0,729,742,,,10.571115973741794,10.741794310722101,4587.761082207667,103.21277922500063,0.6833369213647467,0.17067833698030732,3200.0,45.0,1.0,85.0
1,759,768,,,10.964989059080962,11.083150984682714,851.2476422745444,71.6761127204316,0.11160398675124483,0.11816192560175232,3200.0,45.0,1.0,85.0
2,792,795,,,11.398249452954047,11.437636761487965,228.87639925257702,41.91371887218911,0.07097872676608397,0.03938730853391803,3200.0,45.0,1.0,85.0
0,730,741,,,10.584245076586432,10.72866520787746,3229.8273902720066,90.99310476630995,0.5149010444863387,0.14442013129102804,3200.0,59.99999999999999,1.0,85.0
0,731,745,,,10.597374179431071,10.781181619256017,1821.1140780249618,90.89556984240818,0.19873716747068837,0.18380743982494607,3200.0,85.0,1.0,85.0
0,728,742,,,10.557986870897155,10.741794310722101,10251.295869714024,142.06890175426454,1.5030316895099247,0.18380743982494607,3200.0,5.0,2.0,85.0
1,757,769,,,10.938730853391684,11.096280087527353,2471.5534451885314,91.63859059456244,0.23561546820659673,0.15754923413566857,3200.0,5.0,2.0,85.0
2,792,795,,,11.398249452954047,11.437636761487965,313.13171441794805,42.35579541093287,0.11732143808594575,0.03938730853391803,3200.0,5.0,2.0,85.0
0,728,742,,,10.557986870897155,10.741794310722101,10343.290364253295,142.41215670971513,1.4276650504995962,0.18380743982494607,3200.0,10.0,2.0,85.0
1,756,771,,,10.925601750547045,11.12253829321663,2777.4177325396336,98.61805478552014,0.23871394198491913,0.19693654266958482,3200.0,10.0,2.0,85.0
2,791,797,,,11.385120350109409,11.463894967177243,668.5453236462586,59.68468754479672,0.12792055653244172,0.07877461706783428,3200.0,10.0,2.0,85.0
0,728,743,,,10.557986870897155,10.75492341356674,9300.124701684415,135.78688132777083,1.3448128880634824,0.19693654266958482,3200.0,29.999999999999996,2.0,85.0
1,757,770,,,10.938730853391684,11.109409190371991,2195.941089175297,91.11023625678453,0.22214056611617328,0.17067833698030732,3200.0,29.999999999999996,2.0,85.0
0,728,743,,,10.557986870897155,10.75492341356674,8400.2171792447,130.63693466968908,1.18561610279921,0.19693654266958482,3200.0,45.0,2.0,85.0
1,756,770,,,10.925601750547045,11.109409190371991,1945.018586187237,93.07103813717171,0.18144645999278008,0.18380743982494607,3200.0,45.0,2.0,85.0
0,728,743,,,10.557986870897155,10.75492341356674,7038.711590104884,121.8584220688599,0.8456138927272132,0.19693654266958482,3200.0,59.99999999999999,2.0,85.0
1,756,768,,,10.925601750547045,11.083150984682714,1614.5279423071856,87.21945183896517,0.14206751233535164,0.15754923413566857,3200.0,59.99999999999999,2.0,85.0
0,728,750,,,10.557986870897155,10.846827133479211,5336.260685536266,123.20037485990723,0.5137407394878817,0.2888402625820561,3200.0,85.0,2.0,85.0
1,754,757,,,10.899343544857768,10.938730853391684,261.2710983339927,41.931017250414214,0.09349965014372574,0.039387308533916254,3200.0,85.0,2.0,85.0
2,761,769,,,10.99124726477024,11.096280087527353,675.6049805161751,66.36344478787021,0.09259678063187393,0.10503282275711179,3200.0,85.0,2.0,85.0
0,,,,,,,,,,,3200.0,0.08726646259971647,0.25,0.08726646259971647
0,,,,,,,,,,,3200.0,0.08726646259971647,0.25,0.08726646259971647
0,733,740,,,10.62363238512035,10.715536105032822,886.5615887557515,66.13708829417737,0.14320611616694912,0.09190371991247126,3200.0,29.999999999999996,0.25,1.0
0,731,745,,,10.597374179431071,10.781181619256017,1763.5808289516942,92.27567091456258,0.1689106818441637,0.18380743982494607,3200.0,45.0,0.25,1.0
0,731,745,,,10.597374179431071,10.781181619256017,2129.993301826534,92.2796875811427,0.24832698612802284,0.18380743982494607,3200.0,59.99999999999999,0.25,1.0
0,731,745,,,10.597374179431071,10.781181619256017,2431.6513877074385,95.26294756417978,0.29432997167822883,0.18380743982494607,3200.0,85.0,0.25,1.0
0,,,,,,,,,,,3200.0,0.08726646259971647,0.5,0.08726646259971647
0,732,735,,,10.61050328227571,10.649890590809628,273.5620601130255,42.03501340208894,0.09931556481614434,0.03938730853391803,3200.0,10.0,0.5,1.0
0,730,748,,,10.584245076586432,10.820568927789934,2639.563576744842,103.07535002249406,0.2526274557836343,0.23632385120350108,3200.0,29.999999999999996,0.5,1.0
0,730,751,,,10.584245076586432,10.859956236323852,4104.754094229072,116.48659097685854,0.36843719136655095,0.2757111597374191,3200.0,45.0,0.5,1.0
0,730,760,,,10.584245076586432,10.978118161925602,5864.114114841407,136.48013420380963,0.4212768969825136,0.39387308533916965,3200.0,59.99999999999999,0.5,1.0
0,729,764,,,10.571115973741794,11.030634573304157,7144.850612068754,148.2423862553388,0.43474769851853234,0.4595185995623634,3200.0,85.0,0.5,1.0
0,731,745,,,10.597374179431071,10.781181619256017,1751.2175366141296,91.91518961100243,0.1933429692514077,0.18380743982494607,3200.0,5.0,1.0,1.0
0,731,744,,,10.597374179431071,10.768052516411379,2227.066794334502,91.73256331723623,0.24189475855704234,0.17067833698030732,3200.0,10.0,1.0,1.0
0,729,755,,,10.571115973741794,10.912472647702407,6056.168162325772,133.30444592032518,0.47872428132038314,0.34135667396061287,3200.0,29.999999999999996,1.0,1.0
0,728,771,,,10.557986870897155,11.12253829321663,10380.28751977846,167.41806312177425,0.6785429881560614,0.5645514223194752,3200.0,45.0,1.0,1.0
0,728,780,,,10.557986870897155,11.24070021881838,13145.276193816511,185.82469936787658,0.6896863053811382,0.6827133479212257,3200.0,59.99999999999999,1.0,1.0
0,728,779,,,10.557986870897155,11.227571115973742,15169.286468022487,192.83200942518886,0.9434554503894426,0.669584245076587,3200.0,85.0,1.0,1.0
0,730,762,,,10.584245076586432,11.00437636761488,6182.595231247564,139.21830994091323,0.48759450140885896,0.42013129102844715,3200.0,5.0,2.0,1.0
0,729,755,,,10.571115973741794,10.912472647702407,6646.68673897153,135.32048646829105,0.5043360584502872,0.34135667396061287,3200.0,10.0,2.0,1.0
1,759,764,,,10.964989059080962,11.030634573304157,493.5737657640715,54.16879321015232,0.12076289422821063,0.06564551422319553,3200.0,10.0,2.0,1.0
0,728,778,,,10.557986870897155,11.214442013129103,14118.897417318592,188.59343802030176,0.8487294914411545,0.6564551422319482,3200.0,29.999999999999996,2.0,1.0
0,727,788,,,10.544857768052516,11.345733041575492,19902.62293401018,216.96953568644255,1.1180289826901366,0.8008752735229763,3200.0,45.0,2.0,1.0
1,795,798,,,11.437636761487965,11.477024070021882,257.43739155386,42.118869843243075,0.08511819220317007,0.039387308533916254,3200.0,45.0,2.0,1.0
0,727,801,,,10.544857768052516,11.516411378555798,25323.39524833795,241.62767250760928,1.4521650601819007,0.9715536105032818,3200.0,59.99999999999999,2.0,1.0
0,728,792,,,10.557986870897155,11.398249452954047,27425.788341249438,245.53819299421747,1.6090041118552674,0.8402625820568925,3200.0,85.0,2.0,1.0
0,,,,,,,,,,,3200.0,0.08726646259971647,0.25,0.08726646259971647
0,,,,,,,,,,,3200.0,0.08726646259971647,0.25,0.08726646259971647
0,731,740,,,10.597374179431071,10.715536105032822,977.3683719405935,72.31249084350706,0.17466645116627189,0.11816192560175054,3200.0,29.999999999999996,0.25,6.0
0,731,741,,,10.597374179431071,10.72866520787746,1374.9473417075926,78.56842317764165,0.18976617929657746,0.1312910284463893,3200.0,45.0,0.25,6.0
0,731,742,,,10.597374179431071,10.741794310722101,1799.3040220334574,84.25083833676825,0.19956958635719957,0.14442013129102982,3200.0,59.99999999999999,0.25,6.0
0,730,754,,,10.584245076586432,10.899343544857768,3136.3129223639253,116.58536424599468,0.2660867415227155,0.31509846827133536,3200.0,85.0,0.25,6.0
0,733,736,,,10.62363238512035,10.663019693654267,334.67567779323304,43.061660455548456,0.10857259105201655,0.039387308533916254,3200.0,5.0,0.5,6.0
0,733,739,,,10.62363238512035,10.702407002188183,715.3405045633616,60.43010235647645,0.141213779523097,0.07877461706783251,3200.0,10.0,0.5,6.0
0,730,744,,,10.584245076586432,10.768052516411379,2521.5163895467695,94.95703433540001,0.26547539006685605,0.18380743982494607,3200.0,29.999999999999996,0.5,6.0
0,729,750,,,10.571115973741794,10.846827133479211,4224.780794597678,116.44535322997922,0.3838842939621765,0.27571115973741733,3200.0,45.0,0.5,6.0
0,729,759,,,10.571115973741794,10.964989059080962,5892.640586459722,136.86844651845865,0.3931670995470389,0.39387308533916787,3200.0,59.99999999999999,0.5,6.0
0,729,764,,,10.571115973741794,11.030634573304157,7365.887285026578,149.13156204775365,0.5220044036917142,0.4595185995623634,3200.0,85.0,0.5,6.0
0,731,743,,,10.597374179431071,10.75492341356674,1746.859224863446,85.88858341441878,0.20326251193286127,0.15754923413566857,3200.0,5.0,1.0,6.0
0,729,744,,,10.571115973741794,10.768052516411379,2565.5909737580105,95.49140362714152,0.2714724262715582,0.19693654266958482,3200.0,10.0,1.0,6.0
0,729,759,,,10.571115973741794,10.964989059080962,6408.252199441274,138.02071277169313,0.5093744023778886,0.39387308533916787,3200.0,29.999999999999996,1.0,6.0
1,763,768,,,11.017505470459518,11.083150984682714,476.01783891309105,54.67347477749216,0.10189517705267392,0.06564551422319553,3200.0,29.999999999999996,1.0,6.0
0,729,767,,,10.571115973741794,11.070021881838073,9983.006772415778,162.3721911321439,0.7086612789638036,0.49890590809627966,3200.0,45.0,1.0,6.0
0,728,774,,,10.557986870897155,11.161925601750546,13052.871400753282,181.49255866350043,0.8510337879661831,0.6039387308533914,3200.0,59.99999999999999,1.0,6.0
1,789,792,,,11.358862144420131,11.398249452954047,238.3099202363805,41.96257854376433,0.07723395105811193,0.039387308533916254,3200.0,59.99999999999999,1.0,6.0
0,729,779,,,10.571115973741794,11.227571115973742,15169.195778633657,192.3249688780455,0.9073466273302304,0.6564551422319482,3200.0,85.0,1.0,6.0
0,728,747,,,10.557986870897155,10.807439824945295,5342.390485359731,118.35636908618983,0.5301601751491862,0.24945295404813983,3200.0,5.0,2.0,6.0
1,761,764,,,10.99124726477024,11.030634573304157,293.8691682722814,42.60836566939942,0.09423843686661848,0.039387308533916254,3200.0,5.0,2.0,6.0
0,729,764,,,10.571115973741794,11.030634573304157,7920.134398024946,149.8477807109263,0.6033840715734211,0.4595185995623634,3200.0,10.0,2.0,6.0
0,728,778,,,10.557986870897155,11.214442013129103,14348.290922612081,188.13211904454377,0.969411857444431,0.6564551422319482,3200.0,29.999999999999996,2.0,6.0
1,782,786,,,11.266958424507658,11.319474835886215,411.6545731481279,49.27192150329876,0.10238147400444042,0.05251641137855678,3200.0,29.999999999999996,2.0,6.0
0,728,783,,,10.557986870897155,11.280087527352297,19735.99785493373,213.132683116318,1.247237846630119,0.722100656455142,3200.0,45.0,2.0,6.0
1,790,801,,,11.37199124726477,11.516411378555798,965.1474188048297,80.27033544302326,0.09646645188245184,0.14442013129102804,3200.0,45.0,2.0,6.0
0,728,798,,,10.557986870897155,11.477024070021882,25061.0963172723,239.53934663530904,1.4583338570513833,0.9190371991247268,3200.0,59.99999999999999,2.0,6.0
0,728,798,,,10.557986870897155,11.477024070021882,28000.46362786058,249.5719823305812,1.4856572304799145,0.9190371991247268,3200.0,85.0,2.0,6.0
0,731,737,,,10.597374179431071,10.676148796498905,599.9156096958889,59.58700135414414,0.11721257644662098,0.07877461706783428,3200.0,5.0,0.25,24.0
0,732,738,,,10.61050328227571,10.689277899343544,768.8901057267523,60.975745154343954,0.1556016302063783,0.07877461706783428,3200.0,10.0,0.25,24.0
0,731,739,,,10.597374179431071,10.702407002188183,1164.8087034493708,71.43225816532248,0.18172656438704027,0.10503282275711179,3200.0,29.999999999999996,0.25,24.0
0,729,739,,,10.571115973741794,10.702407002188183,1483.7158374935555,78.95169802773005,0.20862890272663503,0.1312910284463893,3200.0,45.0,0.25,24.0
0,730,739,,,10.584245076586432,10.702407002188183,1580.1617551408574,76.53315833398138,0.23875949189160917,0.11816192560175054,3200.0,59.99999999999999,0.25,24.0
0,731,745,,,10.597374179431071,10.781181619256017,2115.9017161577585,93.60489586227983,0.21938975815279882,0.18380743982494607,3200.0,85.0,0.25,24.0
0,730,739,,,10.584245076586432,10.702407002188183,1403.731011180029,75.11758294376142,0.23054259055778314,0.11816192560175054,3200.0,5.0,0.5,24.0
0,730,740,,,10.584245076586432,10.715536105032822,1552.287544880275,78.0937728489559,0.2627563935007078,0.1312910284463893,3200.0,10.0,0.5,24.0
0,730,742,,,10.584245076586432,10.741794310722101,2864.462163287517,91.94078961291989,0.4067317743876111,0.15754923413566857,3200.0,29.999999999999996,0.5,24.0
0,730,745,,,10.584245076586432,10.781181619256017,3858.4485443714293,103.41384927732663,0.4277717859179282,0.19693654266958482,3200.0,45.0,0.5,24.0
1,760,763,,,10.978118161925602,11.017505470459518,277.5691231464684,42.16740285243247,0.09729196645207772,0.039387308533916254,3200.0,45.0,0.5,24.0
0,729,760,,,10.571115973741794,10.978118161925602,5888.03339812445,135.18045353944328,0.4543451533805738,0.4070021881838084,3200.0,59.99999999999999,0.5,24.0
0,729,757,,,10.571115973741794,10.938730853391684,6261.419411228239,136.2168071261317,0.44696943845459614,0.36761487964989037,3200.0,85.0,0.5,24.0
0,729,742,,,10.571115973741794,10.741794310722101,2838.2901444936547,92.16376374967925,0.3977441965532784,0.17067833698030732,3200.0,5.0,1.0,24.0
0,729,744,,,10.571115973741794,10.768052516411379,3856.5792498600595,101.02816183142508,0.4423472706417906,0.19693654266958482,3200.0,10.0,1.0,24.0
0,729,745,,,10.571115973741794,10.781181619256017,6082.641778938123,118.00569853464724,0.7375069867043864,0.21006564551422358,3200.0,29.999999999999996,1.0,24.0
1,755,768,,,10.912472647702407,11.083150984682714,1483.5169080551095,88.57097873017325,0.14863365270834095,0.17067833698030732,3200.0,29.999999999999996,1.0,24.0
0,729,751,,,10.571115973741794,10.859956236323852,8275.71823923994,136.86106703498308,0.8290131599182478,0.28884026258205786,3200.0,45.0,1.0,24.0
1,755,771,,,10.912472647702407,11.12253829321663,1738.9581126637308,98.22075336520913,0.12939006510381357,0.21006564551422358,3200.0,45.0,1.0,24.0
0,729,775,,,10.571115973741794,11.175054704595185,12307.191110725013,177.16665833126567,0.8784301436777899,0.6039387308533914,3200.0,59.99999999999999,1.0,24.0
0,729,771,,,10.571115973741794,11.12253829321663,13025.684843529234,178.09488995749578,0.888349172429882,0.5514223194748364,3200.0,85.0,1.0,24.0
0,729,744,,,10.571115973741794,10.768052516411379,6538.215012539253,119.25768311745121,0.8138840040758217,0.19693654266958482,3200.0,5.0,2.0,24.0
1,758,769,,,10.951859956236323,11.096280087527353,1303.9588347835515,82.16876210851126,0.14040018561130974,0.14442013129102982,3200.0,5.0,2.0,24.0
0,728,769,,,10.557986870897155,11.096280087527353,9899.075191536273,158.61172418939677,0.8649459944959705,0.5382932166301977,3200.0,10.0,2.0,24.0
0,728,776,,,10.557986870897155,11.188183807439824,15311.216631578576,189.69354709315124,1.2172269302683558,0.630196936542669,3200.0,29.999999999999996,2.0,24.0
1,790,796,,,11.37199124726477,11.450765864332604,550.6038034442829,59.774581675189346,0.091004144448108,0.07877461706783428,3200.0,29.999999999999996,2.0,24.0
0,728,772,,,10.557986870897155,11.135667396061269,18414.794638959367,202.66275209231893,1.457787452548783,0.577680525164114,3200.0,45.0,2.0,24.0
1,784,787,,,11.293216630196936,11.332603938730854,333.86819908336145,42.49156386259257,0.11606098585788382,0.03938730853391803,3200.0,45.0,2.0,24.0
2,792,798,,,11.398249452954047,11.477024070021882,558.9666059867883,59.413950639667924,0.10568590012531742,0.07877461706783428,3200.0,45.0,2.0,24.0
0,727,797,,,10.544857768052516,11.463894967177243,23736.205494301572,235.0581542527148,1.4708718639509835,0.9190371991247268,3200.0,59.99999999999999,2.0,24.0
0,727,801,,,10.544857768052516,11.516411378555798,26929.691091379562,247.25824433972292,1.4909368323544903,0.9715536105032818,3200.0,85.0,2.0,24.0
0,731,738,,,10.597374179431071,10.689277899343544,995.7520048799151,67.0642738727173,0.15289986207534523,0.09190371991247304,3200.0,5.0,0.25,39.0
0,731,739,,,10.597374179431071,10.702407002188183,982.6726435726159,69.3999003799956,0.1648005629626883,0.10503282275711179,3200.0,10.0,0.25,39.0
0,731,739,,,10.597374179431071,10.702407002188183,1322.8502858254008,72.30045034052615,0.20425711300806948,0.10503282275711179,3200.0,29.999999999999996,0.25,39.0
0,731,741,,,10.597374179431071,10.72866520787746,1627.9997073136449,80.30206280053673,0.20467972504384346,0.1312910284463893,3200.0,45.0,0.25,39.0
0,730,741,,,10.584245076586432,10.72866520787746,1860.151394024843,83.10986208037667,0.242912205842716,0.14442013129102804,3200.0,59.99999999999999,0.25,39.0
0,730,742,,,10.584245076586432,10.741794310722101,1850.996623233108,86.38205464999842,0.23089711156993808,0.15754923413566857,3200.0,85.0,0.25,39.0
0,730,740,,,10.584245076586432,10.715536105032822,2102.248162034133,80.88293241470002,0.35783027160979985,0.1312910284463893,3200.0,5.0,0.5,39.0
0,731,740,,,10.597374179431071,10.715536105032822,2140.689077284225,80.13558334706178,0.3827869996733575,0.11816192560175054,3200.0,10.0,0.5,39.0
0,730,740,,,10.584245076586432,10.715536105032822,2978.845292922356,88.10844019262652,0.46853495806279266,0.1312910284463893,3200.0,29.999999999999996,0.5,39.0
1,760,764,,,10.978118161925602,11.030634573304157,351.2185785057617,48.72293942113964,0.08711788572380041,0.052516411378555006,3200.0,29.999999999999996,0.5,39.0
0,729,743,,,10.571115973741794,10.75492341356674,3705.307127139485,100.04427439344504,0.4753087793200397,0.18380743982494607,3200.0,45.0,0.5,39.0
0,730,745,,,10.584245076586432,10.781181619256017,4081.508644540848,104.68361796350065,0.48778226813692793,0.19693654266958482,3200.0,59.99999999999999,0.5,39.0
0,729,753,,,10.571115973741794,10.886214442013129,4922.74831315402,123.50287369108972,0.41663019638971743,0.31509846827133536,3200.0,85.0,0.5,39.0
0,729,740,,,10.571115973741794,10.715536105032822,3905.606324470359,96.12522506333436,0.606237749979381,0.14442013129102804,3200.0,5.0,1.0,39.0
1,759,766,,,10.964989059080962,11.056892778993435,630.0608655067515,64.2130880560451,0.09406014269828633,0.09190371991247304,3200.0,5.0,1.0,39.0
0,729,741,,,10.571115973741794,10.72866520787746,4473.722525576294,101.21548293488564,0.6085535980098038,0.1575492341356668,3200.0,10.0,1.0,39.0
1,759,768,,,10.964989059080962,11.083150984682714,888.9112070567846,72.93923734622119,0.12013456953381008,0.11816192560175232,3200.0,10.0,1.0,39.0
0,728,744,,,10.557986870897155,10.768052516411379,6159.848817142134,117.16636907276194,0.7740214744550278,0.21006564551422358,3200.0,29.999999999999996,1.0,39.0
1,757,766,,,10.938730853391684,11.056892778993435,1189.6016439999273,75.85065777525091,0.130607878718908,0.11816192560175054,3200.0,29.999999999999996,1.0,39.0
0,729,747,,,10.571115973741794,10.807439824945295,7498.828550241542,127.52043876169004,0.8473583377748772,0.23632385120350108,3200.0,45.0,1.0,39.0
1,754,770,,,10.899343544857768,11.109409190371991,2121.7624083558617,99.41360378655217,0.1675692910139428,0.21006564551422358,3200.0,45.0,1.0,39.0
0,728,769,,,10.557986870897155,11.096280087527353,10637.017764090504,164.59877162328118,0.8594990144237784,0.5382932166301977,3200.0,59.99999999999999,1.0,39.0
0,728,771,,,10.557986870897155,11.12253829321663,11578.931059058155,172.46367957337597,0.7586724094004575,0.5645514223194752,3200.0,85.0,1.0,39.0
1,776,780,,,11.188183807439824,11.24070021881838,390.17018111928326,48.892432609412815,0.10539533977430504,0.05251641137855678,3200.0,85.0,1.0,39.0
0,729,743,,,10.571115973741794,10.75492341356674,7831.323609089625,125.90829406651247,1.0545556116743309,0.18380743982494607,3200.0,5.0,2.0,39.0
1,759,767,,,10.964989059080962,11.070021881838073,1202.2537339850442,72.08215003182559,0.165243590522562,0.10503282275711179,3200.0,5.0,2.0,39.0
0,728,745,,,10.557986870897155,10.781181619256017,8772.14600220809,134.0186195236632,1.0745080531667575,0.22319474835886233,3200.0,10.0,2.0,39.0
1,756,769,,,10.925601750547045,11.096280087527353,1962.8520361777446,90.87364951102174,0.18009371421565046,0.17067833698030732,3200.0,10.0,2.0,39.0
0,728,748,,,10.557986870897155,10.820568927789934,11926.756837268009,155.2445617455986,1.4614258321950584,0.2625820568927786,3200.0,29.999999999999996,2.0,39.0
1,753,771,,,10.886214442013129,11.12253829321663,3350.6204441959376,110.82138282425689,0.2277617055221537,0.23632385120350108,3200.0,29.999999999999996,2.0,39.0
2,791,798,,,11.385120350109409,11.477024070021882,677.8854002953223,64.49923975013004,0.1084401749693038,0.09190371991247304,3200.0,29.999999999999996,2.0,39.0
0,728,773,,,10.557986870897155,11.148796498905908,18012.7331193978,201.3907245785733,1.4895079200957282,0.5908096280087527,3200.0,45.0,2.0,39.0
1,795,800,,,11.437636761487965,11.50328227571116,524.9000996910851,54.64173650944829,0.12156225786648323,0.06564551422319376,3200.0,45.0,2.0,39.0
0,727,779,,,10.544857768052516,11.227571115973742,20504.827323434078,215.44281227585876,1.4906946105973655,0.6827133479212257,3200.0,59.99999999999999,2.0,39.0
1,784,795,,,11.293216630196936,11.437636761487965,1011.898544766131,80.16105371640913,0.09603892913692236,0.14442013129102982,3200.0,59.99999999999999,2.0,39.0
0,727,801,,,10.544857768052516,11.516411378555798,23663.20710482388,236.263646995431,1.3335314226494548,0.9715536105032818,3200.0,85.0,2.0,39.0
0,731,739,,,10.597374179431071,10.702407002188183,1130.0660243321875,69.62426840285218,0.1973935395880022,0.10503282275711179,3200.0,5.0,0.25,56.0
0,730,739,,,10.584245076586432,10.702407002188183,1277.1076925376758,74.50215044146461,0.1931869419355552,0.11816192560175054,3200.0,10.0,0.25,56.0
0,730,739,,,10.584245076586432,10.702407002188183,1440.9349275432169,74.5088378213562,0.26516697060181005,0.11816192560175054,3200.0,29.999999999999996,0.25,56.0
0,731,740,,,10.597374179431071,10.715536105032822,1485.773337204669,75.17655680387259,0.2541920516169842,0.11816192560175054,3200.0,45.0,0.25,56.0
0,730,740,,,10.584245076586432,10.715536105032822,1486.2584159457829,78.94030685241455,0.18475740065680624,0.1312910284463893,3200.0,59.99999999999999,0.25,56.0
0,732,738,,,10.61050328227571,10.689277899343544,963.6598622006295,62.78271710061029,0.16839309537604685,0.07877461706783428,3200.0,85.0,0.25,56.0
1,743,746,,,10.75492341356674,10.794310722100656,277.6879317124044,42.33993266921694,0.09127729499667536,0.039387308533916254,3200.0,85.0,0.25,56.0
0,730,739,,,10.584245076586432,10.702407002188183,2359.26897898494,81.75475519630821,0.3916882781260296,0.11816192560175054,3200.0,5.0,0.5,56.0
0,730,740,,,10.584245076586432,10.715536105032822,2554.2198418406847,84.54469739594566,0.42540033754372475,0.1312910284463893,3200.0,10.0,0.5,56.0
0,729,741,,,10.571115973741794,10.72866520787746,3175.4632848458937,92.17583860101398,0.49850717742785333,0.1575492341356668,3200.0,29.999999999999996,0.5,56.0
1,762,767,,,11.00437636761488,11.070021881838073,441.37748828647136,54.327588262828755,0.09350601574925288,0.06564551422319376,3200.0,29.999999999999996,0.5,56.0
0,729,742,,,10.571115973741794,10.741794310722101,3358.7875102304247,95.88987758015605,0.4144247035318658,0.17067833698030732,3200.0,45.0,0.5,56.0
0,728,743,,,10.557986870897155,10.75492341356674,3502.975832986336,99.82341442646185,0.490165678812871,0.19693654266958482,3200.0,59.99999999999999,0.5,56.0
1,759,762,,,10.964989059080962,11.00437636761488,243.69392780443337,42.081750996469744,0.07449612356440105,0.03938730853391803,3200.0,59.99999999999999,0.5,56.0
0,730,747,,,10.584245076586432,10.807439824945295,3181.570110458696,105.02759792080863,0.32162957590662167,0.22319474835886233,3200.0,85.0,0.5,56.0
0,730,741,,,10.584245076586432,10.72866520787746,4992.970964491171,103.56496014686222,0.7478726590742784,0.14442013129102804,3200.0,5.0,1.0,56.0
1,758,767,,,10.951859956236323,11.070021881838073,1051.4316972654233,74.2584929182023,0.13453824055582064,0.11816192560175054,3200.0,5.0,1.0,56.0
0,728,741,,,10.557986870897155,10.72866520787746,5380.0473702363715,108.80225056055619,0.7551147849571807,0.17067833698030555,3200.0,10.0,1.0,56.0
1,757,768,,,10.938730853391684,11.083150984682714,1187.8715674586747,82.12906060077543,0.1162355852979442,0.14442013129102982,3200.0,10.0,1.0,56.0
0,728,742,,,10.557986870897155,10.741794310722101,6086.117153875288,114.02905613744781,0.864624078439614,0.18380743982494607,3200.0,29.999999999999996,1.0,56.0
1,757,769,,,10.938730853391684,11.096280087527353,1539.7957480435152,85.9527150743845,0.1516586893714198,0.15754923413566857,3200.0,29.999999999999996,1.0,56.0
0,729,743,,,10.571115973741794,10.75492341356674,6450.251857766686,117.00336407997126,0.8399135010673107,0.18380743982494607,3200.0,45.0,1.0,56.0
1,754,769,,,10.899343544857768,11.096280087527353,1579.877544829303,94.25482738119763,0.1278707128277372,0.19693654266958482,3200.0,45.0,1.0,56.0
0,728,744,,,10.557986870897155,10.768052516411379,6753.014276670038,121.24470205525623,0.7699742275189883,0.21006564551422358,3200.0,59.99999999999999,1.0,56.0
