prefix id inclination inclination_lowerr inclination_uperr
KIC100004076       58.702743      -14.325956       17.799433
TIC237880881       22.278168      -3.9930501       3.9457340
TIC44984200       33.130091     -0.83180741      0.88226962
TIC277539431       83.029951      -6.0380757       4.9101683
TIC452922110       49.327840      -3.1869336       3.5202589
