       32.372546       32.902364       32.546226       32.420681       32.301431
       32.301431       32.418636       32.418636       32.589100       32.589100
       32.589100       32.589100       32.589100       32.589100       32.862482
       32.862482       32.862482       32.846900       32.793265       32.793265
       32.794765       32.794765       32.349918       32.565638       32.724363
       31.859652       31.859652       32.752050       32.935308       32.935308
       32.935308       32.697158       32.697158       32.697158       32.527012
       32.527012       32.430958       32.186259       31.638281       32.011196
       31.997514       31.777920       31.790491       32.302848       32.320135
       32.231453       32.294680       32.680904       32.492828       32.641881
       32.641881       32.259952       32.259952       31.560738       31.735965
       31.735965       31.735965       31.735965       32.030750       31.954948
       31.935393       32.240266       32.034027       31.983145       31.983145
       31.966796       31.883470       31.502164       31.600486       31.600486
       31.600486       31.600486       31.600486       31.600486       31.472255
       31.472255       31.472255       32.290527       32.471917       32.625714
       32.540432       32.499822       32.508294       32.502883       32.785762
       32.796746       32.819294       32.818640       32.806544       32.848158
       32.883573       32.937752       33.084850       32.786441       32.292927
       32.513530       32.476504       32.476504       32.486930       32.590709
       32.009450       32.106163       33.100185       33.100185       33.150639
       33.530415       33.530415       34.012982       34.012982       33.734248
       33.734248       33.734248       33.734248       33.172419       33.199187
       33.071140       32.694611       32.332703       32.265371       32.472575
       32.751957       32.751957       32.120786       31.832314       31.832314
       31.670701       31.670701       31.440273       31.440273       32.439630
       32.395724       32.919779       33.097711       33.097711       33.097711
       33.147198       33.127984       33.106417       33.086004       33.086004
       33.169377       32.709716       32.634558       32.438602       33.253335
       33.209394       33.209394       33.209394       33.202595       33.010143
       33.026947       33.026947       33.462739       33.462739       33.414960
       32.917525       32.917525       32.886199       32.785675       32.785675
       32.802901       32.802901       32.908173       32.893662       32.894668
       32.888820       32.888820       32.888820       33.014032       33.035874
       32.658601       32.690323       32.390622       32.769872       32.757226
       32.859333       31.493597       32.712872       32.440103       32.440103
       32.415938       32.359044       32.363993       32.363993       32.573095
       32.452605       32.452605       32.526821       32.786194       32.749992
       32.910871       32.910871       32.909627       32.909627       32.613153
       32.676551       32.676551       32.646509       32.646509       32.275267
       32.096379       33.308717       33.273340       33.273340       33.273340
       32.998345       32.769467       32.743425       32.743425       32.894690
       33.732817       33.736225       33.572100       33.572100       33.538041
       33.538041       33.353496       33.363359       33.652809       33.652898
       33.652898       33.637057       33.617685       33.435412       33.435412
       33.435412       33.435412       33.435412       33.055114       33.055114
       33.049672       33.060446       32.901816       33.036722       33.036722
       32.971096       33.997563       33.997563       33.942656       34.155642
       33.743437       33.743437       33.244850       33.252668       33.484089
       33.484089       33.484089       33.679857       33.990377       34.085571
       34.085571       34.085571       34.085571       33.832070       33.832553
       33.832553       33.987770       33.987770       33.918685       34.362118
       34.270499       34.064516       34.124052       34.124052       34.124052
       33.576655       33.576655       33.576655       33.794869       33.298128
       33.398885       33.344547       33.344547       33.344547       33.763396
       33.529307       33.515918       33.515918       33.493842       33.469571
       33.453804       33.453804       33.458371       32.648529       33.142122
       33.142122       33.116213       33.116213       32.870067       32.870067
       32.870067       32.505847       32.505847       32.639583       32.680142
       32.680142       32.680142       32.929321       33.377256       33.227320
       33.471721       33.595435       34.150069       34.150069       34.358135
       34.567233       34.497766       34.497766       34.497766       34.427458
       34.427458       34.194871       34.221382       34.221382       34.062172
       34.522351       35.534463       35.844190       34.832787       34.832787
       34.832787       35.530763       35.530763       35.530763       34.303560
       34.401192       34.401192       34.401192       34.594224       34.594224
       34.655131       34.692916       34.279555       34.279555       34.213094
       33.564549       33.564549       33.575856       33.617711       33.735220
       33.604215       33.604215       33.614764       33.664488       33.664488
       33.607784       33.370729       33.719300       33.318426       33.182878
       33.218930       33.693223       33.693223       33.758302       33.653283
       33.653283       33.653283       33.653283       33.886087       33.886087
       33.981445       34.312427       34.312427       34.285130       34.035029
       33.804459       34.297808       34.398158       34.398158       35.299924
       34.876001       34.876001       35.017952       34.533196       34.533196
       34.533196       34.533196       34.533196       34.533196       34.638264
       34.555878       34.555878       34.555878       34.555878       34.555878
       34.287534       34.287534       34.293471       33.882519       33.497402
       34.129569       34.061703       34.061703       34.367735       34.212679
       35.374936       35.374936       35.374936       35.216755       34.918042
       34.918042       34.544647       34.544647       33.418187       33.765505
       33.776600       33.547008       33.547008       33.547008       33.240146
       33.240146       33.561612       34.300092       34.300092       33.975888
       34.002452       34.187718       34.273302       33.952331       33.952331
       33.930285       33.842488       33.859258       33.513307       33.423418
       33.440313       33.641702       33.869826       33.979882       33.979882
       33.467450       33.294732       33.261416       33.093344       33.011891
       32.576692       32.667874       32.648883       32.621389       32.660624
       32.659287       32.675415       32.427446       32.427446       32.417949
       33.060684       33.060684       33.060684       33.125264       33.125264
       33.125264       33.261639       33.256437       33.602261       34.041727
       33.544303       33.439448       33.714387       33.714387       32.842815
       32.578461       33.103126       32.189092       32.189092       32.347427
       32.314911       32.162211       32.093724       32.093724       31.866226
       31.866226       31.866226       31.866226       31.615624       31.517169
       31.603323       31.443241       31.930596       31.956183       32.750074
       33.117087       33.117087       33.214834       33.416926       33.416926
       32.672701       32.672701       32.672701       32.672701       32.704837
       32.704837       32.704837       32.596294       32.773133       32.773133
       32.773133       32.773133       32.657367       32.657367       32.730384
       32.302765       32.302765       32.563500       32.895088       32.867399
       33.065858       33.008128       33.055220       33.153382       33.153382
       33.135399       33.173191       33.187710       33.217675       33.217675
       33.217675       33.212976       33.666083       33.666083       34.073006
       34.073006       34.073006       34.073006       34.230170       34.942149
       34.942149       34.900442       34.900442       34.647037       34.647037
       35.164419       34.223277       34.100446       34.070534       34.070534
       34.070534       34.071604       34.071604       34.556855       34.556855
       35.348275       35.348275       35.348275       34.072042       34.072042
       34.145604       34.181885       33.781732       33.707310       33.679453
       32.920682       32.919170       32.919170       32.285680       31.742500
       31.742500       31.738110       32.364195       32.535502       32.307046
       33.050626       33.071401       33.071401       33.231641       33.285715
       33.280481       33.280481       33.260734       33.071160       33.182978
       33.221246       33.203417       31.942015       32.399593       32.375702
