       20.193899       20.193899       20.193899       19.417883       19.417883
       19.417883       18.786373       18.786373       20.049136       20.049136
       19.494120       19.494120       19.494120       20.042128       20.042128
       21.326650       20.905831       21.963046       21.730726       22.825966
       22.825966       22.825966       22.825966       22.825966       22.825966
       23.520877       23.520877       25.331184       25.331184       24.749778
       24.288766       24.288766       24.288766       24.288766       25.129759
       25.400776       24.055745       24.055745       26.060859       26.445797
       26.581386       22.604386       22.705909       18.780144       18.780144
       18.884213       20.408847       20.408847       20.408847       21.145887
       21.653154       21.653154       21.895687       21.895687       24.314725
       24.035602       24.094489       26.601268       26.630112       26.630112
       26.681861       26.681861       26.681861       26.337018       28.615718
       28.615718       26.869532       26.869532       26.869532       26.869532
       27.456847       27.456847       24.287510       24.287510       23.842013
       23.842013       24.027190       24.376870       24.376870       22.550361
       22.096874       24.453520       22.795133       19.357039       19.175682
       19.175682       19.175682       19.175682       19.175682       19.175682
       21.361412       21.361412       21.050230       20.645119       20.664169
       24.147730       23.479139       27.215380       27.215380       27.215380
       27.733219       27.733219       27.733219       27.625682       27.625682
       26.351791       26.351791       28.014425       28.014425       25.446616
       25.731181       25.731181       25.731181       25.362400       25.362400
       25.362400       25.362400       28.111388       26.075827       26.951888
       26.951888       26.951888       26.951888       25.328049       25.328049
       22.951712       23.294615       23.382774       23.382774       23.382774
       23.382774       24.091423       22.852416       25.056488       24.701648
       24.701648       24.701648       24.701648       24.701648       24.701648
       24.701648       25.206457       25.654006       25.654006       22.533736
       22.533736       22.912496       20.885061       16.314684       16.314684
       16.314684       19.587454       19.028020       19.028020       17.485138
       18.639556       15.489177       15.489177       13.346308       16.274777
       13.971040       13.971040       13.971040       12.219159       12.219159
       16.770310       13.626154       15.355602       15.355602       15.812955
       14.845851       14.845851       16.849935       17.203301       18.735763
       19.915240       20.185444       19.423111       19.423111       19.451719
       18.183664       16.995705       13.103142       13.592914       11.892379
       15.100476       15.462318       18.450390       18.729655       17.060780
       21.660025       21.851203       22.131500       24.636816       24.809389
       26.351244       26.351244       27.075336       27.075336       27.075336
       26.283149       26.209153       25.153289       25.153289       24.537637
       22.325423       22.566283       23.896345       23.325458       23.889194
       23.878201       23.878201       24.370804       24.370804       24.370804
       22.397863       22.171790       22.171790       21.506336       20.286518
       19.521565       19.521565       19.389698       20.425006       15.101757
       15.101757       14.349824       16.360872       14.071134       17.421550
       16.925291       16.925291       16.925291       16.925291       17.010577
       16.666518       19.223354       18.711543       18.464820       16.830599
       16.001316       16.001316       16.001316       16.304624       16.304624
       18.528531       19.113795       19.804739       19.054512       19.054512
       19.054512       19.054512       19.085661       19.585633       22.273544
       22.273544       23.727711       22.667527       21.621785       21.706971
       21.706971       22.903917       22.868834       22.868834       22.868834
       22.868834       22.914274       20.489026       20.489026       23.802625
       23.802625       23.946912       24.870766       24.870766       24.870766
       24.004934       23.667556       18.643419       18.032077       20.339667
       21.496201       21.613379       21.613379       21.462291       19.908862
       19.496274       22.394840       22.805045       22.085360       22.085360
       22.012180       22.012180       22.287009       22.475957       22.066008
       22.066008       22.230142       22.394845       22.394845       22.562974
       22.577801       22.577801       20.945915       20.945915       21.118516
       21.211053       21.211053       21.163456       22.966721       17.621369
       19.346534       16.803039       16.803039       17.900884       20.608108
       20.608108       21.427176       21.427176       21.427176       20.643314
       18.308768       18.914047       17.340536       15.728113       14.900385
       14.733110       14.733110       15.128462       19.807258       23.732694
       23.732694       23.315314       18.955399       19.850756       18.675610
       18.675610       18.901868       18.901868       19.063272       19.063272
       19.063272       19.063272       18.795461       18.333247       18.333247
       15.653177       15.653177       13.234462       13.234462       13.234462
       13.234462       13.234462       13.234462       19.001373       19.207976
       18.407059       18.407059       18.901249       18.528104       19.031340
       18.685953       18.685953       18.656771       18.656771       18.656771
       18.656771       18.594795       20.313046       20.258854       24.181207
       24.181207       23.840687       23.840687       23.840687       25.187967
       25.187967       23.990271       24.190494       24.190494       19.769440
       19.763483       17.508825       17.555599       17.555599       17.555599
       17.555599       18.010569       18.010569       20.045447       19.586001
       19.258400       18.733015       18.864333       18.864333       18.864333
       18.864333       18.864333       18.864333       18.864333       19.256500
       20.018027       20.018027       20.018027       20.018027       21.838349
       21.838349       21.838349       21.838349       21.838349       21.452135
       22.007184       22.017751       22.017751       22.017751       22.305168
       22.305168       22.305168       22.291231       22.291231       22.227116
       22.227116       21.337986       21.337986       21.660493       21.660493
       21.660493       21.914379       21.636843       21.645712       21.645712
       21.718479       21.779055       21.336140       21.813746       22.068992
       21.268906       19.891351       21.036192       20.802765       20.802765
       20.802765       20.802765       20.997656       18.131511       18.131511
       18.131511       18.117638       18.117638       16.700267       20.086660
       20.037180       19.191985       18.771348       11.090355       13.269897
       12.978150       12.978150       19.720029       20.141507       13.752505
       17.702405       18.207561       21.908647       22.488707       22.571982
       19.997575       19.997575       19.997575       20.057037       20.863032
       22.596111       22.596111       18.399493       18.399493       19.488672
       21.220997       20.426912       20.426912       19.307633       19.307633
       19.307633       17.564765       17.564765       23.251630       26.457721
       26.573271       25.915077       25.979994       25.381165       25.289865
       25.348060       26.541594       26.826826       26.598260       26.598260
       25.338647       26.415070       26.415070       26.415070       25.458996
       19.718563       19.202283       17.995810       17.995810       17.538024
       17.976989       17.976989       17.976989       17.976989       20.673014
       20.420993       20.342600       17.884948       17.884948       18.446151
       18.196010       17.349771       17.349771       17.349771       17.323802
       17.323802       18.134942       18.134942       18.134942       18.134942
       17.947021       21.395683       21.395683       21.395683       21.395683
       20.990527       20.990527       20.120429       19.784930       19.784930
       19.784930       19.784930       19.784930       19.784930       20.592030
       23.306220       23.306220       23.322376       23.500476       23.500476
       23.451610       22.974881       22.974881       22.856291       23.703272
       23.789876       23.789876       21.029096       21.036063       21.036063
       21.036063       19.857604       19.781562       17.585062       16.473927
       16.473927       16.273767       18.131227       17.886605       17.437712
       16.040624       19.644563       19.607950       19.655839       19.655839
       19.655839       21.313862       21.313862       20.530827       20.492908
       20.899612       20.899612       20.830550       20.576073       20.523003
       23.106278       23.094234       17.060056       16.704945       18.175337
       18.578131       19.091013       19.031968       19.302455       18.810637
       18.810637       18.810637       15.054211       16.521076       18.222329
       18.522493       18.522493       18.511456       18.511456       16.690652
       16.690652       17.772868       18.458780       15.921642       15.921642
       15.921642       15.921642       15.921642       15.921642       15.813008
