231910539,28
231910539,28
308242926,4
229807051,27
229807051,27
229807051,28
229807051,28
147671245,15
139200489,28
139200489,28
259103848,17
259103848,17
259103848,17
600573013,17
600573013,17
600573013,17
471012662,17
471012662,17
471012662,17
128981638,11
128981638,11
1172812213,11
1172812213,11
376870091,14
234295610,28
185366471,8
25045994,6
127757943,19
8417111,24
8417111,25
158017206,24
318066970,20
141433914,19
141433914,20
141433914,26
171761041,23
180695497,22
180695497,23
89045132,4
366622067,7
389040132,8
435161126,17
435161126,18
435161126,24
194257942,17
67907992,20
41317489,14
41317489,15
198150180,16
198150180,23
412877136,11
231562073,8
53062654,6
53062654,7
772145732,6
772145732,7
279401333,4
302829745,6
99839068,1
231914260,28
231914260,28
231914259,28
231914259,28
120464677,11
178277236,18
154087398,15
154087398,15
154087398,21
154087398,21
154087398,22
154087398,22
154087400,15
154087400,15
154087400,21
154087400,21
154087400,22
154087400,22
26113064,4
347548361,4
298263301,18
355935333,20
29983149,11
341705384,14
341705384,14
341705384,15
341705384,15
274393297,15
78152374,8
78152374,8
389426731,27
389426731,27
1990657313,27
1990657313,27
448939025,5
448939025,5
150065151,8
316451175,23
250724292,18
161174284,1
161174284,1
7555343,11
7555343,11
444525228,18
198236067,25
431383040,28
245149280,14
245149280,14
245149277,14
245149277,14
33880418,3
279228826,14
279228826,14
434164859,4
200805651,4
456938518,4
78152374,8
78152374,8
78152373,8
78152373,8
7555342,11
7555342,11
7555343,11
7555343,11
260609189,7
188546413,24
188546413,24
188546412,24
188546412,24
196815186,18
38335395,19
71611077,23
71611077,23
71611076,23
71611076,23
71611075,23
71611075,23
259901346,27
259901346,27
259901346,28
259901346,28
115894138,19
231815113,27
231815113,27
231815113,28
231815113,28
262715241,19
174433495,17
174433495,17
50745567,6
50745567,6
118520260,13
345449475,5
345449475,5
345449474,5
345449474,5
260127241,28
311704796,18
250081915,12
250081915,19
279228826,14
279228826,14
279228819,14
279228819,14
362259204,16
174433494,17
174433494,17
237883772,28
237883772,28
26879824,15
71611077,23
71611077,23
71611076,23
71611076,23
133234558,9
133234558,10
400098374,17
389051009,27
389051009,27
389051009,28
389051009,28
1992316679,27
1992316679,27
441420874,27
441420874,27
1992316681,27
1992316681,27
301133345,19
231020924,3
15420746,15
128981637,11
128981637,11
128981638,11
128981638,11
1172812213,11
1172812213,11
203219063,16
14079970,4
271883146,15
1926318192,27
1926318192,27
276027410,15
83627107,18
1201345590,24
650558826,28
650558826,28
650558826,28
279742586,28
279742586,28
279742586,28
650558815,28
650558815,28
650558815,28
1992325967,27
1992325967,27
273226810,27
2054867098,27
2054867098,27
2054867098,28
2054867098,28
260889990,27
260889990,27
260889990,28
260889990,28
2054867096,27
2054867096,27
2054867096,28
2054867096,28
273369281,27
273369281,27
273369281,28
273369281,28
229618806,18
4518554,19
179048228,4
277771912,27
800409704,18
21221785,18
350328524,14
357187278,22
357187278,22
9116319,5
424389265,26
800922737,18
178246935,18
800922738,18
1992316679,27
1992316679,27
441420874,27
441420874,27
1992316681,27
1992316681,27
179017896,17
1002060297,17
220386262,15
50085560,3
609764069,18
407574348,18
416497536,16
41700108,24
874717081,9
874717081,9
168078442,9
168078442,9
232650365,15
1717726681,15
