ID,Prot_d_16,Prot_d_50,Prot_d_84,Prot_d_LS,QCS,lin_trend_16,lin_trend_50,lin_trend_84,lin_trend_init,offset_y,offset_y_16,offset_y_50,offset_y_84,phase_offset_16,phase_offset_50,phase_offset_84,phase_offset_init,prefix,rel_amplitude_16,rel_amplitude_50,rel_amplitude_84,rel_amplitude_init,steps,tstamp
44984200,0.112970533133734,0.112987857018841,0.112992982348778,0.11297289506435,8,-4.78051636457091E-05,-4.02171171314578E-05,-3.03685150964662E-05,-5.24975755557717,9221.81442750187,1.04601266175505,1.06103107001037,1.07266072850807,23.2877016853807,242.09434757892,915.367833043947,6.43649000247083,TIC,0.002793304290034,0.005235850801282,0.005326464236327,0.005241608324255,16300,07_09_2020
44984200,0.112963744696671,0.112973101806493,0.112981535635715,0.112973894347301,9,-1.49773802030594,-1.49765147312435,-1.49746510367692,-1.49758471933058,2775.19632377236,2774.93335177651,2775.18541776277,2775.33614234455,-7.29434876328345,-7.29362146893286,-7.29307368282688,-7.29387452125397,TIC,0.004884419020408,0.004884922246299,0.004885398131791,0.004885448682995,16300,07_09_2020
44984200,0.112977942993496,0.112984182033135,0.112988496057463,0.112978515926004,10,-1.06005340550912E-05,-4.16077287868917E-06,2.31658307687329E-06,-2.49899813596207,5643.38930675415,0.996355356583113,1.00661634676537,1.01678615994663,3.29464587667864,23.6274891021621,118.083811065643,21.7583379813845,TIC,0.004346540926564,0.00449245094088,0.004566365802086,0.004894575656486,16300,07_09_2020
237880881,0.351647884292203,0.35167264000229,0.351687113494045,0.351672522090131,1,0.021813903718506,0.021815480196507,0.021817196741034,0.021815033898335,589.294737429193,589.261688577118,589.322890874925,589.366089257066,-1.55868689646385,-1.5585300177371,-1.55832363842332,-1.55852264822684,TIC,0.012563891881307,0.012565102577023,0.012565651968506,0.012565023273956,11000,09_09_2020
237880881,0.351279903059981,0.351305903500894,0.35135462701972,0.351314621864335,2,-0.004059065613394,-0.004058724678373,-0.00405834166669,-0.004058699503933,641.593751447357,641.503699486474,641.592694993724,641.64328769123,26.4951122768394,26.497091971066,26.4992875000649,26.4977694980337,TIC,0.012541730703242,0.01254329777975,0.012544989363357,0.012541518942193,11000,09_09_2020
277539431,0.189995990254378,0.19001263884005,0.190024855551567,0.189865200971331,12,-9.38482833080332E-06,-5.38825132877695E-07,8.15182497658501E-06,-0.105034039137252,952.266702408589,0.986777078461713,1.00100908589116,1.01545808095847,16.5857854919876,37.0260039109726,79.881115227788,28.5623918192346,TIC,0.005759128025649,0.005927132261064,0.006041411015642,0.005432627355324,10500,07_09_2020
452922110,0.176379500616342,0.176416875351821,0.176454170180627,0.176368828080653,7,-3.09981176315441E-05,-5.92916013689588E-06,1.95009999692579E-05,0.00365122283559,308.029013606751,0.97244309658505,1.00967339494496,1.04879855802543,-249760.910200949,-65.9844120541766,184277.237958017,-13.9973369363954,TIC,0.004680173858724,0.005047097383979,0.005324201036507,0.005828524713555,15000,22_10_2020
