,wav,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145
0,7680.03,39070.15212470598,34872.89381983375,36695.67617015173,37138.45748142125,39258.811231422624,39857.04019918867,40293.53305033207,40823.37574696744,41313.739016121166,41608.036864101894,42569.71251942597,42819.759077273564,42997.69216299603,43260.74945138247,43528.65570537992,43715.21012697612,44028.17735785138,44280.26606875954,44622.93452934857,44776.69489252746,45054.68299078127,45108.97909516946,45054.96285101206,45258.166710723504,45373.3634042507,45459.69541630909,45397.16515876178,45473.90696223213
1,7680.08,38372.32035233095,34872.03590364479,34971.64944594045,36994.709885000775,39788.59108240271,40052.41051215291,41033.3165845738,41182.3005321768,41261.66681480543,41706.65067865927,42662.044981030536,42963.39212613861,43028.77429647414,43133.52806001303,43391.753165778784,43551.43713366653,44033.15283830486,44328.152551569,44572.04195458035,44729.30449444399,45058.33090773229,45117.590150907905,45035.58914252021,45249.289447834606,45441.25016645426,45507.78966584,45444.84513587713,45505.27821481112
2,7680.13,38072.208279653925,35398.829214155805,33866.5019546246,37457.537020681615,39901.60172725033,40529.825668980586,41485.33011804085,41456.385762053025,41209.41459971672,41948.895024386366,42645.2021268396,43120.65988430034,43079.06154380792,43037.84380413205,43170.0245780606,43497.643905049605,44015.190953660385,44345.93372623311,44492.39628052768,44718.984956048276,44995.77756359167,45094.79468153393,45074.84078523806,45239.41739864067,45504.26323247889,45528.87269146201,45496.87687237971,45515.95989428217
3,7680.18,36185.604403019264,35059.3008801829,34145.08062497101,38083.3361143985,39848.047695334,41249.72343010064,41722.03254651083,41675.550869695355,41434.84680057623,42232.86223547498,42587.40131799394,43180.04103758574,43143.66820591717,42979.77029388192,43052.818892653944,43508.31509574686,43989.93923602734,44344.28600767312,44432.8784759673,44754.51284410083,44925.41155684692,45053.29661375146,45145.27364186697,45257.61005432279,45526.1081141369,45543.45388854227,45566.58864626505,45529.31420853238
4,7680.23,34237.94902095009,34000.91391935012,35402.504319741216,38139.49835650426,40033.48450699864,41887.547946081395,42104.61177890295,41845.9517076133,41880.830075415026,42389.437124951844,42717.249560377,43099.81232909745,43221.95906692027,42916.244839580584,42935.89178984686,43508.99971490055,43942.30318682233,44321.71584322454,44437.214775219916,44720.16542658616,44851.9997970403,45016.39651860072,45201.255107319914,45314.71976777925,45491.25282108076,45567.54550138972,45625.869178419074,45568.016372771606
5,7680.28,32120.82821024664,34181.70661221441,37327.76088736792,38360.44824467792,40473.55805328086,42018.608877702,42393.554042818054,42004.01850426817,42391.58489570967,42469.25062095318,42884.347479137374,42964.910422346344,43217.888570818664,42959.72766443464,43038.99156795467,43504.06350499887,43908.67868238986,44223.96786080781,44491.23058240557,44666.96291065143,44787.89345458456,44973.64384061433,45272.540988532906,45403.30996758355,45436.15197397708,45595.82158038822,45654.86637024557,45599.25733065695
6,7680.33,29498.905711807824,34444.20532845218,39049.33244483805,39170.043262847175,40963.644763202894,42246.66275308171,42420.149507482296,42327.39068425273,42907.99779880891,42753.54977016235,42972.693926839565,42947.6529703858,43072.010478444485,43025.821528505534,43107.99228333079,43520.91615040744,43895.18010321393,44119.6537580684,44533.824067357535,44624.865386505066,44752.40208230695,44986.427395339386,45314.68846477553,45462.55118299957,45419.271034952486,45608.7836690259,45662.06724330493,45610.294628781514
7,7680.38,29501.043352640514,35882.130162110494,40094.37655377466,40197.32270777913,41345.898511333544,42550.19275389558,42458.198787428766,42892.773254677144,43238.54028370131,43086.55856754052,42900.610899220716,42960.81758770687,42867.142387613625,43151.501181430795,43257.330121723724,43511.900185850216,43840.74905660942,44069.90341492403,44513.660882633754,44583.1658775305,44723.92233983074,44981.93321685818,45319.44901166218,45486.065633539416,45448.316775436106,45594.57302771535,45678.831801371605,45608.07408471102
8,7680.41,30730.796948532894,37138.60616267942,40601.98937117602,41107.35381139844,41598.51594978718,42418.258507116945,42459.80343525286,43292.41456193124,43302.588026671525,43299.31263219941,42906.41062262259,42952.58889291595,42828.1663883699,43221.116157232274,43387.295494204125,43533.42717909834,43786.457431475304,44110.33305843442,44477.14169107602,44565.907214840205,44707.67813396248,45027.241478498625,45308.200852747206,45474.71430977802,45498.59628095948,45570.878309572465,45670.04423267312,45605.06957455619
9,7680.43,31451.441830975047,38072.848404972436,40732.88613590952,41662.46173269417,41890.33387213883,42337.18680999704,42550.49381077641,43489.45006549992,43375.51811791852,43412.28761227004,42966.33625499606,42918.58929513417,42799.5972175284,43234.40361735988,43475.77702089821,43555.84974507441,43753.951147783875,44133.48834129263,44430.624925275806,44558.504283104296,44726.07575997451,45048.32163279542,45312.51514693315,45472.85591942029,45526.797964776444,45556.18894948873,45663.96370423668,45593.59067709693
10,7680.48,34863.6291756077,39984.6509324048,41321.86935039389,43103.645959715555,42740.39222433462,41988.86433930153,42926.83255613948,43824.632034105685,43703.52549459482,43621.49045686083,43185.054118139094,42815.45320830262,42825.22922980379,43263.033169777766,43671.57361909516,43620.75983714111,43708.10750213466,44157.224775149625,44310.67314220922,44562.21403283741,44755.38142116622,45059.96741576817,45299.094063331766,45449.45047892684,45591.852381201206,45549.624970721474,45601.3371021286,45587.25562035935
11,7680.53,40668.15002110924,42233.74289616838,42300.059683298976,44041.35932574832,43338.547210969824,42116.55001226188,43443.63818508554,43941.44640762799,44150.162333576416,43688.056121274116,43288.7395077962,42734.13326392143,42968.68624421478,43309.18765641928,43750.188314536594,43696.910511960145,43771.649084595534,44110.501710062075,44226.763855303,44544.548270629275,44828.3511260813,45084.36990550367,45265.800844803176,45414.526037039795,45621.49371605514,45574.872317724614,45536.884525959984,45579.26091818017
12,7680.58,46822.27878854878,43488.59693479499,43805.96840344859,44606.79493110918,43624.195735079025,42820.52794915364,43742.59141434477,44071.80841794458,44334.003446874034,43793.162233321025,43385.868112280055,42887.25848663265,43095.73542761982,43437.579252943935,43747.49025097933,43790.31190625505,43883.68733748086,44031.85266868424,44213.612538242065,44515.65543026267,44903.58563939705,45107.86070175269,45247.7229150326,45434.98709552435,45602.319946819196,45589.56902678019,45471.065003594485,45539.37790510898
