wav,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
7052.007617385942,0.010797971859574318,0.011550869518957535,0.011410344079503726,0.011377187649046572,0.011328126464633262,0.011447859078155391,0.01162886126191237,0.011872777233938814,0.012082042923632859,0.01224626886895289,0.01234266764371622,0.012385255214583824,0.012390592824455248,0.012389526686690126,0.012383021975903066,0.012370520114943998,0.012365793304551523,0.012371564815022893,0.012395446365295623,0.012437747360924954,0.012514296960369589,0.012594118289155984,0.012662590490546567,0.012746935476242827,0.01281694862445879,0.012878744289129988,0.012947186400825783,0.01301256725938944,0.013079014832199832,0.01314656004554425,0.013210917187037974,0.013277135491070572,0.013346534330953877,0.013410437178501003,0.01348528050505987,0.013557371246155844,0.013626473150860111,0.01370076955829759,0.01377696232162938,0.013854091875776776,0.013927870330236703,0.013993311447577815,0.0140604394723891,0.014118383842642591,0.014169259875973084,0.014211666871851578,0.01424693224066762,0.014276260225811289,0.014297679071550062,0.014316149045427242,0.014330602327847589,0.014339369620962298,0.014347029370517747,0.014347101801463764,0.014344239319548625,0.014340274657806181,0.014334229680930635,0.014327935420344419,0.014321524618853792,0.014314165691764677
7052.0089798989375,0.01230571884661913,0.011552821186858249,0.011417514448053829,0.011384819687195008,0.011330490795152831,0.011464918639052078,0.011645376488424395,0.011903190511722726,0.01210222187281809,0.012261048891731758,0.012358234102431878,0.012398540313415892,0.01240050895968962,0.012397798020303271,0.01239051928723282,0.012375573421784416,0.012370222877508679,0.01237526627960424,0.012399068708065092,0.012443419052706222,0.012518518188116888,0.012598744679900178,0.012668314565939916,0.012749781879603404,0.012817957309185323,0.012879240353242479,0.01294630545784145,0.013010697187368638,0.01307692250538004,0.013145320158481504,0.013207522374944611,0.0132751309099009,0.01334375185142612,0.013407831890060907,0.013482805930952125,0.013555255825442033,0.01362546941640577,0.013701068052897898,0.013776317156518347,0.013853471783231519,0.013927581319672427,0.013994227704393255,0.014060466702593045,0.014118849959029432,0.014169726136715013,0.014212102244120886,0.014247749154323747,0.014277112553863573,0.014298732607490585,0.014317579033335082,0.014331436861421494,0.014339943925769082,0.014346471868974912,0.014347491294834865,0.014344398740966819,0.014340381612626957,0.014334150516878853,0.014327450191433241,0.014321148077145743,0.014313677281635089
7052.034892655064,0.011231949552893639,0.01166077217553507,0.011631774885572564,0.011439056121438801,0.011616693534935996,0.011809117240699087,0.012130847920764508,0.012345988392742759,0.012492042675025742,0.01260886088080324,0.012639462400580772,0.012620689637538846,0.012585393544160422,0.012545492588074405,0.012507736280216777,0.012480661750402848,0.012460794946107587,0.012464668184662252,0.012493854598468067,0.012546143056479582,0.01261583392770904,0.012686455644977508,0.01274744120737038,0.012792248160408262,0.01283838711672933,0.012881484702158327,0.012931378375745883,0.012993027571095044,0.013051578862720903,0.01311118708123141,0.013174105722765605,0.013230860377308955,0.013294556479828162,0.013367744354482696,0.013444172694256433,0.01352358938513737,0.013605621151287632,0.013687105217477043,0.013768644917029811,0.01384840739867973,0.013925254847559092,0.013996606484118242,0.014062803944332462,0.014122794327504379,0.014175903242847636,0.014222237610011366,0.014261000155961075,0.01429257555833715,0.01431728473624661,0.014334706847500883,0.014346553812050605,0.014350735262251424,0.014352238808058198,0.014349189553423763,0.014345171764586042,0.01433834802050293,0.014329617506541775,0.014321175493616348,0.014312480737898004,0.014305326604525081
7052.046082643059,0.012182246893644333,0.01171289483316574,0.011518661470739685,0.01144417694808466,0.011796249439269702,0.012084429057151479,0.012364576303400144,0.012558269328928631,0.012671242842656439,0.012736678329793315,0.0127371314513446,0.012720411777860484,0.012665724197647615,0.012605274330151049,0.012557664601403808,0.012526482614672969,0.012510068803853861,0.012508391935783177,0.012544526348230311,0.012596886647734134,0.012661701709191338,0.012728185625182197,0.012778113168641298,0.012814841952179912,0.012849888690230786,0.012883773911072493,0.012929598740795772,0.01298479625607823,0.013043405362700716,0.013103523814588236,0.013159579125538319,0.013219170885801677,0.013282731021470621,0.013343718460372841,0.01342961355770561,0.01351532623551212,0.013598665449462225,0.013688548002840433,0.013770257350471441,0.013847765424464932,0.01392387222973344,0.01399516219927079,0.014063359616728053,0.014124375584602675,0.014177402444250201,0.014225190329472578,0.014264907474747379,0.014298185625105297,0.014324179258382641,0.0143417821198317,0.014350416948360903,0.01435287068291479,0.014353350594676611,0.014348455833404522,0.014343425526536705,0.01433836227587818,0.014327868219965512,0.014318316988089481,0.014309615528802526,0.014301058368745297
7052.062164000215,0.011594374664127827,0.011539286386072056,0.011459881195682045,0.011919124847375593,0.012147805183822958,0.012540563352279684,0.012730144758061676,0.012844260376454449,0.012916354957102433,0.012909260684629524,0.012877038241156758,0.01282049796363079,0.012759021019485119,0.012689918307951544,0.012634909750256289,0.012595614983828865,0.01258037530622839,0.012596654626442305,0.012631064045615547,0.012689744915926868,0.01273783651342957,0.012780390912287028,0.012818633813813547,0.012845153572581246,0.012866918904842331,0.012900507166232674,0.012937911633689039,0.012984946445037115,0.013036814659110003,0.01308321628096324,0.013141993905702863,0.013202093893921154,0.0132650078154498,0.01334081020469804,0.013418171593686435,0.013505486998505411,0.013595037682727943,0.013678580558719948,0.013768494705132832,0.01384941522608818,0.013924784728951953,0.013999485610164791,0.014064884775798312,0.014123310475893297,0.0141793133132367,0.014227587429320922,0.014268800828727592,0.014302843862157067,0.014329957968954185,0.014345879906190585,0.014354397540357076,0.01435728080375443,0.01435392759205549,0.014348595241860307,0.01434233360210533,0.01433300618913842,0.014324500361592002,0.01431435457352728,0.014304175021187642,0.014294917904760923
7052.083181681845,0.010093648917973042,0.01117568228447184,0.012178842260079975,0.012513029504227934,0.012958620202166683,0.013128214837609167,0.013195656690737627,0.013222984874014741,0.013186660259074546,0.01311476504673636,0.013026789596660093,0.012957303293246182,0.012870060571570197,0.01279802247363288,0.012735966976642142,0.01269998987710617,0.012701637816247124,0.012725408592094334,0.012767707173012092,0.012802649576304236,0.012835133071479604,0.012853712294234286,0.012867133857464078,0.01288436901252732,0.012902523588345292,0.012923967383494285,0.012956033993706297,0.012990217233830452,0.013028902470374927,0.013077741634222676,0.013124776981536385,0.013187280547627044,0.013259579510485738,0.013328630208280817,0.013414361470834248,0.013502270618342666,0.013590717724780613,0.013684259103488985,0.013769258704458076,0.01385199973795493,0.013929396965131761,0.01399886799072492,0.014065398789273792,0.01412484929901793,0.014179104049443494,0.01422837291424617,0.014271110655678943,0.014306477207463612,0.014331005644530475,0.014347723904152995,0.014356302789204353,0.014356458315340858,0.014354191903784183,0.014346663911694597,0.014337092709393751,0.014328503832969262,0.01431844662782303,0.014308453211675278,0.014298663835950767,0.014286485607156695
7052.089431430069,0.012180667370557785,0.011166489860208031,0.012377365164043396,0.01279249646137226,0.01316851907828745,0.013327390090129593,0.013334897416747597,0.013333983053043503,0.013266669343944089,0.013164989253776405,0.013068624325995065,0.01298278866871886,0.01289808205270647,0.01283232999691752,0.01277302106443618,0.012731542880131747,0.012739989508578894,0.012759832039327783,0.012805794762341784,0.01283846144445226,0.012863010984032149,0.01287403848546897,0.012880556477633403,0.012896449465747683,0.012913683638072614,0.012934777288697671,0.012963270938520543,0.012990867660688956,0.013029759919126534,0.013072397782844813,0.01312281196902424,0.013185887779332382,0.013258133666633193,0.013333180324956409,0.013414936702589184,0.013500292794019621,0.013591465592430789,0.013682416993320868,0.013770023913736355,0.013852785650631553,0.013930533956577212,0.014000172187067022,0.014065158022417756,0.01412441267627362,0.01417885681900263,0.014228099419795293,0.014271626663719984,0.014306241255330617,0.014330759774584235,0.014346899880599956,0.014356519254017923,0.014355916529490554,0.014352662286813023,0.014346298350493756,0.014336421759882213,0.014326429058081767,0.014316906819955833,0.014306783959860375,0.014295694254243657,0.014283645207325182
7052.116694953302,0.014122851192951202,0.014615081630283197,0.014088591690602429,0.01423754218310108,0.014139531618144394,0.014024398532212021,0.01391127373003672,0.013716678740801989,0.013540693932624193,0.013374218589651128,0.013227871068758959,0.013114606809200999,0.013026867293147046,0.01296417241749396,0.012927044330284219,0.012918684565239182,0.012930186571887747,0.012959644601805398,0.012978442481124225,0.012983939816579445,0.012975160702890376,0.012964722398420767,0.012955201008519691,0.012954653733829579,0.01296858934384015,0.012982413490034912,0.012996559818350887,0.013015798086872804,0.013038704500026045,0.013077034466340152,0.013124907336009937,0.013191710719184204,0.013267665120181339,0.01334295624178376,0.013431848423307531,0.013517239762062414,0.01359780203991978,0.013689742954830181,0.013776373314242392,0.013859249956116364,0.013935414338714728,0.01400196844821108,0.014065959990735427,0.01412437639172919,0.014176984643241379,0.014225697937681041,0.014267148024844876,0.014299796654640625,0.014322318996485332,0.014338660373067885,0.014347333706790222,0.014349683031468654,0.014348557268905692,0.014338903321790025,0.014328973374618068,0.014319712658991367,0.014307937293652482,0.014296827646127629,0.014284942971862218,0.014270699829246385
7052.120277022873,0.015116281807422638,0.014624051365485283,0.014339330715062324,0.014375815986921283,0.014248567899734135,0.014121218514989433,0.013981446505035437,0.01375917761004561,0.013564947881994126,0.013396494107944214,0.013245433498678159,0.013135525711855014,0.01304206139520722,0.012984297647207658,0.012948020176837738,0.012948037847855118,0.012958700564334414,0.012982231503983975,0.013000155657905403,0.013001335785556808,0.012989981888060435,0.012976772665881093,0.012966203389953506,0.012964241063144411,0.012975707589426986,0.012989050974482502,0.013001988419006528,0.013019088089772778,0.013040186318142613,0.013081382132710975,0.013128273026644061,0.01319358668207251,0.013269981309507647,0.013344503093655685,0.013434541138506152,0.013518246995318093,0.013601250280288295,0.013693673515975625,0.013777395503845677,0.01386009849672682,0.013935809633457247,0.01400213829512902,0.014065494750347974,0.014124251893009154,0.01417701298545951,0.01422511084915576,0.014266150062279671,0.014298711250008655,0.01432085051305641,0.014336920995934274,0.014345746945742872,0.014347907446711603,0.014346328097414804,0.014337672432154386,0.014328168417591934,0.014318843834253307,0.014306852123524253,0.014295409528709765,0.0142833382824968,0.014268777865778005
7052.143954578577,0.01599894091486931,0.016683791366376217,0.016161906608635004,0.015403445259400503,0.014971902217749062,0.014597655627590484,0.014252636837849539,0.013991972783600886,0.013746947675962129,0.013529341074081859,0.013362436202404737,0.013237794251993375,0.013162867063641283,0.01310429228022798,0.01311357326698048,0.013134117314365076,0.013145910420821623,0.013149377236302906,0.01313640997991755,0.013110652554361456,0.013081914911520798,0.013055998594918069,0.013040358375825798,0.013031711492933463,0.01302807461295405,0.013032625639253188,0.013039966762171217,0.013049811794137129,0.013073680694085502,0.01310518681330877,0.013154745751863069,0.01321808563484237,0.013291651747182309,0.013378107208461543,0.01346022293026235,0.013541701785637107,0.013622994321132198,0.013702843533179597,0.013787827024240373,0.013865684133235837,0.01393821428843672,0.014006971854199312,0.014066953037502584,0.014121781562966186,0.014174184058734014,0.014219028321342104,0.014255649444257706,0.014283658533192396,0.014305901927564242,0.014321276488084058,0.014331618508284127,0.01433671410906596,0.014334862684972182,0.014329813082327704,0.014320917977919333,0.014309846002292181,0.014298059974827493,0.014284993315152705,0.014270840569894297,0.014257301917234082
