wav,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105
8431.03,150527.16894757006,160763.77543023863,163041.74763271227,165861.3099166232,166830.62544496916,162837.09569791812,160656.26103561372,157591.5173385294,156318.13313120726,156094.38629403236,155811.72467271713,156222.32618020553,156361.43585122633,155846.50341351132,155230.59389693174,154154.43674853072,152670.62093541183,150978.9287357225,148348.46128722499,145470.96309870516,143095.82292202045
8431.08,157017.40530807842,167952.44178007534,163983.32380162858,165848.65524195522,167309.32859517596,162789.26996919047,160979.3751283304,158365.14477464624,156942.07436083263,156085.21388899483,155958.91072279078,156364.48324025364,156559.3740699969,156030.25275918283,155222.935286999,153753.72671487616,152192.20980015586,149927.1616952662,147198.07892680398,144490.8552676983,142197.81872840293
8431.13,172741.46637254205,172885.16069692888,165391.67904646113,166193.2027781951,166600.45447506433,163493.2559540327,161181.79983734505,159121.5825012423,157451.97562118986,156133.71179270046,156061.48478128415,156525.82971191144,156770.81342479828,156156.21030083648,155045.63559458024,153429.18324266022,151508.0713543054,148798.12854612354,146007.69062675923,143537.98476710444,141283.21640687477
8431.18,193427.38624842244,176962.8017259099,166925.48096118885,166566.28019410567,165741.32887866182,164508.73882450027,161500.1536583344,159843.9483234298,157820.3799902052,156513.05137430257,156195.07999446892,156718.6856720796,156896.57383155052,156186.3346138729,154771.39984105222,153037.7679327659,150693.14352512048,147607.12386918915,144787.97079319062,142559.10546611692,140332.90049151654
8431.23,206776.81606789594,177279.0212509907,169365.5636357664,166538.52225520875,164386.5107648043,164147.50137838957,161593.57043107846,160425.15427346542,158258.79160594978,156977.49048252442,156482.65436809533,156767.4646370168,156810.5047551946,156087.53331250363,154427.22150129738,152492.1615232505,149604.88128678937,146343.22037749705,143603.57421204055,141516.40473610247,139403.40243776512
8431.28,199203.53051588146,176525.55921485473,172957.64318069586,166418.85472030455,163406.49934754672,163524.9864108877,161938.21061256694,160790.17912831233,158820.8057589177,157315.69063845862,156917.132866039,156875.37722105047,156606.24747096252,155841.71324843387,153987.0601227294,151691.20954214863,148450.88941141518,145121.20811700262,142480.1471961073,140402.1481565621,138481.09826520225
8431.33,183221.28805093,176485.7006585605,174661.52487032433,166055.27505676335,163052.8275043349,163117.6632271492,162420.72163074513,160737.24187162676,159365.50876459552,157791.5381694083,157473.77103058354,156977.3676933534,156380.03860130085,155409.63634731327,153437.70836113833,150834.79797076067,147277.70802300007,143911.07292043057,141365.1014544571,139255.58740592192,137527.61028391996
8431.38,165950.2068575137,177265.73343305622,172982.270088347,165795.1586390292,162662.88073741525,162068.2102510976,162622.1737052559,160617.35585407427,159737.27855375936,158574.3964299598,157782.39039562157,156970.88945459088,156127.57650541037,154745.63879773906,152797.2657181256,149709.12604179655,145887.06668220222,142712.89198375755,140256.2789230948,138142.57951663397,136491.69402655173
8431.43,149008.04624547996,177742.6719972838,171091.05973661543,166306.24083038906,162520.74379300952,161039.97212555015,162372.09150155293,160884.62031071662,159929.89919947236,159417.93140378277,158065.40658775874,156931.52420528836,155702.9397920254,153946.25048401358,151892.2075119782,148339.126531429,144554.71016728925,141619.18937651,139129.14410006782,137068.55828991462,135390.19454879087
8431.48,151161.46716624722,173007.3882154202,168591.39480092734,165925.13991801423,162567.99595581106,160795.83918247797,161557.86946014388,161204.29737891903,160111.5618660336,159909.00247520185,158441.4968092224,156955.3237132062,155187.04196819264,153132.05414003672,150693.8235860295,146883.97820103043,143325.99118476285,140488.39860552052,137989.57498079378,136000.01973731726,134309.47089577792
8431.53,168721.93642616086,164913.4323739268,165987.8467288154,164437.32806972557,162348.3876315195,161330.58224238333,160505.6185420987,161191.6226646096,160567.9726171614,160160.38511794232,158773.2579076171,156859.47048735467,154525.24139205928,152205.33183802385,149122.7564187816,145384.17481806414,142071.3820169009,139284.77223343926,136874.02355272198,134917.83646138557,133263.95900416534
