wav,0,10,20,30,40,50
7050.005816356927,0.017411351203918457,0.014519141518845546,0.01263000671151483,0.012540372313774884,0.012696344182004538,0.01300425821062284
7050.033377085669,0.015874193981289864,0.014360096870238617,0.01274237987475659,0.01264070803622113,0.012693127657666742,0.013006623601199823
7050.037099995819,0.015982206910848618,0.014328519657538289,0.012759481896215744,0.012653614149659428,0.012692066175250453,0.013007048105767928
7050.060934097189,0.015051713213324547,0.014103974549214707,0.01287033082776059,0.01273935516736315,0.0126962442074382,0.013015326361627383
7050.0744014580705,0.012426849454641342,0.01394813651917965,0.012931783372251506,0.012789331168444924,0.012701566086030193,0.013023892706889022
7050.088487385719,0.013594983145594597,0.013770203232398462,0.012996722837311197,0.012839240925256939,0.012708192329972674,0.013030519686841874
7050.111699566472,0.014332870952785015,0.01343580158840479,0.013115512837634812,0.01292554996699653,0.01272882020737448,0.013054450079666914
7050.116036945513,0.012338387779891491,0.013370578211396172,0.01313942119509363,0.012938393331397936,0.012733178045734136,0.01305839844806471
7050.143582770813,0.01140623725950718,0.01293791837101043,0.013277120886178237,0.013023925058016403,0.012765903090567833,0.013089958945712679
7050.148994293725,0.011838749051094055,0.012853052220179241,0.01330253105537919,0.013040211531870755,0.012772898363389395,0.013096113246072474
7050.171124855866,0.010645002126693726,0.012501327665416987,0.013401350789453335,0.013098454860097654,0.012805800934516753,0.013122563875010713
7050.186285612539,0.010302658192813396,0.012262392839795518,0.013454641455668206,0.013140132090563415,0.012834283103894104,0.013143450869649303
7050.198663194929,0.010546041652560234,0.0120949243953295,0.013498141097784473,0.013164502111308374,0.01285966819203188,0.013159033005005765
7050.223573495637,0.011691232211887836,0.0118886352004459,0.013577115356918358,0.013216206100254124,0.012916833922487308,0.013197483307405137
7050.226197782263,0.010479363612830639,0.011871767539328091,0.013584753538840887,0.013220538498468784,0.01292330682732703,0.01320146193107231
7050.2537286121205,0.011825330555438995,0.011783489302544739,0.013637040780531432,0.013267539661251382,0.012994443681411802,0.013249143014477221
7050.2608579157495,0.011061586439609528,0.011790241496431122,0.013643698948902059,0.013281432049836454,0.013015254927730991,0.013263170375026598
7050.281255678762,0.01145354937762022,0.011847253859558197,0.01365062538266411,0.013312890153842865,0.013075203992581446,0.01330116150975387
7050.298138845615,0.013044875115156174,0.011984517253495955,0.013647031955344616,0.013345229742608374,0.013128200970618922,0.013336762600621993
7050.308778976458,0.011190525256097317,0.012089024767858546,0.013641040738823246,0.013359480318447204,0.01316572606208435,0.013358818960015513
7050.335416257977,0.009758721105754375,0.01239123539078647,0.01362063977789305,0.013406122843106159,0.013259590438217379,0.013416990170092806
7050.336298499474,0.010348822921514511,0.012401758228781064,0.01361998014685506,0.013407260341735122,0.01326306102925369,0.013418930033228988
7050.363814242078,0.009982108138501644,0.012763430087098975,0.013587660508737356,0.013458178176740488,0.013361581987734659,0.013478466649223753
7050.372690125599,0.010597330518066883,0.012890884650137406,0.013579050072070623,0.013475748180344745,0.013394892913341868,0.013497860858660999
7050.391326198551,0.010889196768403053,0.013164500975384227,0.013552766614170124,0.013512027701149376,0.013460231797112686,0.013537885996693512
7050.409960421252,0.010332240723073483,0.013429730171366264,0.013527811310453003,0.013553089599091073,0.01352538935057664,0.013580784785190057
7050.418834363168,0.013039205223321915,0.013548500009878001,0.013514240737887833,0.013568241679311557,0.013561566014012916,0.013601558065015595
7050.446338730207,0.01489498745650053,0.013903275726888936,0.013467491015153831,0.013623879148210906,0.013660345080544539,0.0136647972373878
7050.4472271177065,0.015537800267338753,0.013914033550861085,0.01346554136411178,0.013624771220058165,0.013663758236294444,0.013666903618208335
7050.473839293955,0.01719999499619007,0.014229074746295853,0.013430139969499323,0.013663536664097713,0.013759205263585459,0.013728899022751363
7050.4844901877495,0.01780141517519951,0.014338724901587482,0.013421056361640116,0.013678831049346207,0.013801268451704592,0.013753206427625883
7050.501336048698,0.01731516420841217,0.014507868659040803,0.013412364502044843,0.013700618433635988,0.01386444891881129,0.013793169553257668
7050.521749604193,0.01734442636370659,0.014664342179035533,0.013410525325962945,0.01372432287096321,0.01393896955094972,0.013838926796376248
7050.528828988719,0.017446087673306465,0.014711825423290074,0.013414439375511476,0.013733939195170198,0.013966164098155176,0.01385450361903891
7050.556318108325,0.016175420954823494,0.014884955240263172,0.013441567442295325,0.013766444527196166,0.014061625857369822,0.013912945267250608
7050.559005339834,0.017053937539458275,0.014899865964743984,0.013444922054557676,0.013769117640977433,0.014071462454742906,0.013918232558037359
7050.583803401806,0.016247546300292015,0.015032487568366807,0.013488458910769241,0.01381705564938364,0.014152379624365309,0.013968436991100883
7050.596257367505,0.01520151924341917,0.015044782049027974,0.013517907244642757,0.01383731883776093,0.014190707748648267,0.013988527735463167
7050.611284863454,0.014988974668085575,0.015057005008401837,0.013559845621869475,0.013870848649812386,0.014236005130826845,0.014014781942688775
7050.633505660028,0.013849101960659027,0.014965009145615814,0.013624934022046228,0.0139129733736825,0.014298148331318256,0.014047567778195203
7050.638762487584,0.014494017697870731,0.01493543358261437,0.013644471005000587,0.013927054294725417,0.014313770043265556,0.014055301655339882
7050.666236268414,0.014173886738717556,0.01468748184552024,0.013746411511043157,0.01399554910812635,0.014382533709754338,0.014092901700606288
7050.67075019025,0.016225790604948997,0.014633975529407326,0.013764570235358476,0.014005880552224481,0.014395422018280481,0.014097890104707075
7050.693706199581,0.014471467584371567,0.014324160464943104,0.013845469753762475,0.014080867012609558,0.014440537609693304,0.014127371014464252
7050.707990931028,0.014020356349647045,0.014104692039959765,0.013892268738783903,0.014126501216570407,0.014464293211999435,0.014141732063918427
7050.721172274546,0.013591504655778408,0.013900799028156613,0.013936198086602099,0.014177792140806653,0.014483673472501362,0.014157344254790444
7050.745227855233,0.013426866382360458,0.01358762339596958,0.014028829503524888,0.01426948085788332,0.014507132182508155,0.01418050666081255
7050.748634486749,0.01314476877450943,0.01354654699545164,0.014044032853216338,0.0142851404422256,0.014510044615084998,0.014183628337732616
7050.776092829641,0.013703832402825356,0.013249071548874556,0.01416364483354497,0.014403193515463184,0.014526269950591373,0.014206829056993043
7050.782460935734,0.013143220916390419,0.01319325359133995,0.014193706640226558,0.014430766672841117,0.01452885457713238,0.014209888045094795
7050.803547296674,0.014299571514129639,0.013030273610257758,0.014302966982709008,0.014521248021512717,0.014534766792330121,0.014226430460542191
7050.819690145428,0.011805154383182526,0.012966723530888595,0.01438213848684514,0.014588358785729715,0.014536682029996436,0.014232836515293867
7050.830997881307,0.013044423423707485,0.012939938563972582,0.014436273719200827,0.014633192136433855,0.014533904459649572,0.014239650569844668
7050.856915457218,0.01174193061888218,0.012944047213864801,0.014559772549307692,0.014737828644486767,0.014529625629948925,0.01424983965150771
7050.858444576998,0.011689356528222561,0.012945392169783677,0.01456656372151816,0.014743448958613849,0.01452916607180669,0.014250298181363776
7050.885887377214,0.01111645344644785,0.013010216961113995,0.01467758847627118,0.014848017406902517,0.01452244338943095,0.014257952106665972
7050.89413684416,0.010565635748207569,0.013042092890131217,0.01470462309174182,0.014879748186030665,0.014519542530439017,0.014257147511743834
7050.91332627542,0.00989170279353857,0.013144631276675768,0.01476401065603898,0.014938393451605891,0.014516444383397841,0.014259217866500414
7050.93135429112,0.012102114968001842,0.013287417122929605,0.014818623467530087,0.014993656880021924,0.014513592260551088,0.014253990320485034
7050.940761265094,0.011109758168458939,0.013365356543623792,0.014846798740251601,0.015015269119633747,0.014511632676892785,0.014251608061375624
7050.9681923397075,0.013001886196434498,0.0136490441606214,0.014947279574238833,0.015080272430000855,0.014509851507535006,0.014243575620449783
7050.968567803689,0.011972913518548012,0.013653061470911162,0.014948694268479999,0.01508100971897214,0.014509835183290364,0.01424347664874823
7050.995619492743,0.014070679433643818,0.013987038064832221,0.015057543810502498,0.015123531209049135,0.014510816445807092,0.014235340420699074
7051.005777389556,0.013205588795244694,0.014126672626428197,0.015101268860895382,0.015138321854964974,0.0145115771830953,0.01423238749272946
7051.023042717682,0.014958271756768227,0.014397713210022865,0.015177919397207182,0.01515743624894782,0.014513097426042265,0.014226262794109873
7051.042983056401,0.01555599644780159,0.014761252884214501,0.015267345944487313,0.015182913352155374,0.014512467241248293,0.01421967446082951
7051.050462008013,0.01622849516570568,0.014899457161028739,0.015299596124558041,0.01518238725867857,0.014512131215682586,0.014216889824765893
7051.077877357228,0.017247958108782768,0.01542614083119759,0.015413749308457764,0.015187637610569961,0.014511265380455298,0.014207030907635384
7051.0801848119,0.014416133984923363,0.015469290379500442,0.01542330786432523,0.01518809835876385,0.014511428588218156,0.014206140565164423
7051.105288758827,0.016661357134580612,0.015943505298235485,0.015529459320816329,0.015163456358793887,0.014510618434271361,0.01419369712318728
7051.1173826637305,0.0171072855591774,0.016165298980916686,0.015577383055357545,0.01515147516414844,0.014509081818573312,0.014188883299868631
7051.132696206302,0.017698584124445915,0.01646223710714412,0.015631349812965108,0.015123912413486623,0.014505610514168963,0.014181503637098514
