wav,5,8,11,14,17,20,23,26,29,32,35,38,41,44,47,50,53,56,59,62,65,68,71,74,77
8190.04,175230.79669698566,170693.15088879608,169350.25159129212,169126.63939929352,169393.87580987663,169619.01547195765,169522.9065110514,169216.3387637123,169078.4997952617,168824.29473038422,168752.6475355499,168775.4798234993,168702.08941785482,168725.1329708108,168653.860437602,168523.4741536433,168423.90362295505,168335.60731130381,168195.05010787983,168039.877398438,167938.31467172893,167820.7895243612,167554.0630391348,167297.17174950888,167117.76279098034
8190.09,175549.5207256951,173721.68781427882,171465.24750189,170842.6761944112,170775.86736324357,170611.28031393702,169531.4635564616,169167.6299926269,168865.17882028644,168748.85941549568,168641.46612658844,168692.60404935994,168696.326321119,168601.785022499,168472.4603328996,168317.17137919404,168200.37508047625,168096.83233236778,167969.86295716112,167766.31221262415,167599.367897146,167488.9007320703,167277.4981599558,166981.79360799064,166770.9456513537
8190.14,174677.73335627993,174964.50983602495,173514.53880973626,172647.3318843665,172024.01191429497,170847.33708661265,169699.97472388358,169047.69979174106,168724.88905575871,168649.73581709544,168606.72847465563,168587.76722799166,168654.5499599078,168467.51422868168,168270.01106003806,168117.46418801282,167967.51942108688,167847.45985244834,167698.10364788893,167515.11280450644,167278.9644289777,167090.48725943526,166952.51098771725,166684.8339041819,166438.37938943217
8190.19,174822.01646908352,175522.00088825796,175918.7956159669,174244.36218674376,172692.5216360577,171036.62354508037,169869.781159136,169010.73130831262,168645.97832648837,168556.699345072,168568.12455430906,168550.4181555738,168480.57001804045,168318.66846508134,168072.5150768528,167904.61610746777,167748.35434548152,167575.58861411436,167399.49136130378,167232.94622318202,166956.06700727288,166716.45823827045,166567.80107207986,166376.46311563448,166117.15188807467
8190.24,175085.82888649608,176310.38617033372,176520.53469063673,175624.27963138145,172865.4050520645,171197.97174660157,169925.18835849848,169061.02201207622,168622.61416193488,168507.2007004262,168506.7647289077,168486.91580461242,168262.2064079136,168120.97687792365,167892.61569957875,167678.01021664182,167528.16062411814,167292.21009203533,167092.0883504919,166905.23856610287,166633.57794370138,166358.1241025702,166145.60727161114,166020.2794007483,165810.37769357188
8190.29,175738.1006607603,176986.23355427667,176987.53351966199,175426.02199458703,172924.0351259044,171282.50585341104,169953.1996118897,169171.71917902582,168691.63134025707,168493.26391416116,168456.6198222187,168321.95210452523,168071.5081010515,167865.2130081115,167706.72403747807,167456.26225087373,167238.46689622328,167004.01369247085,166774.93254350548,166525.71118928387,166286.54415480312,166019.77447808645,165777.63617481876,165615.791304235,165467.10256498525
8190.34,178046.66310317098,177335.68727498993,176962.7335429034,174271.99249414887,172995.4856077666,171185.9086573215,169952.59694960536,169290.93702591638,168805.40654404953,168531.76938766334,168332.58286038274,168089.96296085682,167873.88555716016,167626.38203172333,167461.51425725414,167229.76932527917,166955.0058502949,166709.77338611012,166428.50083343007,166154.31553257458,165909.29305086192,165672.67010441047,165415.59923788195,165204.96590996362,165075.74153216876
8190.37,178864.72913900128,177469.59815000853,175551.41980763854,173649.04814053435,172611.12708306607,171014.8768462201,170027.45929785605,169351.78339221064,168887.91495852824,168570.65816161325,168251.18707241595,167958.18204003363,167743.86485817304,167496.7782216012,167287.8592420418,167091.5035789083,166764.9904680669,166500.73636427434,166220.74940643847,165930.2918919026,165671.33466449898,165457.12982206955,165205.21541969295,164977.23790007987,164815.07635414344
8190.39,179193.82284595128,177599.66380393025,174937.21238230015,173253.16228507724,172160.9323388222,170966.78260194973,170015.5930712967,169370.67147456712,168953.09943465682,168590.83784099022,168176.80825349604,167877.7949210335,167634.76548346283,167415.15417719705,167181.552043752,166958.55453129875,166664.33072601704,166374.13405703247,166065.31941175417,165785.22788478454,165522.53151659394,165302.21301459835,165073.39335662534,164815.78066388864,164630.9182912166
8190.44,178435.14250855526,176112.9947237835,173050.5793744273,172064.50972058377,171188.8921872465,170782.76300907522,170020.94330841285,169461.01683121253,169094.38361243607,168549.6605634971,168024.458964614,167652.0001687265,167381.50015017364,167167.798960801,166888.03819083507,166626.91868566955,166390.82706274444,166003.69910396807,165692.12899077102,165406.4798361304,165140.18989339093,164912.93039465477,164702.57690268298,164443.17540385007,164192.0869270658
8190.45,178415.86985806847,175612.16250835796,172740.223513058,171798.13253364232,170979.12178966118,170662.89620060092,170010.34994776145,169506.9357042116,169095.82118907574,168546.7887963595,167992.23500690932,167618.65771179812,167334.72271665072,167108.20851806115,166839.3149178639,166553.2019429518,166304.64933835441,165932.96607360858,165612.34190574283,165327.36045606222,165067.16283907698,164824.7747625559,164632.6713835577,164373.36678249665,164101.05743330892
8190.49,178073.99683548647,173164.9721716704,171765.19445910913,170668.8116879518,170262.09129375935,170196.39066250328,169993.10241962562,169556.57191537682,169070.55762518523,168463.02073475427,167893.66146732043,167438.4270034304,167131.01083899985,166881.64305606502,166596.80536226198,166273.48306417288,166030.8475896373,165637.86418248108,165304.09070341947,165028.55614351222,164753.6928580415,164517.6109039107,164306.9928095676,164065.26425946323,163734.19595726833
8190.54,171590.81055232184,170229.82734600894,170078.64885132044,169433.6831032053,169506.20962189126,169645.23504323492,169838.26282980587,169565.29331166518,168996.59498684324,168325.6413734325,167754.2919912219,167257.05785554796,166879.32985019338,166557.19968255894,166248.48228427276,165929.27563753317,165579.74016470474,165273.53460098436,164909.57169806625,164629.01621732843,164366.26953101213,164118.06589826787,163887.82660746956,163632.73189524043,163220.20728220817
8190.54,171590.81055232184,170229.82734600894,170078.64885132044,169433.6831032053,169506.20962189126,169645.23504323492,169838.26282980587,169565.29331166518,168996.59498684324,168325.6413734325,167754.2919912219,167257.05785554796,166879.32985019338,166557.19968255894,166248.48228427276,165929.27563753317,165579.74016470474,165273.53460098436,164909.57169806625,164629.01621732843,164366.26953101213,164118.06589826787,163887.82660746956,163632.73189524043,163220.20728220817
8190.59,164196.29976005538,167278.05232351448,168037.2796628671,168565.16278343063,168843.47487017978,169149.54259909719,169474.24140227924,169408.76292298085,168790.59258103135,168130.64591880204,167593.95924654647,167077.2686805024,166605.90133050352,166221.40590002877,165886.32749916214,165534.73113642866,165152.52156894834,164848.44957412165,164534.27441064446,164230.80570209443,163969.61861973084,163711.12140239414,163448.94806718582,163122.26959788607,162663.74169272018
8190.64,160227.69068312348,164399.84027743473,166478.97405212195,167773.5228264519,168292.79234027604,168724.40724722447,169048.75098912363,168928.72212892768,168518.03719350242,167927.38237817815,167376.07127146228,166891.3606641026,166332.31796245393,165869.02406387587,165499.0369717124,165090.4179349517,164759.4806622157,164396.2367953881,164133.5203020602,163831.43172004487,163551.0887285442,163293.48856211803,162984.5578400411,162526.65341516162,162066.33804054727
8190.64,160227.69068312348,164399.84027743473,166478.97405212195,167773.5228264519,168292.79234027604,168724.40724722447,169048.75098912363,168928.72212892768,168518.03719350242,167927.38237817815,167376.07127146228,166891.3606641026,166332.31796245393,165869.02406387587,165499.0369717124,165090.4179349517,164759.4806622157,164396.2367953881,164133.5203020602,163831.43172004487,163551.0887285442,163293.48856211803,162984.5578400411,162526.65341516162,162066.33804054727
