sector,tic_id
25,219855010
26,219855010
23,115104089
2,120442975
18,10605297
15,196220336
23,138126229
16,66198474
17,66198474
2,80362748
9,185220736
14,138560336
15,138560336
21,138560336
27,271631224
27,141756992
28,141756992
27,735327716
28,735327716
15,147680552
24,445873466
6,20093012
26,44310393
17,188819782
20,188819782
24,188819782
25,188819782
17,202550762
22,358766254
17,201929047
1,269740911
12,269740911
25,356062524
26,356062524
14,417323700
14,115876322
11,361113777
12,361113777
5,671714237
5,56096602
5,671714236
14,462637035
15,462637035
16,462637035
17,462637035
18,462637035
19,462637035
20,462637035
21,462637035
22,462637035
23,462637035
24,462637035
25,462637035
26,462637035
23,20204780
24,20204780
15,293686825
16,293686825
22,293686825
23,293686825
1,38820496
2,38820496
27,38820496
28,38820496
9,185192653
28,152938557
13,372219083
4,402134668
1,234997090
28,234997090
4,441507745
1,260972843
2,260972843
4,260972843
5,260972843
8,260972843
11,260972843
12,260972843
27,260972843
28,260972843
28,121468862
9,380039431
13,352293273
27,352293273
1,278615421
28,278615421
4,161477404
16,198359767
17,198359767
20,198359767
23,198359767
24,198359767
25,198359767
26,198359767
14,233529981
16,233529981
17,233529981
18,233529981
19,233529981
20,233529981
21,233529981
22,233529981
23,233529981
24,233529981
25,233529981
26,233529981
13,341465414
27,341465414
9,101228155
5,436640602
14,1550823673
26,1550823673
13,118983122
2,149018549
8,323689495
4,92250727
4,92250728
22,18869455
1,350433330
3,350433330
4,350433330
5,350433330
6,350433330
7,350433330
8,350433330
9,350433330
10,350433330
11,350433330
13,350433330
8,428626269
2,188586529
19,29230681
14,137729107
15,137729107
21,137729107
14,219010551
15,219010551
16,219010551
20,219010551
21,219010551
22,219010551
17,444525228
18,444525228
24,444525228
1,441192731
14,278234708
20,456307627
10,333289147
17,372390514
18,372390514
24,372390514
25,372390514
14,198236067
15,198236067
16,198236067
17,198236067
18,198236067
19,198236067
20,198236067
21,198236067
22,198236067
24,198236067
25,198236067
26,198236067
14,289589923
15,289589923
16,289589923
17,289589923
18,289589923
19,289589923
21,289589923
22,289589923
23,289589923
24,289589923
25,289589923
26,289589923
3,32452177
9,55146934
12,383381662
13,383381662
27,383381662
17,26824497
23,380731887
14,158319116
26,158319116
14,186130100
15,186130100
13,61383924
27,61383924
4,98869696
2,293162811
3,293162811
4,293162811
5,293162811
6,4351900
19,102680111
25,102680111
26,102680111
7,422025032
14,210308814
15,210308814
26,348922687
6,32869468
1,2028564583
1,209398747
1,139804696
27,139804696
28,139804696
1,431383040
13,431383040
27,431383040
28,431383040
20,86273642
21,86273642
18,247407208
6,34527902
5,415333201
24,188600399
26,188600399
5,192825635
6,192825635
5,735032441
6,735032441
17,308126348
18,308126348
12,254487666
18,399856143
19,399856143
25,399856143
26,399856143
10,99028324
1,234523931
28,234523931
13,291195335
27,291195335
3,632122258
3,140478471
3,632122259
15,166546392
12,80358625
23,159941420
3,423669336
2,204351645
2,2052017355
18,354785188
19,354785188
12,273961259
4,9804358
5,464753016
15,313975570
17,313975570
9,14326951
27,340901612
5,179049515
3,29923559
19,88059598
28,197601496
9,152719658
1,167165793
2,167165793
3,167165793
4,167165793
5,167165793
6,167165793
7,167165793
9,167165793
10,167165793
11,167165793
12,167165793
13,167165793
27,167165793
28,167165793
16,198150924
23,198150924
23,20238843
5,136887388
18,428461645
21,302652340
3,72588189
21,302581657
5,389121763
7,341417608
8,341417608
9,341417608
20,80881672
13,345171527
6,43325151
6,32833127
15,239585318
15,468588152
16,176948652
17,176948652
14,352015093
15,352015093
26,352015093
6,32759110
9,146714732
10,146714732
23,68073008
24,68073008
1,235057105
3,235057105
4,235057105
5,235057105
6,235057105
7,235057105
10,235057105
11,235057105
13,235057105
27,235057105
25,85462495
26,85462495
8,17464704
22,138800822
14,245149280
14,245149280
14,245149277
14,245149277
2,270377135
7,754939561
7,122723011
7,754939563
18,468297427
19,468297427
25,468297427
26,468297427
5,59086175
16,282926211
22,282926211
23,282926211
7,97841629
5,249040177
27,38462406
28,38462406
7,123027358
8,123027358
14,42811486
10,415805998
10,357413295
10,1001730019
10,1001730020
22,393858917
3,201856950
1,33880418
2,33880418
3,33880418
4,33880418
5,33880418
6,33880418
7,33880418
8,33880418
9,33880418
10,33880418
11,33880418
12,33880418
13,33880418
27,33880418
28,33880418
4,142984376
16,120110939
14,121215343
12,405253504
13,405253504
27,405253504
25,320388380
14,30523688
5,671884092
11,363881864
16,408628799
24,408628799
5,246896205
20,276235469
19,174899748
18,354257585
6,124987954
7,124987954
3,206493689
4,206493689
4,328380337
13,376776879
14,279228826
14,279228826
21,173002817
1,30186108
2,30186108
3,30186108
4,30186108
6,30186108
7,30186108
8,30186108
9,30186108
10,30186108
11,30186108
12,30186108
13,30186108
27,30186108
28,30186108
16,430844759
16,274486422
23,274486422
24,274486422
25,274486422
26,274486422
20,71349488
14,272748597
15,272748597
16,272748597
17,272748597
20,272748597
21,272748597
22,272748597
23,272748597
24,272748597
26,198589449
8,271783713
3,32421786
3,299200024
4,434164859
22,144381362
12,383353664
13,383353664
5,354572301
6,354572301
25,39427536
26,39427536
6,80033631
10,255848989
11,255848989
1,269848954
8,269848954
12,269848954
22,393926404
23,393926404
17,267739883
7,112603237
21,150269175
6,438462123
21,53451503
4,408128462
4,35861740
8,5452654
9,5452654
17,1884577440
18,1884577440
19,1884577440
20,1884577440
23,1884577440
24,1884577440
25,1884577440
26,1884577440
17,235940812
18,235940812
19,235940812
20,235940812
23,235940812
24,235940812
25,235940812
26,235940812
13,254085343
5,457191730
20,164955472
11,449798870
12,449798870
4,152475404
5,152475404
24,311115019
12,274461670
19,418291587
25,418291587
26,418291587
14,233306304
15,233306304
18,192775621
2,279742501
3,279742501
4,279742501
28,279742501
17,439954523
7,130093212
8,130093212
3,146245416
10,5970018
25,159818290
26,159818290
14,233176655
15,233176655
16,233176655
21,233176655
22,233176655
22,10148345
22,97526444
5,245869850
3,200805651
4,200805651
8,413278712
18,21131561
24,16998169
4,250388107
27,401624357
10,248070834
11,248070834
23,173100043
19,446157122
20,446157122
26,446157122
4,456938518
20,252995306
2,5725904
23,369809591
24,236320474
25,236320474
15,445839539
16,445839539
15,62337539
16,62337539
7,750970285
7,31929686
7,750970278
17,352261541
24,115614146
25,115614146
10,162397753
11,162397753
14,272705043
15,272705043
16,272705043
17,272705043
20,272705043
21,272705043
22,272705043
23,272705043
26,272705043
14,232521209
15,232521209
20,232521209
21,232521209
19,320949734
18,82099975
19,82099975
9,148563078
14,186236329
15,186236329
18,429005583
19,429005583
24,429005583
25,429005583
26,429005583
5,34164657
16,116415883
23,116415883
24,116415883
6,238010220
7,238010220
24,351697960
25,351697960
7,81352708
8,81352708
8,78152374
8,78152374
8,78152373
8,78152373
22,371793436
6,148047476
7,148047476
1,279314127
28,279314127
11,7555342
11,7555342
11,7555343
11,7555343
1,260609189
2,260609189
3,260609189
4,260609189
5,260609189
6,260609189
7,260609189
8,260609189
9,260609189
10,260609189
11,260609189
12,260609189
13,260609189
28,260609189
11,121305264
14,389913701
15,389913701
18,389913701
19,389913701
21,389913701
22,389913701
25,389913701
26,389913701
22,77113773
24,188546413
24,188546413
24,188546412
24,188546412
12,189613780
16,1001170427
22,1001170427
23,1001170427
16,332278062
22,332278062
23,332278062
1,139804406
27,139804406
28,139804406
19,141618054
20,141618054
26,141618054
18,406517901
19,406517901
20,406517901
25,406517901
26,406517901
1,289840928
28,289840928
20,252904217
23,156004616
24,156004616
1,231828950
2,231828950
28,231828950
1,183494855
13,183494855
27,183494855
28,183494855
9,48429569
14,233745344
16,233745344
17,233745344
18,233745344
19,233745344
20,233745344
21,233745344
22,233745344
23,233745344
24,233745344
25,233745344
26,233745344
19,117098739
1,271972896
2,271972896
3,271972896
4,271972896
6,271972896
7,271972896
9,271972896
10,271972896
11,271972896
12,271972896
13,271972896
3,3887989
1,29390897
11,83917151
5,450104260
19,312354502
16,393944518
23,393944518
14,159398282
15,159398282
19,159398282
20,159398282
21,159398282
25,159398282
26,159398282
14,104461005
11,185854309
15,207435297
16,207435297
19,207435297
22,207435297
23,207435297
24,207435297
25,207435297
21,172532214
12,189084771
12,1139760962
14,28403930
26,28403930
1,234497476
2,234497476
28,234497476
19,391704818
27,52153067
28,52153067
4,150100106
5,150100106
6,150100106
7,150100106
8,150100106
9,150100106
10,150100106
11,150100106
12,150100106
27,150100106
28,150100106
13,254267645
27,254267645
23,298433771
27,152181301
14,198211975
15,198211975
16,198211975
17,198211975
18,198211975
19,198211975
20,198211975
21,198211975
22,198211975
23,198211975
24,198211975
25,198211975
26,198211975
15,441800183
16,441800183
17,441800183
18,441800183
19,441800183
20,441800183
21,441800183
22,441800183
24,441800183
26,441800183
4,178241984
5,178241984
7,453002670
7,268337013
8,268337013
1,209375295
28,209375295
17,196815186
18,196815186
18,77258640
22,95837194
22,386971069
3,404466393
7,50837643
9,408438072
10,466538554
11,466538554
17,301944194
18,301102220
4,89256199
5,89256199
17,18226048
1,406344319
5,396862066
3,268717502
14,169569630
15,169569630
17,202758717
1,350559457
2,350559457
3,350559457
4,350559457
5,350559457
6,350559457
7,350559457
8,350559457
9,350559457
10,350559457
11,350559457
12,350559457
13,350559457
27,350559457
28,350559457
19,38335395
13,1987917525
13,325251252
1,38954437
2,38954437
3,38954437
4,38954437
5,38954437
7,38954437
8,38954437
9,38954437
10,38954437
11,38954437
12,38954437
13,38954437
27,38954437
28,38954437
26,235873034
23,71611077
23,71611077
23,71611076
23,71611076
23,71611075
23,71611075
15,469430747
16,469430747
14,11914170
15,11914170
2,89546611
20,81212570
1,259901346
2,259901346
27,259901346
27,259901346
28,259901346
28,259901346
19,66129555
24,459254946
8,180984034
9,180984034
1,287148041
13,287148041
27,287148041
3,24226929
15,194377781
17,414825587
14,353732913
15,353732913
16,353732913
17,353732913
18,353732913
19,353732913
20,353732913
21,353732913
22,353732913
23,353732913
24,353732913
25,353732913
26,353732913
24,1101672810
24,376674429
26,320796170
20,192948964
1,684944592
2,684944592
3,684944592
4,684944592
5,684944592
7,684944592
8,684944592
9,684944592
11,684944592
12,684944592
1,38519210
2,38519210
3,38519210
4,38519210
5,38519210
7,38519210
8,38519210
9,38519210
11,38519210
12,38519210
8,14309061
19,426260614
5,671822340
5,34198032
5,671822341
15,161729486
16,161729486
22,161729486
23,161729486
24,161729486
9,396902294
7,62397411
18,264615806
18,624521509
18,264615805
2,2761472
25,43434316
26,43434316
14,370303933
1,279729078
2,279729078
3,279729078
8,93014800
12,282405333
10,415809914
12,447631327
18,20876306
8,270147008
4,49907908
14,158447498
15,158447498
21,158447498
22,158447498
22,156377163
8,25208210
9,25208210
13,25982091
22,63239224
1,278703988
1,139990632
17,202409832
9,25902832
1,281461138
2,281461138
28,281461138
10,843211134
11,843211134
12,843211134
10,452481117
11,452481117
12,452481117
10,843211135
11,843211135
12,843211135
10,422383012
23,198485739
19,420456160
20,420456160
25,420456160
26,420456160
3,632122259
3,140478471
3,632122258
17,26764343
17,347308021
18,347308021
24,347308021
14,282546263
15,282546263
10,423604152
19,115894138
3,284083493
21,150265247
1,231815113
4,231815113
5,231815113
6,231815113
7,231815113
10,231815113
11,231815113
27,231815113
27,231815113
28,231815113
28,231815113
3,123291548
2,9051849
2,155896947
28,155896947
19,354147456
2,175372606
28,175372606
7,123138072
19,262715241
10,398269278
14,271357107
15,271357107
15,141209440
22,141209440
4,35858192
7,747694361
7,147711421
2,224276435
23,115111347
14,160488046
15,160488046
16,160488046
17,160488046
19,160488046
20,160488046
22,160488046
23,160488046
25,160488046
26,160488046
1,209394625
28,209394625
1,232073492
2,232073492
27,232073492
28,232073492
9,358159237
11,358159237
12,221515129
21,456344489
1,410449119
4,410449119
7,410449119
9,410449119
10,410449119
11,410449119
4,7652962
5,7652962
15,343737391
16,343737391
20,192204373
17,237294011
18,237294011
19,237294011
20,237294011
23,237294011
24,237294011
25,237294011
26,237294011
4,38471444
9,185259409
18,249861551
19,459927582
20,459927582
26,459927582
22,18021702
11,46099777
26,23988603
14,356683689
20,356683689
21,356683689
7,440774293
3,24923161
5,415401407
4,168726017
5,168726017
5,416836560
6,265902093
17,174433495
17,174433495
20,141431605
22,389788134
3,212381464
9,219126214
21,17191554
20,371106762
7,129365196
8,129365196
6,388899741
6,306331621
6,457230759
19,391411219
2,49678165
18,249831571
25,320420219
1,273550465
13,273550465
14,278251842
18,384597830
15,229738650
16,229738650
21,229738650
22,229738650
24,357502705
23,157906847
1,270672809
4,270672809
5,270672809
6,270672809
7,270672809
11,270672809
28,270672809
1,277751234
27,277751234
28,277751234
8,24541237
9,24541237
8,874907761
9,874907761
5,176379866
22,148675649
18,247015575
6,50745567
6,50745567
11,7472671
18,34690309
12,423236614
13,423236614
27,423236614
24,219843707
28,231835379
21,166597074
24,376676124
25,376676124
19,59967037
22,97521831
9,20325775
3,139485218
4,139485218
4,406449790
5,671628828
5,146819340
13,118520260
2,231057252
3,231057252
28,231057252
3,200790342
4,200790342
21,318231746
14,352239584
16,352239584
17,352239584
19,352239584
20,352239584
21,352239584
23,352239584
24,352239584
26,352239584
3,123291321
14,239456636
5,345449475
5,345449475
5,345449474
5,345449474
14,377444019
17,283909687
21,88647937
1,183306102
13,183306102
14,159330793
19,159330793
21,159330793
25,159330793
26,159330793
18,453302410
10,432194287
15,25339861
13,410058419
2,206649733
5,9344417
20,191810494
12,26711126
9,157773922
22,286944183
23,286944183
10,30115135
3,40103367
3,212951170
5,231973593
6,231973593
7,231973593
19,115384499
18,353957945
21,166616170
19,339161597
4,13955081
5,13955081
14,219798074
15,219798074
16,219798074
17,219798074
18,219798074
19,219798074
20,219798074
21,219798074
22,219798074
23,219798074
24,219798074
25,219798074
26,219798074
6,143380238
3,122608433
4,122608433
2,115693552
23,392925200
14,245219123
24,255885607
10,901426300
10,293084151
23,450341981
3,122669742
4,122669742
2,155895287
28,155895287
1,139763851
27,139763851
28,139763851
2,207138379
3,207138379
14,137726810
15,137726810
21,137726810
17,372061167
18,372061167
24,372061167
6,339638912
7,339638912
8,339638912
9,339638912
13,339638912
13,200230413
27,200230413
15,219881072
16,219881072
17,219881072
18,219881072
19,219881072
20,219881072
22,219881072
23,219881072
24,219881072
25,219881072
26,219881072
16,283828888
23,283828888
3,268635866
10,142171751
14,282923395
15,282923395
16,282923395
21,282923395
22,282923395
23,282923395
20,86265580
21,86265580
4,404507259
5,404507259
6,279788069
21,139399792
3,92225387
16,199517573
1,99769004
1,260127241
2,260127241
3,260127241
4,260127241
5,260127241
6,260127241
7,260127241
8,260127241
9,260127241
10,260127241
11,260127241
12,260127241
13,260127241
27,260127241
28,260127241
20,138291351
10,107016720
16,469952937
17,469952937
24,155998588
26,76193813
6,235268616
5,464773156
17,311704796
18,311704796
5,242991084
12,250081915
19,250081915
19,353043028
25,21898604
26,21898604
26,275372891
20,142155612
7,65886506
5,450100760
23,393701867
3,165901998
19,400130327
20,142269913
6,52970412
3,219252956
22,18906658
15,137858708
16,137858708
5,436573134
17,403215000
24,403215000
14,138579249
15,138579249
21,138579249
3,423386118
14,358616084
20,358616084
21,358616084
26,358616084
8,118539745
9,118539745
10,118539745
1,152875048
28,152875048
6,147948928
7,147948928
15,63052569
16,63052569
21,355817287
14,229404121
15,229404121
16,229404121
17,229404121
18,229404121
20,229404121
21,229404121
22,229404121
23,229404121
24,229404121
25,229404121
26,229404121
20,397533178
25,397533178
26,397533178
27,466695740
9,355304062
10,355304062
11,355304062
10,286165476
6,34582644
7,18997880
1,441114315
1,300577723
28,300577723
5,448808986
5,30996028
6,30996028
23,156646255
18,149851148
9,423433094
7,453171588
14,103688741
3,123319494
2,332517282
27,152184242
17,25774966
24,25774966
5,245820525
2,332507607
23,390730673
8,77559681
24,409373696
5,459923336
16,173855784
17,173855784
14,416536807
15,416536807
21,416536807
14,219755626
15,219755626
16,219755626
17,219755626
19,219755626
20,219755626
21,219755626
22,219755626
23,219755626
24,219755626
25,219755626
26,219755626
19,138073313
20,138073313
26,138073313
10,277958255
8,405023420
23,157981251
24,157981251
1,270303015
15,161725074
16,161725074
22,161725074
23,161725074
24,161725074
8,185171397
5,32677026
6,32677026
14,99989665
15,99989665
21,99989665
9,101251974
18,77568002
6,234625572
2,12967420
6,159028275
14,279228826
14,279228826
14,279228819
14,279228819
20,309707605
18,200799059
4,427544839
5,37905906
25,233043005
26,233043005
15,136995130
16,136995130
22,136995130
6,49190174
7,49190174
11,323937318
12,323937318
14,362259204
15,362259204
16,362259204
17,362259204
18,362259204
19,362259204
20,362259204
21,362259204
22,362259204
23,362259204
24,362259204
26,362259204
2,441053099
2,254287393
17,196840938
14,232814030
15,232814030
17,155260498
22,18908974
21,355175840
5,450075496
20,309720356
14,70244792
1,302376679
27,290422584
3,152359553
4,152359553
17,174433494
17,174433494
21,115855205
20,155754871
10,32612670
3,114436019
26,8266786
24,388435791
26,388435791
22,393800499
10,2488627
19,310634695
6,251135630
5,399753595
11,323429176
12,323429176
13,323429176
18,424093916
26,336664287
18,184739388
18,621113285
18,90768237
18,332571654
26,322433679
1,237883772
2,237883772
28,237883772
28,237883772
17,432481983
27,394417221
18,388606196
19,388606196
24,388606196
26,388606196
1,33716034
2,33716034
3,33716034
5,33716034
6,33716034
8,33716034
9,33716034
10,33716034
12,33716034
13,33716034
7,5859965
8,4510637
9,4510637
28,441021030
7,264597364
24,236391010
25,236391010
7,187715374
5,454143370
17,327189990
18,327189990
10,98952612
16,298201055
23,298201055
14,170072117
14,361554381
18,34854348
2,2052343623
2,441052811
2,2052343624
21,328583962
13,337757672
22,141201347
14,99956793
15,99956793
21,99956793
8,366659242
22,156375740
18,441811894
19,441811894
25,441811894
26,441811894
2,204377335
14,257048637
15,257048637
20,257048637
21,257048637
22,257048637
26,257048637
5,454118729
22,285050912
19,258139510
5,399670181
21,86376604
17,22662013
18,22662013
19,347335726
26,308358603
22,53579131
10,134657409
8,60685707
5,138759938
5,445916789
3,42054880
27,100327960
27,300454239
18,256483564
3,63905387
19,328815845
20,328815845
26,328815845
14,219859629
15,219859629
16,219859629
17,219859629
19,219859629
20,219859629
21,219859629
22,219859629
23,219859629
24,219859629
25,219859629
26,219859629
14,424699508
15,424699508
16,424699508
17,174394433
10,415808109
20,53307637
5,435928339
1,25243422
28,25243422
11,179006947
24,284762958
25,284762958
15,286915859
16,286915859
22,286915859
19,704137835
19,440529246
19,704137836
13,344040430
16,233463911
22,233463911
23,233463911
2,47337894
11,68069
20,16532008
13,360821683
27,360821683
15,441662762
16,441662762
22,441662762
23,441662762
2,47296169
15,165597292
22,165597292
23,165597292
3,259701898
4,259701898
5,259701898
6,259701898
14,219807052
15,219807052
16,219807052
17,219807052
18,219807052
19,219807052
20,219807052
21,219807052
23,219807052
24,219807052
25,219807052
26,219807052
25,18320299
26,18320299
19,72612844
7,145284936
8,145284936
14,137631028
23,458455803
14,282430530
24,307909983
8,401854047
9,401854047
14,26879824
15,26879824
8,142795143
2,201861769
18,187086599
15,419923706
16,419923706
22,165717667
19,428888136
25,428888136
26,428888136
6,167254825
20,142203995
16,422429539
17,422429539
18,422429539
2,120506718
14,232649744
15,232649744
16,232649744
18,232649744
19,232649744
20,232649744
21,232649744
22,232649744
23,232649744
25,232649744
26,232649744
4,278287324
7,278287324
11,278287324
13,278287324
27,278287324
3,266786926
4,65346637
3,37664990
4,13912397
5,13912397
4,65447189
23,71611077
23,71611077
23,71611076
23,71611076
25,39300888
26,39300888
12,211338997
9,148612683
5,298811296
21,308052270
4,36914931
4,36914930
2,69814849
28,69814849
25,82355915
15,162239797
16,162239797
27,260044425
28,260044425
16,352562368
17,352562368
27,152166713
4,137861381
25,39466100
26,39466100
12,426547985
13,426547985
19,70849631
3,66555044
12,225285059
12,402683652
1,89021166
17,1201263165
18,1201263165
19,1201263165
20,1201263165
21,1201263165
22,1201263165
23,1201263165
24,1201263165
25,1201263165
26,1201263165
17,198238568
18,198238568
19,198238568
20,198238568
21,198238568
22,198238568
23,198238568
24,198238568
25,198238568
26,198238568
15,233167260
22,233167260
9,874409631
17,440676546
25,57033458
2,219993473
3,219993473
19,312126465
19,470644962
5,434233425
10,951921182
10,428716184
10,951921181
6,79777560
7,79777560
6,746191509
7,746191509
6,746191513
7,746191513
18,279354493
25,279354493
20,467879574
23,162553471
25,162553471
21,56884086
17,233910001
15,459246990
22,459246990
23,459246990
2,41862041
3,41862041
19,446157830
20,446157830
26,446157830
2,120488589
2,609913005
2,609913006
5,435939517
23,307838336
15,66907957
10,415783664
23,162618414
25,162618414
20,10043630
8,47332966
19,96622151
1,349306411
2,349306411
3,349306411
4,349306411
5,349306411
6,349306411
7,349306411
8,349306411
9,349306411
10,349306411
11,349306411
12,349306411
13,349306411
27,349306411
28,349306411
8,189586289
3,72583223
20,139201991
17,189413666
3,63907355
19,174947583
21,67646988
7,148450970
8,25837464
9,25837464
18,35114577
23,321426318
11,392785968
7,455097704
3,153093483
16,67072736
17,67072736
12,46761053
1,238853459
4,321125325
5,321125325
4,685958594
5,685958594
7,452922110
15,186229924
7,307706586
21,8259902
23,392925238
10,14715718
7,264416231
6,130513139
7,130513139
8,130513139
19,116254596
5,1527678
16,1102511369
17,1102511369
19,1102511369
20,1102511369
21,1102511369
22,1102511369
23,1102511369
26,1102511369
16,272758460
17,272758460
19,272758460
20,272758460
21,272758460
22,272758460
23,272758460
26,272758460
16,1102511370
17,1102511370
19,1102511370
20,1102511370
21,1102511370
22,1102511370
23,1102511370
26,1102511370
4,7690679
5,7690679
16,27434070
23,27434070
10,131119300
9,133234558
10,133234558
17,400098374
14,12456725
16,387959100
17,387959100
18,387959100
19,387959100
24,387959100
25,387959100
15,99330881
22,99330881
5,434167503
26,256030874
1,278784173
1,2028002348
24,57300249
25,57300249
23,43213934
2,2052241049
2,2052241045
2,311057057
2,50232454
13,50232454
23,116501197
24,116501197
16,369489810
6,72417989
9,179232002
15,136307356
16,136307356
1,389051009
27,389051009
27,389051009
28,389051009
28,389051009
4,372785530
7,173755625
8,173755625
7,772612965
8,772612965
7,772612957
8,772612957
17,430067889
10,902315257
10,180257869
10,902315255
3,24251226
10,939616680
10,300385604
1,265526323
27,265526323
20,9154935
24,284352595
19,187092382
4,129815189
1,1992211480
19,3367234
12,1317277322
12,213476914
12,1317277295
23,156691155
18,184681082
18,192297306
18,644036263
24,1270725166
25,1270725166
26,1270725166
24,219084515
25,219084515
26,219084515
6,160264738
7,125265000
22,406732126
24,8501044
25,8501044
15,336338491
16,336338491
18,416049950
15,199712463
16,199712463
17,199712463
19,199712463
20,199712463
22,199712463
23,199712463
24,199712463
25,199712463
26,199712463
20,11495928
22,17970570
1,1992316679
27,1992316679
27,1992316679
1,441420874
27,441420874
27,441420874
1,1992316681
27,1992316681
27,1992316681
20,68212680
10,843211134
11,843211134
12,843211134
10,452481117
11,452481117
12,452481117
14,298049839
20,298049839
21,298049839
26,298049839
26,22413602
27,421918038
21,156817806
9,101226649
9,841548986
5,348721657
2,100100909
3,100100909
7,268691525
1,737214351
2,737214351
3,737214351
4,737214351
5,737214351
6,737214351
8,737214351
9,737214351
10,737214351
11,737214351
12,737214351
13,737214351
28,737214351
1,150187373
2,150187373
3,150187373
4,150187373
5,150187373
6,150187373
8,150187373
9,150187373
10,150187373
11,150187373
12,150187373
13,150187373
28,150187373
1,144067198
28,144067198
6,127227820
23,166009398
28,175392099
27,159731901
28,159731901
2,120522722
14,154561790
15,154561790
20,154561790
21,154561790
25,193680874
26,193680874
2,201789285
3,201789285
23,514830807
23,285171225
13,31792609
27,31792609
1,260655797
2,260655797
3,260655797
4,260655797
5,260655797
6,260655797
7,260655797
8,260655797
9,260655797
10,260655797
11,260655797
12,260655797
13,260655797
27,260655797
28,260655797
21,117222611
11,1054507561
7,268336998
8,268336998
5,92878902
6,92878902
1,394356010
12,394356010
13,394356010
27,394356010
28,394356010
6,771400123
8,771400123
6,157627791
8,157627791
6,771400125
8,771400125
3,248952737
19,301133345
15,407657403
16,407657403
23,409372963
2,231020924
3,231020924
1,425937691
2,425937691
28,425937691
14,288428941
15,288428941
17,288428941
18,288428941
19,288428941
20,288428941
21,288428941
22,288428941
24,288428941
25,288428941
26,22125723
18,51024887
18,647012980
3,77111651
6,95251362
8,140305443
9,140305443
3,200784886
16,469684013
17,469684013
22,330799602
2,77022104
1,32050414
2,32050414
3,32050414
4,32050414
6,32050414
7,32050414
9,32050414
10,32050414
11,32050414
13,32050414
27,32050414
28,32050414
14,452454448
17,358899709
18,358899709
24,358899709
24,405541635
25,405541635
26,405541635
7,332204084
6,34142502
9,902239157
9,334895741
18,238722410
7,292181908
18,139408899
9,106315632
14,408478747
15,408478747
8,192311642
9,192311642
18,351685943
24,351685943
25,351685943
12,364017175
19,269464385
4,420033301
10,130926342
20,80859893
16,252548808
8,270025714
28,278802728
7,143899318
8,143899318
14,209802208
3,40059734
27,382575855
28,382575855
8,189164706
27,441323300
4,404484288
5,404484288
4,685945639
5,685945639
22,165450654
25,257729877
26,257729877
10,142328175
20,171371245
15,15420746
11,128981637
11,128981637
11,128981638
11,128981638
11,1172812213
11,1172812213
6,119286519
7,119286519
6,49306639
7,49306639
7,64139865
10,145092402
14,1102443960
15,1102443960
16,1102443960
21,1102443960
22,1102443960
23,1102443960
24,1102443960
14,458481620
15,458481620
16,458481620
21,458481620
22,458481620
23,458481620
24,458481620
12,406776177
13,406776177
14,329171124
15,329171124
16,329171124
17,329171124
18,329171124
19,329171124
20,329171124
21,329171124
22,329171124
23,329171124
24,329171124
25,329171124
26,329171124
22,14722567
11,322950055
12,322950055
13,322950055
27,322950055
3,200802812
4,200802812
17,115656691
16,322316954
24,322316954
11,454254671
19,273647353
7,319171087
14,229647609
15,229647609
16,229647609
17,229647609
18,229647609
19,229647609
20,229647609
21,229647609
23,229647609
24,229647609
25,229647609
26,229647609
7,168978974
28,206556679
6,42992313
21,840672481
21,8794099
16,162675942
23,162675942
25,162675942
12,290551117
13,290551117
12,1205094103
13,1205094103
2,166739932
3,166739932
19,266350434
15,236903940
16,236903940
17,236903940
18,236903940
24,236903940
19,156613350
21,284867859
18,94449232
5,735032441
6,735032441
5,192825635
6,192825635
19,142088517
20,142088517
26,142088517
16,203219063
4,328254412
18,250834020
4,121008767
25,236418536
14,284190375
15,284190375
18,284190375
25,284190375
26,284190375
15,161745243
16,161745243
22,161745243
23,161745243
24,161745243
9,447437532
10,447437532
27,331753517
27,290360504
7,64972192
25,1270335722
25,298339535
5,706186485
6,706186485
5,706186484
6,706186484
5,140284691
6,140284691
8,71262585
9,20414865
4,14079970
3,610519553
1,421919895
13,421919895
27,421919895
28,421919895
8,1350006
18,621843348
18,327338552
21,99235533
5,389052456
5,415439530
3,11614280
12,356851419
27,325277095
7,14493059
17,611400680
17,243227983
5,1448766
13,397635513
28,92560551
2,289575374
8,1737585
16,315361189
17,315361189
23,105617353
15,367681861
16,367681861
17,367681861
18,367681861
19,367681861
20,367681861
21,367681861
22,367681861
23,367681861
24,367681861
25,367681861
26,367681861
18,34781149
15,421559374
16,421559374
17,57916518
14,304822265
10,454112557
3,328099902
7,388087903
27,141407088
28,141407088
11,425506473
14,147670071
15,147670071
21,147670071
22,147670071
22,900295270
22,11894615
19,453113716
23,82153711
1,147250411
28,147250411
5,436631912
3,231294802
4,231294802
19,3316901
22,53523370
14,271883146
15,271883146
3,101125235
4,101125235
2,229142539
3,229142539
14,159312763
19,159312763
20,159312763
21,159312763
25,159312763
26,159312763
17,267778219
9,942118653
10,942118653
9,151764983
10,151764983
9,942118655
10,942118655
19,429000467
24,429000467
25,429000467
26,429000467
16,325061370
10,334217994
11,334217994
17,270921975
18,270921975
24,270921975
6,372605711
6,372605717
11,166895551
6,157631248
7,157631248
26,28069786
6,172627186
7,172627186
4,144653213
25,257398691
26,257398691
17,2054302915
11,457748137
13,1926318192
27,1926318192
