phi,flux,t,flux_err
7.403826863993778,643.2862920513919,1332.1746916387524,5.3483853
7.428671916459843,632.5779502771602,1332.1760805560375,5.3483853
7.453516968929974,638.3377335344258,1332.1774694733228,5.3483853
7.478362025548727,641.476519404396,1332.17885839084,5.3483853
7.503207078018859,633.0406845996049,1332.1802473081254,5.3483853
7.528052130501192,642.6317824468176,1332.1816362254115,5.3483853
7.552897182955054,642.1989013378296,1332.183025142696,5.3483853
7.577742235412984,632.7985523233257,1332.1844140599806,5.3483853
7.602587287895318,635.9928624025068,1332.1858029772666,5.3483853
7.627432340377651,635.7557023819811,1332.1871918945526,5.3483853
7.652277392831514,636.0653381711467,1332.188580811837,5.3483853
7.677122445289443,638.6793330538577,1332.1899697291217,5.3483853
7.70196749776771,637.2387956637452,1332.1913586464075,5.3483853
7.726812550237842,637.8330771776964,1332.1927475636928,5.3483853
7.751657602691704,638.0908356961363,1332.1941364809772,5.3483853
7.801347707644169,633.2399571640884,1332.1969143155486,5.3483853
7.826192760114301,640.68514586319,1332.198303232834,5.3483853
7.851037812568164,641.1950420210701,1332.1996921501184,5.3483853
7.875882865038295,639.7418099192928,1332.2010810674037,5.3483853
7.900727913339468,633.6405092253073,1332.202469984456,5.3483853
7.925572965809599,629.4743877594441,1332.2038589017413,5.3483853
7.950418018279731,646.1149011464555,1332.2052478190267,5.3483853
7.975263070745796,639.5909753097342,1332.2066367363118,5.3483853
8.02495317568606,619.4105024805854,1332.2094145708825,5.3483853
8.049798228152124,632.7445440821554,1332.2108034881676,5.3483853
8.074643280610053,636.6918322939374,1332.2121924054522,5.3483853
8.099488333080185,637.4509678340772,1332.2135813227376,5.3483853
8.124333385558451,637.2675476902897,1332.2149702400234,5.3483853
8.14917843801638,629.3319921983345,1332.216359157308,5.3483853
8.17402349047431,637.2119180189917,1332.2177480745927,5.3483853
8.198868538787686,626.023280677367,1332.2191369916457,5.3483853
8.223713591270018,635.9204866804666,1332.2205259089317,5.3483853
8.24855864372388,633.5242500740568,1332.221914826216,5.3483853
8.273403696181811,634.6095805365921,1332.2233037435008,5.3483853
8.298248748664145,637.2615450625864,1332.2246926607868,5.3483853
8.323093801130208,629.5302971944302,1332.226081578072,5.3483853
8.347938853588138,637.6876687539766,1332.2274704953566,5.3483853
8.372783901893378,628.2095916813548,1332.228859412409,5.3483853
8.397628954371644,633.7094474729427,1332.2302483296949,5.3483853
8.447319059295639,633.5149329274647,1332.2330261642646,5.3483853
8.472164111765771,632.8654327056572,1332.23441508155,5.3483853
8.497009160071011,632.8282832470996,1332.2358039986025,5.3483853
8.521854212537075,635.5440791562213,1332.2371929158876,5.3483853
8.546699265007206,634.0655225983795,1332.238581833173,5.3483853
8.571544317465136,640.7351086912411,1332.2399707504576,5.3483853
8.596389369935267,632.0541440302219,1332.241359667743,5.3483853
8.621234418248642,633.2989575953922,1332.242748584796,5.3483853
8.670924523176703,636.7093104974226,1332.245526419366,5.3483853
8.695769575642768,623.1663886587481,1332.246915336651,5.3483853
8.72061462396021,632.8508284104995,1332.2483042537042,5.3483853
8.74545967641814,635.5857005952881,1332.2496931709888,5.3483853
8.770304728872002,628.8403140083454,1332.2510820882733,5.3483853
8.795149781354336,630.6627103916013,1332.2524710055593,5.3483853
8.81999482966771,633.8967054446513,1332.2538599226123,5.3483853
8.84483988212564,628.7443887158307,1332.255248839897,5.3483853
8.869684934583569,630.7249859711496,1332.2566377571816,5.3483853
8.894529982896945,627.486992891387,1332.2580266742345,5.3483853
