phi,flux,t,flux_err,median_
8.740484340330665,674.8263612479673,1358.5751090311749,15.408296,654.4331454815668
8.752047182066693,658.7031159435483,1358.5757902120822,15.408296,654.4331454815668
8.763608326312049,669.4973911712183,1358.5764712929883,15.408296,654.4331454815668
8.775169470688633,658.3223464380618,1358.5771523739022,15.408296,654.4331454815668
8.786730614937849,682.2652575642254,1358.5778334548086,15.408296,654.4331454815668
8.798291759187064,678.4481903562317,1358.578514535715,15.408296,654.4331454815668
8.80985290343628,661.7021949420584,1358.5791956166213,15.408296,654.4331454815668
8.821415745172308,661.802662470843,1358.5798767975286,15.408296,654.4331454815668
8.832976889537312,682.284368101696,1358.5805578784418,15.408296,654.4331454815668
8.844538033790387,645.6031227449201,1358.5812389593484,15.408296,654.4331454815668
8.856100875522555,680.9570470542227,1358.5819201402555,15.408296,654.4331454815668
8.867662019771773,641.4580641397919,1358.582601221162,15.408296,654.4331454815668
8.87922486150394,652.8326202226037,1358.583282402069,15.408296,654.4331454815668
8.890784308270204,658.7290095905744,1358.5839633829746,15.408296,654.4331454815668
8.902345452646786,664.9835472203747,1358.5846444638885,15.408296,654.4331454815668
8.913906596888282,637.2396553095131,1358.5853255447944,15.408296,654.4331454815668
8.92546943467594,617.7123002237565,1358.5860067254691,15.408296,654.4331454815668
8.937030578921297,657.2535164881443,1358.5866878063753,15.408296,654.4331454815668
8.948593420657325,636.4000533830264,1358.5873689872826,15.408296,654.4331454815668
8.960154565026187,667.9750144556912,1358.588050068196,15.408296,654.4331454815668
8.971715709275403,621.3001774764705,1358.5887311491024,15.408296,654.4331454815668
8.983275156041666,653.3297549442309,1358.589412130008,15.408296,654.4331454815668
8.994837997773836,672.9440081229413,1358.590093310915,15.408296,654.4331454815668
9.006399142023051,650.8880312724594,1358.5907743918215,15.408296,654.4331454815668
9.017960286391913,646.1558433966132,1358.5914554727349,15.408296,654.4331454815668
9.029523128127943,680.3798913695663,1358.5921366536422,15.408296,654.4331454815668
9.041084272377159,675.8024672544093,1358.5928177345486,15.408296,654.4331454815668
9.052647114105467,656.4219907172105,1358.5934989154555,15.408296,654.4331454815668
9.064208258358542,678.2424723236404,1358.594179996362,15.408296,654.4331454815668
9.075767705248312,638.3384913120586,1358.594860977275,15.408296,654.4331454815668
9.087328845545297,689.2792682515133,1358.5955420579485,15.408296,654.4331454815668
9.098891687273607,645.092751716928,1358.5962232388554,15.408296,654.4331454815668
9.110452831526683,662.2219166380063,1358.596904319762,15.408296,654.4331454815668
9.122013975779758,671.0611726873074,1358.5975854006685,15.408296,654.4331454815668
9.133576817508068,658.9116679330792,1358.5982665815754,15.408296,654.4331454815668
9.14513796188079,637.4030225042836,1358.598947662489,15.408296,654.4331454815668
9.156699106130006,658.2725415939018,1358.5996287433954,15.408296,654.4331454815668
9.168260250379221,645.4208540945933,1358.6003098243018,15.408296,654.4331454815668
9.179821394632297,675.6948779304442,1358.6009909052084,15.408296,654.4331454815668
9.191382538877653,663.1700466207211,1358.6016719861145,15.408296,654.4331454815668
9.202943679294286,625.4049479377044,1358.602353066795,15.408296,654.4331454815668
9.214506521030314,672.4764868271143,1358.6030342477025,15.408296,654.4331454815668
9.22606766527953,657.9825444543709,1358.6037153286088,15.408296,654.4331454815668
9.237628809528745,642.9265393237,1358.6043964095152,15.408296,654.4331454815668
9.249191651264773,609.950439831647,1358.6050775904225,15.408296,654.4331454815668
9.26075279551013,674.7494169498773,1358.6057586713287,15.408296,654.4331454815668
9.2723122423999,651.5430689725437,1358.6064396522415,15.408296,654.4331454815668
9.283875084135929,653.1196179991763,1358.6071208331489,15.408296,654.4331454815668
9.295436228381284,639.4270356747812,1358.607801914055,15.408296,654.4331454815668
9.30699737263436,660.6564846663383,1358.6084829949616,15.408296,654.4331454815668
9.318560210406579,650.3815739848657,1358.6091641756354,15.408296,654.4331454815668
9.330121354783161,659.9868052644713,1358.6098452565493,15.408296,654.4331454815668
9.341682499028519,639.7719837434014,1358.6105263374554,15.408296,654.4331454815668
9.353245340764547,641.4932135678283,1358.6112075183628,15.408296,654.4331454815668
9.364804787530808,650.1689003815422,1358.6118884992684,15.408296,654.4331454815668
9.376365931780024,657.1380478310795,1358.6125695801747,15.408296,654.4331454815668
