,phi,flux,t,flux_err,median_,modelflux,modelflux_err
0,0.0,624.5399209159697,1331.552456543643,6.058210183722545,617.0278863637118,621.7019547055546,2.2788191379494647
1,0.024828152009872644,622.8094247876687,1331.5538454616271,6.050899925625676,617.0278863637118,621.7885299354178,2.2793976959868187
2,0.04965630401974529,612.4591866639676,1331.5552343796107,6.048834085583032,617.0278863637118,621.8708847583379,2.279996681690457
3,0.14896890788092168,616.027080813441,1331.5607900513126,6.04502356228904,617.0278863637118,622.1571776205833,2.282613918810076
4,0.1737970598867298,613.2578783190402,1331.562178969296,6.0547088939510845,617.0278863637118,622.2177619509215,2.2833279387050465
5,0.19862520773454634,609.0987356598598,1331.563567887047,6.041915421406848,617.0278863637118,622.2738772663519,2.2840676461988596
6,0.2482815117502271,621.0777957626124,1331.5663457230146,6.058408018866245,617.0278863637118,622.3725759526617,2.285627825736204
7,0.2979378115916582,612.7165583950555,1331.5691235587485,6.0478114104684435,617.0278863637118,622.4530516014687,2.287301957124797
8,0.3227659636137244,620.3789510821844,1331.5705124767328,6.066904430111488,617.0278863637118,622.4863986604337,2.2881841325029426
9,0.3475941156195325,623.7547637045609,1331.5719013947164,6.062521141087596,617.0278863637118,622.515127053682,2.289097660129129
10,0.3724222676172117,619.7350025354026,1331.5732903126993,6.060461140023606,617.0278863637118,622.5392217189341,2.2900435029940724
11,0.39725041546502815,620.5282369156921,1331.5746792304503,6.062998771395593,617.0278863637118,622.5586704441132,2.291022625019384
12,0.4220785674830298,619.9939732580715,1331.5760681484348,6.062857355295174,617.0278863637118,622.5734638868903,2.2920359895527027
13,0.4469067194807089,605.901810334286,1331.577457066418,6.046605532170784,617.0278863637118,622.5835955606757,2.2930845571551206
14,0.47173487147838794,607.2405212888334,1331.5788459844011,6.0480011688782245,617.0278863637118,622.589061852222,2.2941692833180256
15,0.4965630193383981,613.4736688747616,1331.5802349021526,6.063544525817331,617.0278863637118,622.5898620201999,2.295291116522457
16,0.5213911713563997,606.9631284028874,1331.581623820137,6.048159898684187,617.0278863637118,622.5859981951993,2.296450996741987
17,0.5462193233540789,611.7955037597494,1331.5830127381205,6.056068785723728,617.0278863637118,622.5774753773998,2.297649852659252
18,0.5710474711856373,623.0876083640177,1331.5844016558706,6.070730348614778,617.0278863637118,622.5643014371939,2.2988885992506005
19,0.5958756232077035,619.2991482872239,1331.5857905738546,6.067670372736147,617.0278863637118,622.5464870999252,2.300168136497746
20,0.6207037752175761,619.3776807433277,1331.5871794918387,6.069015395913799,617.0278863637118,622.5240459524151,2.3014893461216333
21,0.6455319230491346,612.2338948622128,1331.5885684095888,6.057666803309835,617.0278863637118,622.4969944311864,2.302853089538538
22,0.6703600750590072,615.0423319319889,1331.5899573275724,6.0644187613456095,617.0278863637118,622.4653517950039,2.30426020633684
23,0.6951882270688798,612.3969029618784,1331.5913462455565,6.060116677292695,617.0278863637118,622.4291401401146,2.3057115105783192
24,0.7200163749126319,622.1338867531376,1331.5927351633072,6.074422060217309,617.0278863637118,622.388384376199,2.3072077889839617
25,0.7448445269225046,610.9898278877554,1331.594124081291,6.058886801034298,617.0278863637118,622.3431121868938,2.308749799648398
26,0.7696726789323771,614.240269614831,1331.5955129992751,6.064726055300731,617.0278863637118,622.2933540535681,2.310338268264505
27,0.7945008267761291,611.839280253862,1331.5969019170254,6.062403791397961,617.0278863637118,622.2391432192247,2.3119738861985852
28,0.8193289787860019,617.4978223866856,1331.5982908350095,6.065419543278321,617.0278863637118,622.1805156371822,2.31365730901864
29,0.8441571307958744,621.9072025323003,1331.5996797529933,6.072995268335857,617.0278863637118,622.1175100032864,2.315389153218317
30,0.8689852786274328,615.6602748081059,1331.6010686707436,6.068254297764362,617.0278863637118,622.0501677079495,2.3171699940171715
