,phi,flux,t,flux_err,median_,modelflux,modelflux_err
43,3.321251693397264,1683.3394346161222,1587.8112180340688,9.375758150192453,1690.6884518691493,1691.9323912764646,1.0837162015264945
44,3.3984901015904403,1699.383881248854,1587.812606904091,9.40647748976214,1690.6884518691493,1691.3680471827954,1.0837818265815324
45,3.475728509783617,1687.6062368535495,1587.8139957741128,9.38436068195602,1690.6884518691493,1690.7937628671625,1.0838323260970173
46,3.5529669244256414,1691.6982508932851,1587.8153846442506,9.384382497619967,1690.6884518691493,1690.2126130852394,1.0838733916451886
47,3.6302053325682384,1700.1196799099707,1587.8167735142715,9.385392100231071,1690.6884518691493,1689.6278539904285,1.083911458507793
48,3.7074437407361263,1692.5329947292919,1587.818162384293,9.449426169454071,1690.6884518691493,1689.0429083117322,1.083953741270088
49,3.784682148929303,1691.744073086098,1587.8195512543148,9.382362141192576,1690.6884518691493,1688.4613465564887,1.0840083135182532
50,3.86192055712248,1695.1582777385192,1587.8209401243366,9.39470375786435,1690.6884518691493,1687.8868635837548,1.0840841116428646
51,3.939158971739214,1690.8836334971854,1587.8223289944738,9.398843461595527,1690.6884518691493,1687.3232509891513,1.0841909538746948
52,4.016397379907102,1688.5066153372463,1587.8237178644956,9.382637449476027,1690.6884518691493,1686.7743658287782,1.0843395439581185
53,4.093635788049698,1696.2372031681878,1587.8251067345166,9.451125994031637,1690.6884518691493,1686.2440953806488,1.0845414076124924
54,4.170874196217587,1690.4391930355926,1587.8264956045373,9.380812352743137,1690.6884518691493,1685.7363193804322,1.0848088297865808
55,4.248112604410763,1690.7371711314627,1587.8278844745596,9.419969156769412,1690.6884518691493,1685.2548696048739,1.0851547621636288
56,4.3253510126039405,1693.3482209661747,1587.8292733445817,9.386593114002793,1690.6884518691493,1684.8034877389123,1.0855926733335433
57,4.402589420746538,1691.8488122541164,1587.8306622146024,9.37407369486666,1690.6884518691493,1684.3857821931574,1.0861363948136311
58,4.479827828863846,1687.495645170493,1587.8320510846231,9.378176385577124,1690.6884518691493,1684.0051846283438,1.086799931660539
59,4.5570662369811545,1691.4422460695348,1587.8334399546436,9.4572675580572,1690.6884518691493,1683.6649069714892,1.087597229459894
60,4.634304645174331,1693.9848587912854,1587.8348288246652,9.3802964783664,1690.6884518691493,1683.3678997184884,1.0885419467823187
61,4.7115430598416435,1702.5350184838314,1587.8362176948035,9.403853648439929,1690.6884518691493,1683.1168122915674,1.0896471883081515
62,4.788781467984243,1679.89449065605,1587.8376065648245,9.372213586058876,1690.6884518691493,1682.913956330287,1.0909252263039375
63,4.866019876152129,1678.9828435990494,1587.8389954348459,9.369721218092039,1690.6884518691493,1682.7612723326001,1.0923872578315788
64,4.943258284294728,1700.2444597329738,1587.8403843048666,9.374036429359997,1690.6884518691493,1682.6603007299252,1.0940431055762496
65,5.020496692462616,1701.333618431745,1587.8417731748882,9.413889204083338,1690.6884518691493,1682.6121576561545,1.0959009866934677
66,5.097735100655791,1687.1898323036148,1587.84316204491,9.45000574354169,1690.6884518691493,1682.6175160499095,1.0979672749928835
67,5.174973502374832,1670.217792024239,1587.8445509148153,9.369360343596018,1690.6884518691493,1682.6765924620975,1.1002462952716785
68,5.252211910517429,1684.5804643095908,1587.8459397848364,9.392177561086813,1690.6884518691493,1682.7891399033085,1.102740149811398
69,5.329450318685317,1690.6433067976468,1587.8473286548578,9.376304500986588,1690.6884518691493,1682.954446829315,1.105448613556292
70,5.406688726827915,1686.9801221404196,1587.8487175248788,9.379213563733275,1690.6884518691493,1683.1713424240425,1.108369032852075
71,5.483927135021092,1689.7464596272187,1587.8501063949004,9.443076198314197,1690.6884518691493,1683.4382080622433,1.111496310872066
72,5.561165543214269,1694.8397539520668,1587.8514952649225,9.412243418496995,1690.6884518691493,1683.7529947920827,1.1148229170254844
73,5.6384039513568665,1696.6629738785996,1587.8528841349435,9.392555745901907,1690.6884518691493,1684.1132465452372,1.118338970597107
74,5.715642359524754,1685.9889735891047,1587.8542730049646,9.381024658384202,1690.6884518691493,1684.5161286706696,1.1220323471227622
75,5.792880767667352,1680.5391946840825,1587.8556618749856,9.37963274160581,1690.6884518691493,1684.958461286629,1.1258888594568521
76,5.8701191757846605,1685.8255475460028,1587.8570507450065,9.420344837532259,1690.6884518691493,1685.4367568622088,1.1298924412622056
77,5.947357577478411,1699.4845987617882,1587.8584396149113,9.387772621923316,1690.6884518691493,1685.947261310486,1.1340254104293133
78,6.0245959856715885,1690.81951917446,1587.8598284849331,9.397916400543133,1690.6884518691493,1686.4859981243771,1.1382687159210143
79,6.101834393814187,1700.5959365695307,1587.8612173549539,9.392292288218915,1690.6884518691493,1687.0488141277435,1.1426022336527475
80,6.179072801982072,1689.7581968499146,1587.8626062249755,9.377808429392788,1690.6884518691493,1687.631426894235,1.1470050785870485
81,6.256311210124672,1687.6577099657154,1587.8639950949967,9.384730423168856,1690.6884518691493,1688.229472372184,1.1514558881807375
82,6.3335496118184205,1679.124435891339,1587.8653839649014,9.381571579662532,1690.6884518691493,1688.838552110623,1.1559331498447063
83,6.410788020011598,1684.40116450045,1587.8667728349235,9.380482141686963,1690.6884518691493,1689.454279556199,1.1604154889488705
84,6.4880264282047735,1681.0842676076718,1587.8681617049454,9.386432296992329,1690.6884518691493,1690.0723239099148,1.1648819468524338
85,6.565264836347373,1688.1884765625,1587.869550574966,9.408859989701565,1690.6884518691493,1690.6884518691493,1.1693122518098902
86,6.6425032380158315,1690.9261409309838,1587.8709394448706,9.398068988118078,1690.6884518691493,1691.2985658209782,1.1736870718525343
87,6.719741646183723,1682.362833433348,1587.872328314892,9.41316283315113,1690.6884518691493,1691.8987385529888,1.1779881964172092
88,6.796980054376898,1700.8532330584715,1587.8737171849139,9.414314306452203,1690.6884518691493,1692.4852432247405,1.1821987523117838
89,6.874218462570075,1686.290977083001,1587.8751060549357,9.393627599740467,1690.6884518691493,1693.0545792783355,1.1863033311281201
90,6.951456864238536,1686.3516822623787,1587.8764949248405,9.40005277016106,1690.6884518691493,1693.603493239583,1.190288134873071
91,7.028695272406424,1700.3883144246067,1587.8778837948614,9.413966507367864,1690.6884518691493,1694.1289948664178,1.1941410299059625
92,7.105933680549022,1690.8049570228468,1587.8792726648826,9.40063124926454,1690.6884518691493,1694.6283678931775,1.1978516337612235
93,7.1831720821921925,1688.3592950436725,1587.8806615347867,9.423262370049924,1690.6884518691493,1695.099176356727,1.201411310373529
94,7.260410490360081,1691.1779942223513,1587.882050404808,9.40212498954979,1690.6884518691493,1695.5392662405484,1.204813181582563
95,7.337648898553258,1682.0995995915,1587.88343927483,9.382872729661257,1690.6884518691493,1695.9467624338993,1.208052082231637
96,7.414887300221717,1693.5425840923417,1587.8848281447345,9.464984154279742,1690.6884518691493,1696.320062112745,1.2111245034013858
97,7.492125708389605,1695.9432249310196,1587.8862170147559,9.45046388057941,1690.6884518691493,1696.6578245943801,1.214028506414089
98,7.569364110058067,1696.894655048571,1587.8876058846606,9.406552898464847,1690.6884518691493,1696.958957953391,1.2167636326623992
99,7.646602518251244,1684.0888950252265,1587.8889947546822,9.40028312382327,1690.6884518691493,1697.2226037189228,1.2193307632406467
100,7.723840919970285,1705.156958442487,1587.8903836245875,9.43652940220024,1690.6884518691493,1697.4481194032248,1.2217320040589783
101,7.801079328112881,1684.6844950765808,1587.8917724946084,9.428518897830298,1690.6884518691493,1697.6350603081933,1.223970530956232
102,7.878317736280769,1688.8790461988099,1587.89316136463,9.400931906168084,1690.6884518691493,1697.7831605531514,1.2260504559447742
103,7.95555613794923,1682.5292916892213,1587.8945502345346,9.402268677582102,1690.6884518691493,1697.892314476803,1.2279766574262183
104,8.032794546117119,1695.5824605125815,1587.895939104556,9.408682868710539,1690.6884518691493,1697.9625587393803,1.2297546414891198
105,8.110032947836157,1682.8737174960113,1587.8973279744614,9.401723546602332,1690.6884518691493,1697.9940556622007,1.2313903819314556
106,8.187271356029335,1695.1470521136944,1587.8987168444833,9.400075445463301,1690.6884518691493,1697.9870784663924,1.2328901954017046
107,8.264509757697796,1680.5786065323334,1587.9001057143878,9.411868009569078,1690.6884518691493,1697.941998657128,1.234260588391937
108,8.341748159391548,1694.6460704186466,1587.9014945842925,9.401444165094553,1690.6884518691493,1697.8592759817527,1.2355081514583712
109,8.418986567534144,1677.0475114444416,1587.9028834543133,9.399821231129303,1690.6884518691493,1697.7394511668952,1.2366394448837277
110,8.496224969253186,1694.5639283776545,1587.9042723242194,9.442807225716253,1690.6884518691493,1697.5831416555573,1.2376609107774383
111,8.573463377421072,1688.3402583317365,1587.9056611942403,9.432676422421094,1690.6884518691493,1697.3910402171002,1.2385787912877042
112,8.650701779064244,1697.4193105777956,1587.9070500641446,9.407334385731597,1690.6884518691493,1697.1639166819784,1.2393990906112091
113,8.727940187206839,1687.62249955257,1587.9084389341656,9.416058674173918,1690.6884518691493,1696.9026222384546,1.2401275198722437
114,8.805178588875304,1692.5130945653073,1587.9098278040701,9.453468210725257,1690.6884518691493,1696.6080965616543,1.2407695052261845
115,8.882416990569055,1693.3378611378141,1587.9112166739749,9.409961633273817,1690.6884518691493,1696.281376864148,1.2413301670902133
116,8.95965539876223,1675.4058341227067,1587.912605543997,9.499921902650284,1690.6884518691493,1695.9236089573803,1.2418143530381671
117,9.036893800481273,1685.2653072131945,1587.9139944139026,9.455827416093232,1690.6884518691493,1695.5360596950175,1.24222668624944
118,9.114132202149731,1687.1933219345374,1587.9153832838072,9.47970666200766,1690.6884518691493,1695.1201299346121,1.2425716119003878
119,9.19137061031762,1702.1000731414827,1587.9167721538283,9.413138534918085,1690.6884518691493,1694.6773679854791,1.2428534535311415
120,9.268609011986081,1688.4754291003046,1587.9181610237326,9.449540739708336,1690.6884518691493,1694.2094827297822,1.2430765297399788
121,9.345847413705119,1691.0065954771123,1587.9195498936385,9.40267666365185,1690.6884518691493,1693.7183554154742,1.2432452056526884
122,9.423085821898301,1687.5828655408404,1587.9209387636604,9.479241545494645,1690.6884518691493,1693.2060501954966,1.2433640073153045
123,9.500324223592047,1700.9117006200834,1587.9223276335654,9.458813304602637,1690.6884518691493,1692.6748225381284,1.2434377151842837
124,9.577562625260509,1691.102587094283,1587.9237165034694,9.472520663548288,1690.6884518691493,1692.1271245404914,1.243471458744648
125,9.654801026954262,1686.4896656759229,1587.9251053733747,9.427839821021957,1690.6884518691493,1691.5656074822891,1.2434708119154327
126,9.732039435096858,1684.4751165144262,1587.9264942433954,9.401539854762758,1690.6884518691493,1690.9931205109729,1.2434418706213872
127,9.809277836815898,1701.759144645053,1587.927883113301,9.397547023320524,1690.6884518691493,1690.412705661596,1.2433913356334252
128,9.886516238497006,1687.9438714820865,1587.9292719832058,9.401059600075977,1690.6884518691493,1689.827588199563,1.2433265601745167
129,9.963754640127533,1679.354759480906,1587.9306608531094,9.45874943840583,1690.6884518691493,1689.2411630913682,1.243255592714561
130,10.040993041821283,1700.5857963199524,1587.9320497230144,9.397063340595396,1690.6884518691493,1688.6569768382597,1.2431872159966066
131,10.118231449963881,1690.9692439651114,1587.9334385930356,9.398323578544927,1690.6884518691493,1688.0787049743499,1.2431309322705717
132,10.19546985168292,1693.0866514348888,1587.934827462941,9.398465609425449,1690.6884518691493,1687.5101256295727,1.2430969503065654
133,10.27270825340196,1684.613123898831,1587.9362163328465,9.394108532787767,1690.6884518691493,1686.9550887125058,1.243096136352271
134,10.349946655095714,1677.7065166905525,1587.9376052027515,9.45360934260159,1690.6884518691493,1686.417482053597,1.2431399603111941
135,10.427185056764174,1694.1021990240115,1587.938994072656,9.404028948942678,1690.6884518691493,1685.9011942513876,1.2432403798081502
136,10.504423458457923,1703.6858475043118,1587.940382942561,9.404379095410572,1690.6884518691493,1685.4100750679627,1.2434097429438624
137,10.581661860126383,1682.9185364279983,1587.9417718124655,9.391571450398393,1690.6884518691493,1684.9478939567762,1.2436606541121178
138,10.658900268319563,1683.817127149727,1587.9431606824876,9.446466507730584,1690.6884518691493,1684.5182973756725,1.244005814119203
139,10.736138670038603,1687.8140522433825,1587.9445495523928,9.414896378081657,1690.6884518691493,1684.1247658367045,1.2444578334651892
140,10.813377071732353,1684.419223719771,1587.9459384222976,9.454810980749546,1690.6884518691493,1683.7705709228155,1.24502908006916
141,10.890615473400818,1687.653912428228,1587.9473272922025,9.401153977577733,1690.6884518691493,1683.458733776859,1.245731458606376
142,10.967853875081921,1698.2670964600986,1587.9487161621068,9.524917703799881,1690.6884518691493,1683.1919852918634,1.2465762245813992
143,11.045092276788315,1689.7685793333221,1587.9501050320127,9.448244457226119,1690.6884518691493,1682.9727289811394,1.2475737765353194
144,11.122330678507357,1686.1769485654368,1587.9514939019175,9.400496414246607,1690.6884518691493,1682.8030072099625,1.2487334686271454
145,11.199569080150528,1691.6566903763305,1587.9528827718218,9.413527922463537,1690.6884518691493,1682.6844714537565,1.2500634310971184
146,11.2768074817937,1691.5442157838118,1587.954271641726,9.396233645887396,1690.6884518691493,1682.6183571790878,1.2515703766843735
147,11.354045883487453,1704.8549606638846,1587.9556605116309,9.399961664355606,1690.6884518691493,1682.6054638615149,1.2532594688402972
148,11.431284285155911,1681.3031755679403,1587.9570493815356,9.410184961326783,1690.6884518691493,1682.6461405590217,1.2551341877005169
149,11.508522686874949,1688.1366510754597,1587.9584382514408,9.456510822892042,1690.6884518691493,1682.7402773561896,1.2571962126134213
150,11.585761088593992,1686.972413633266,1587.9598271213465,9.389589375651358,1690.6884518691493,1682.8873028843207,1.2594453573651436
151,11.662999490287746,1688.3420099584037,1587.9612159912513,9.427592626532027,1690.6884518691493,1683.0861880044956,1.2618795311278088
152,11.740237891956205,1695.2646173384564,1587.9626048611558,9.421848748812632,1690.6884518691493,1683.3354556244428,1.2644947046933217
153,11.817476287175818,1691.3985171140664,1587.9639937309446,9.397902159633238,1690.6884518691493,1683.6331964738324,1.2672849596800486
154,11.894714688894858,1683.2590906294208,1587.9653826008496,9.396057396637557,1690.6884518691493,1683.977090731916,1.2702425204929484
155,11.9719530906139,1684.0183530550712,1587.9667714707552,9.390488676772467,1690.6884518691493,1684.364434751578,1.273357863007614
156,12.04919149228236,1695.7355123607556,1587.9681603406598,9.40301586165457,1690.6884518691493,1684.792172906831,1.2766198090318814
157,12.126429893950824,1691.0761715547558,1587.9695492105645,9.425586433150917,1690.6884518691493,1685.2569336347058,1.2800156904821975
158,12.203668295644572,1695.4901453956554,1587.9709380804693,9.40855565961301,1690.6884518691493,1685.7550691688064,1.2835314987707849
159,12.280906697313034,1691.8035807805572,1587.9723269503738,9.397573292388968,1690.6884518691493,1686.2826982370293,1.28715208689836
160,12.35814509255794,1704.7627351275296,1587.9737158201626,9.418504730585926,1690.6884518691493,1686.8357509213074,1.2908613774953994
161,12.435383494276977,1701.1309757626004,1587.9751046900683,9.465410282536217,1690.6884518691493,1687.4100151690488,1.2946425609749042
162,12.512621895970732,1694.8900272016324,1587.976493559973,9.43073173416876,1690.6884518691493,1688.0011834565794,1.2984783450488642
163,12.5898602976139,1694.6797435470214,1587.9778824298776,9.429020245325805,1690.6884518691493,1688.6048997283774,1.3023511533031185
164,12.667098699257073,1687.006314696264,1587.9792712997814,9.407125317263008,1690.6884518691493,1689.2168051416354,1.3062433729359422
165,12.744337094501974,1695.2486920455558,1587.9806601695707,9.412993853253226,1690.6884518691493,1689.8325820892185,1.3101375586160071
166,12.821575496221016,1682.9522477880819,1587.9820490394761,9.485981336101332,1690.6884518691493,1690.447996073255,1.314016651502299
167,12.898813897889474,1695.1224377629987,1587.9834379093804,9.457557791138367,1690.6884518691493,1691.0589340280255,1.3178641621466378
168,12.97605229958323,1678.2053570195712,1587.9848267792856,9.465690953524296,1690.6884518691493,1691.6614395761405,1.3216643608381926
169,13.053290694777553,1689.4835829405492,1587.9862156490735,9.438211812154703,1690.6884518691493,1692.2517439285998,1.325402420524017
170,13.130529096458659,1681.4977793022556,1587.9876045189785,9.457566201759422,1690.6884518691493,1692.8262926840814,1.3290645761865223
171,13.207767498165055,1705.45890607989,1587.9889933888833,9.433531875875143,1690.6884518691493,1693.3817674689471,1.3326382078770689
172,13.285005893409961,1695.1416347771592,1587.9903822586725,9.414541895934018,1690.6884518691493,1693.9151032248026,1.3361119637339025
173,13.362244295103707,1697.8306250752066,1587.9917711285775,9.429159875151539,1690.6884518691493,1694.4235006220676,1.3394757991467634
174,13.43948269677217,1681.49593262712,1587.993159998482,9.412234277009276,1690.6884518691493,1694.9044333045292,1.342721025310999
175,13.516721091991785,1694.4756231850915,1587.9945488682706,9.425692984840197,1690.6884518691493,1695.3556509496825,1.3458403344719312
176,13.593959493710829,1678.7205248833054,1587.995937738176,9.411269787764057,1690.6884518691493,1695.7751779624066,1.3488277723227404
177,13.671197888955732,1704.7244096448705,1587.997326607965,9.509862170134056,1690.6884518691493,1696.161307849279,1.3516787265147254
178,13.748436290624195,1694.0615994433608,1587.9987154778696,9.431024735696155,1690.6884518691493,1696.5125946132882,1.354389867599905
179,13.82567469231794,1687.817764561827,1588.0001043477744,9.42188708429032,1690.6884518691493,1696.827840627635,1.3569590793328865
180,13.902913087486978,1689.233004229973,1588.0014932175625,9.41232142361818,1690.6884518691493,1697.1060824048016,1.3593853812311172
181,13.980151489130149,1717.0337719337695,1588.0028820874663,9.441237399782883,1690.6884518691493,1697.3465744666296,1.3616688230938043
182,14.057389884375056,1709.2524730639122,1588.0042709572556,9.435396330596948,1690.6884518691493,1697.5487717739868,1.3638103815233749
183,14.134628286094092,1734.1549730046827,1588.0056598271606,9.441138454832632,1690.6884518691493,1697.712311872279,1.3658118475862795
184,14.211866681288418,1846.3759912466776,1588.007048696949,9.526010342900381,1690.6884518691493,1697.8369967552842,1.3676756963437022
185,14.289105082956882,1925.9073999249667,1588.0084375668537,47.0437896111635,1690.6884518691493,1697.922775576995,1.3694049709085572
186,14.366343478176491,1994.975803628331,1588.0098264366422,60.857470351836355,1690.6884518691493,1697.9697283189432,1.3710031740994972
187,14.443581879895532,2035.3948488715107,1588.0112153065475,68.94127940047228,1690.6884518691493,1697.9780512398263,1.3724741274041905
188,14.520820275140435,2038.0322776855173,1588.0126041763363,69.46876516327362,1690.6884518691493,1697.9480443008194,1.3738218817899157
189,14.598058676808893,2004.3151867689007,1588.0139930462412,62.725346979950295,1690.6884518691493,1697.880101037748,1.3750506177202235
190,14.67529707202851,1975.7369929417475,1588.0153819160294,57.009708214519655,1690.6884518691493,1697.774701114902,1.3761645506609237
191,14.752535473696973,2008.0648352840801,1588.016770785934,63.47527668298617,1690.6884518691493,1697.6324056475696,1.3771678578311033
192,14.829773868916586,2046.7233658590849,1588.0181596557227,71.20698279798712,1690.6884518691493,1697.4538555413144,1.378064632482347
193,14.90701226416149,2052.2899879052275,1588.0195485255115,72.32030720721563,1690.6884518691493,1697.2397725576718,1.3788588279486764
194,14.98425066588053,2082.2170198966337,1588.0209373954171,78.30571360549689,1690.6884518691493,1696.9909632225153,1.3795542426611564
195,15.061489061074855,2068.8456050722743,1588.0223262652055,75.63143064062501,1690.6884518691493,1696.7083253125,1.3801545043457948
196,15.138727462768607,2078.8822654619726,1588.0237151351105,77.63876271856466,1690.6884518691493,1696.3928563290515,1.3806630879278787
197,15.215965857937643,2143.2101705352543,1588.0251040048981,90.504343733221,1690.6884518691493,1696.045664146395,1.3810833378987317
198,15.293204253094034,2158.724818907649,1588.0264928746853,93.60727340769995,1690.6884518691493,1695.6679786646253,1.3814185067207638
199,15.37044265480043,2106.9016525307234,1588.0278817445906,83.24264013231482,1690.6884518691493,1695.261164572801,1.3816718104705823
200,15.447681050045333,2061.1793443544298,1588.0292706143796,74.0981784970561,1690.6884518691493,1694.8267344678438,1.3818464958222263
201,15.524919445264945,2035.3008502588345,1588.0306594841684,68.92247967793706,1690.6884518691493,1694.3663613759397,1.3819459132974443
202,15.602157846933407,2019.212689095817,1588.032048354073,65.70484744533356,1690.6884518691493,1693.8818907030195,1.3819735969005873
203,15.679396242153022,1976.87499075754,1588.0334372238615,57.23730777767815,1690.6884518691493,1693.3753507600463,1.3819333497495978
204,15.756634637397926,1946.4564343508102,1588.0348260936505,51.1535964963322,1690.6884518691493,1692.8489608777145,1.3818293316046322
205,15.83387303264283,1954.8112930340867,1588.0362149634393,52.82456823298749,1690.6884518691493,1692.3051373506876,1.38166614068877
206,15.911111434311293,1937.4000856787025,1588.0376038333438,49.34232676191064,1690.6884518691493,1691.7464960732593,1.3814488917353211
207,15.988349829530904,1922.138820610955,1588.0389927031326,9.56151371900978,1690.6884518691493,1691.1758519613193,1.3811832896021798
208,16.06558822472523,1906.9850600609934,1588.0403815729205,9.565058109235645,1690.6884518691493,1690.5962140737809,1.3808756827176536
209,16.142826619944838,1900.058778285762,1588.041770442709,9.617226139498856,1690.6884518691493,1690.0107770990126,1.3805331169905777
210,16.220065021663885,1899.4519449377985,1588.0431593126145,9.550702811805932,1690.6884518691493,1689.4229082985382,1.3801633585250213
211,16.297303416908786,1884.9547384518664,1588.0445481824036,9.543878951374293,1690.6884518691493,1688.8361304094706,1.3797749163660538
212,16.374541812103114,1876.529566951227,1588.0459370521914,9.521623276797737,1690.6884518691493,1688.2540997616723,1.379377026067066
213,16.451780207310087,1894.8436865621045,1588.04732592198,9.546315787947043,1690.6884518691493,1687.6805807367325,1.3789796301877106
214,16.529018602517052,1886.9026539487384,1588.0487147917686,9.564382689845498,1690.6884518691493,1687.1194160844732,1.3785933302956843
215,16.606256997711373,1876.5006768827445,1588.0501036615565,9.519576277570593,1690.6884518691493,1686.574493736405,1.3782293122697855
216,16.68349539293099,1894.8600548308166,1588.0514925313448,9.55114236626297,1690.6884518691493,1686.049710514895,1.3778992667446013
217,16.760733794599453,1869.7817305539936,1588.0528814012494,9.525931680818275,1690.6884518691493,1685.5489332292182,1.3776152766675636
218,16.837972189819062,1878.1715758914359,1588.054270271038,9.572757621590267,1690.6884518691493,1685.0759580089634,1.3773896822232423
219,16.91521058501339,1864.7723677349566,1588.0556591408265,9.517837739164733,1690.6884518691493,1684.634467923255,1.3772349554898478
220,16.992448980233007,1875.5465209978283,1588.0570480106146,9.523942371941661,1690.6884518691493,1684.2279904416337,1.3771635263411943
221,17.06968737547791,1869.1794270938406,1588.058436880404,9.517865759520344,1690.6884518691493,1683.8598548534335,1.3771876242837262
222,17.146925770722813,1860.618191825328,1588.0598257501929,9.567399356269863,1690.6884518691493,1683.5331506688215,1.3773190929335204
