phi,flux,t,flux_err,median_,modelflux,modelflux_err
0.0,784.4934714655938,1641.601919377837,7.284838292223056,780.6341457069759,784.8331791241947,0.8009469636410993
0.04592586495272064,788.467396302276,1641.6033082426188,7.285070929821865,780.6341457069759,784.4842542875124,0.8010934980534404
0.09185172220638459,774.2020572626243,1641.6046971071678,7.284032255473377,780.6341457069759,784.1317344404454,0.8012365597956314
0.13777758717414246,785.5791685043332,1641.60608597195,7.294136941094306,780.6341457069759,783.7779996635802,0.8013790449217727
0.18370344445788084,785.0468312084886,1641.6074748365,7.282809740695735,780.6341457069759,783.4253882289561,0.8015238177086985
0.2296293094256387,789.7302091494821,1641.6088637012822,7.280776083355287,780.6341457069759,783.0761777684313,0.8016737008521817
0.27555517440843375,789.545376588907,1641.610252566065,7.287688638536131,780.6341457069759,782.732567946194,0.8018314135980141
0.32148103167713493,780.2889960755092,1641.6116414306143,7.2875888371853526,780.6341457069759,782.3966633033417,0.801999517840632
0.36740689662985554,791.135282922125,1641.6130302953961,7.290292239575575,780.6341457069759,782.0704570231321,0.8021803941165137
0.413332753913594,779.9722625230534,1641.614419159946,7.290202854567144,780.6341457069759,781.7558162893913,0.8023761827650575
0.4592586189114263,785.1567285077144,1641.6158080247292,7.306786212124591,780.6341457069759,781.4544679805115,0.8025887527201261
0.5051844838641469,784.2262300610928,1641.617196889511,7.296819034645524,780.6341457069759,781.1679864466644,0.8028196621055554
0.5511103411102922,792.2220813613058,1641.6185857540597,7.298084972701857,780.6341457069759,780.8977821191077,0.8030701206184789
0.5970362060855687,773.4844764379704,1641.6199746188422,7.283806320629253,780.6341457069759,780.6450916322867,0.8033409819220793
0.6429620633392327,779.1479804699302,1641.6213634833912,7.2770424123675195,780.6341457069759,780.4109699245457,0.8036327208122728
0.6888879283069905,779.1425743224645,1641.6227523481734,7.2896078240492885,780.6341457069759,780.1962832985739,0.8039454228023828
0.7348137856057662,780.00792919374,1641.6241412127238,7.279759493984466,780.6341457069759,780.0017047944859,0.804278798196044
0.7807396505885612,788.8965229395508,1641.6255300775065,7.289755289187912,780.6341457069759,779.8277106580501,0.8046321914991078
0.8266655155412818,777.3555627497371,1641.6269189422883,7.291932170276922,780.6341457069759,779.6745790509888,0.8050045806058855
0.8725913727949458,776.8584792021611,1641.6283078068373,7.2787682143320485,780.6341457069759,779.5423901376273,0.8053946455677672
0.918517237792778,781.2434619919914,1641.6296966716204,7.282727791290014,780.6341457069759,779.4310279532658,0.8058007681346376
0.9644430950614793,786.3339395673574,1641.6310855361698,7.277321896842407,780.6341457069759,779.3401841669622,0.8062210930974976
1.0103689600142,783.315527127339,1641.6324744009517,7.306225417962036,780.6341457069759,779.2693632085432,0.8066535749071351
1.056294824996995,782.671932705085,1641.6338632657344,7.2819010946349545,780.6341457069759,779.2178892714221,0.8070960206915037
1.1022206822656961,773.24049078592,1641.6352521302838,7.2735280165724525,780.6341457069759,779.1849146866809,0.8075461583430539
1.1481465472184167,784.0629824842654,1641.6366409950656,7.294752730177765,780.6341457069759,779.169429824273,0.8080016737227089
1.194072404487118,786.0551798925626,1641.638029859615,7.285013408984757,780.6341457069759,779.1702744081633,0.8084602783536178
1.2399982694849503,777.3710303183652,1641.6394187243982,7.277935070999506,780.6341457069759,779.1861500565794,0.8089197523555691
1.2859241267386143,781.4931576925264,1641.6408075889472,7.292991668668225,780.6341457069759,779.2156340105432,0.809377998315199
1.331849991691335,787.0792833224878,1641.642196453729,7.296864229148756,780.6341457069759,779.2571939274569,0.8098330685359438
1.37777585667413,793.0238557418161,1641.6435853185117,7.295035081311196,780.6341457069759,779.3092035393786,0.8102832231818948
1.4237017139729056,773.9228169551388,1641.644974183062,7.274412038686378,780.6341457069759,779.3699591229308,0.8107269458359282
1.4696275789406634,781.7782361854661,1641.6463630478443,7.308852346890331,780.6341457069759,779.4376966308848,0.8111629604283331
1.5155534361943273,779.6671156161938,1641.6477519123932,7.281183117621503,780.6341457069759,779.5106091923446,0.8115902536362324
1.5614793011771224,770.6763699603944,1641.649140777176,7.275716360244002,780.6341457069759,779.5868651020503,0.8120080775181006
1.6074051661223245,785.1766121856308,1641.6505296419575,7.28494396716199,780.6341457069759,779.6646258065014,0.8124159391325791
1.65333102336847,791.493400045747,1641.6519185065063,7.281683680768605,780.6341457069759,779.742064020604,0.812813597962991
1.6992568883663022,782.9720984783089,1641.6533073712894,7.294462408914039,780.6341457069759,779.8173817013233,0.8132010454276465
1.7451827456650777,788.4082209513763,1641.6546962358398,7.326943431689483,780.6341457069759,779.8888275876309,0.8135784886435512
1.7911086106177982,773.9796021329421,1641.6560851006216,7.275361433402645,780.6341457069759,779.9547144724713,0.8139463065301473
1.8370344755705188,781.0376411777288,1641.6574739654034,7.280030706478039,780.6341457069759,780.0134356815909,0.81430503666125
1.8829603328542575,779.4321149764037,1641.6588628299533,7.306508366425753,780.6341457069759,780.0634809258847,0.8146553222375161
1.9288861978220153,778.1734556961928,1641.6602516947355,7.2811757890011375,780.6341457069759,780.1034512412518,0.8149979045664225
1.9748120551057535,775.2750831282574,1641.6616405592854,7.276926001144422,780.6341457069759,780.1320728326248,0.8153335617422072
2.020737920073511,774.0475202983689,1641.6630294240676,7.286817277989905,780.6341457069759,780.1482098812633,0.8156631002174528
2.0666637773271757,777.5370416730038,1641.6644182886166,7.28399599234675,780.6341457069759,780.1508760066283,0.8159873083706276
2.112589642279896,773.6739784254132,1641.6658071533984,7.2832697740845544,780.6341457069759,780.1392444300002,0.8163069533178606
2.1585155072476536,791.3099411931289,1641.6671960181807,7.285369279143131,780.6341457069759,780.1126566622845,0.8166227494253336
2.2044413645464296,795.6566556650396,1641.668584882731,7.291383048015928,780.6341457069759,780.0706296903738,0.8169353466217826
2.2503672295292247,790.2988354453009,1641.6699737475137,7.297146148951369,780.6341457069759,780.0128615312062,0.8172453449385687
2.2962930867828883,788.1216682827398,1641.6713626120627,7.28343941901783,780.6341457069759,779.9392352367361,0.8175532612349536
2.342218951750646,781.8031234431728,1641.672751476845,7.270122260732766,780.6341457069759,779.8498210919281,0.817859584385753
2.388144816703367,775.3212752680447,1641.6741403416268,7.2698816454755955,780.6341457069759,779.7448772748687,0.8181647485237041
2.4340706739871054,781.3405347913249,1641.6755292061766,7.284034586677903,780.6341457069759,779.6248487086198,0.8184691768867479
2.479996538984938,780.0296457933982,1641.6769180709598,7.27434048876778,780.6341457069759,779.4903641713902,0.8187733175310917
2.525922396253639,798.202314145612,1641.6783069355092,7.282471206866058,780.6341457069759,779.3422319519889,0.8190776465568048
2.57184826120636,776.4849997633391,1641.679695800291,7.27728146216778,780.6341457069759,779.181433541293,0.8193827192746863
2.6177741261590803,784.3155203447204,1641.6810846650728,7.276757693446532,780.6341457069759,779.0091160849117,0.8196892065558964
2.6636999834353,785.6607120414155,1641.6824735296225,7.27735154221534,780.6341457069759,778.8265830796229,0.8199979182457385
2.7096258484105764,801.4403294027179,1641.683862394405,7.290486869820383,780.6341457069759,778.6352835894143,0.8203098446087774
2.7555517056792778,784.307025458791,1641.6852512589544,7.274381728896772,780.6341457069759,778.4368004239661,0.8206261805685573
2.801477570662073,785.5913725943574,1641.686640123737,7.27916338997376,780.6341457069759,778.232836589181,0.8209483352591316
2.847403427930774,780.9317595315115,1641.6880289882865,7.2705962813386416,780.6341457069759,778.0252011168707,0.8212779872302879
2.8933292928834944,785.1824270778707,1641.6894178530683,7.276546287533919,780.6341457069759,777.8157933361365,0.8216170553007991
2.9392551578662895,792.4183060066534,1641.690806717851,7.289147698727892,780.6341457069759,777.606586770635,0.8219677186252029
2.985181015165065,791.741613845752,1641.6921955824014,7.274618454949814,780.6341457069759,777.3996119393489,0.8223324063194538
3.0311068801177856,781.9027833260006,1641.6935844471832,7.319881594844436,780.6341457069759,777.1969385528503,0.8227137830329083
3.0770327373714497,767.9932293179918,1641.6949733117322,7.307186507425932,780.6341457069759,777.0006575999216,0.8231147165982612
3.122958602339208,791.8118226328043,1641.6963621765144,7.280377395525355,780.6341457069759,776.8128626249529,0.8235382457565733
3.1688844673220027,773.2215978365675,1641.6977510412971,7.261867701481617,780.6341457069759,776.6356313665021,0.8239875329734883
3.214810324590704,789.279471640959,1641.6991399058466,7.28355686325507,780.6341457069759,776.4710070738295,0.824465817795613
3.2607361895584615,771.6025943862296,1641.7005287706288,7.269566022268918,780.6341457069759,776.3209800316838,0.8249763458539486
3.3066620468422,778.9685876460826,1641.7019176351787,7.26451860449941,780.6341457069759,776.1874696819871,0.8255223109521512
3.3525879117949207,786.4450786042617,1641.7033064999605,7.268257253844589,780.6341457069759,776.072306848808,0.8261067873344893
3.398513776747641,784.4627759078394,1641.7046953647423,7.271107690408631,780.6341457069759,775.9772169671053,0.8267326492889933
3.4444396340163426,778.6951245676792,1641.7060842292917,7.284769135767385,780.6341457069759,775.9038038541405,0.8274025093353814
3.4903654990141746,779.5717489343115,1641.7074730940749,7.262564522934913,780.6341457069759,775.8535344679769,0.8281186461064337
3.5362913562979132,774.2497802582548,1641.7088619586248,7.266104137152337,780.6341457069759,775.8277248237212,0.8288829349389076
3.5822172212506342,764.6215601636686,1641.7102508234066,7.256778594677473,780.6341457069759,775.8275269495573,0.8296967879371976
3.628143078519335,792.0036781748458,1641.711639687956,7.272963692376025,780.6341457069759,775.8539172391613,0.8305611008239742
3.6740689434720553,772.9663277012332,1641.7130285527378,7.266981288635709,780.6341457069759,775.9076861698052,0.8314762246891406
3.719994808454851,776.708986236099,1641.7144174175205,7.266437229266406,780.6341457069759,775.9894294904082,0.8324419046943186
3.765920665746108,791.0954567677436,1641.7158062820706,7.2664294668333405,780.6341457069759,776.0995409900136,0.8334572971021217
3.8118465306913096,780.3310583506427,1641.7171951468522,7.262422029663623,780.6341457069759,776.2382069852395,0.8345209195497421
3.8577723879449737,791.7117146215132,1641.7185840114012,7.2920179018579026,780.6341457069759,776.4054022768689,0.8356306908992536
3.9036982529277693,781.3278132141459,1641.7199728761839,7.271278765110448,780.6341457069759,776.6008881568926,0.8367839286966612
3.949624117895527,772.9859593046458,1641.7213617409661,7.289707001517424,780.6341457069759,776.8242117929551,0.8379773849333018
3.995549975179265,780.8876851598652,1641.722750605516,7.2696463961176985,780.6341457069759,777.0747076174232,0.8392072967631738
4.041475840147022,785.4805211347084,1641.7241394702983,7.268799604080418,780.6341457069759,777.35150054883,0.8404694202581187
4.087401697430761,776.8600297451594,1641.7255283348481,7.263156223558098,780.6341457069759,777.6535104930665,0.8417591190362294
4.133327562383482,786.4792714558243,1641.72691719963,7.281400341459398,780.6341457069759,777.9794592120891,0.8430714010063957
4.179253419637146,785.0157402982113,1641.728306064179,7.263313199593913,780.6341457069759,778.3278780650146,0.844401030024536
4.225179284634978,772.9905553693425,1641.729694928962,7.258905793332938,780.6341457069759,778.6971181696647,0.8457425826984964
4.2711051496328105,775.8349172865455,1641.7310837937453,7.27028073334278,780.6341457069759,779.0853612329304,0.847090541767035
4.317031006878956,783.4837233092876,1641.732472658294,7.282274478114243,780.6341457069759,779.4906323586258,0.8484393696079414
4.362956871824157,779.7117347997882,1641.7338615230756,7.26526235379133,780.6341457069759,779.9108142275002,0.849783597271078
4.408882729107896,787.9651665465171,1641.7352503876255,7.30340076806731,780.6341457069759,780.3436617776463,0.8511179125863327
4.4548085940606175,778.0299438864567,1641.7366392524073,7.268731149509514,780.6341457069759,780.7868190080192,0.8524371995187341
4.500734459028375,786.7443935341835,1641.7380281171895,7.278004173978576,780.6341457069759,781.2378356688862,0.8537366343460803
4.54666031632715,775.2583196103042,1641.7394169817399,7.279072074242309,780.6341457069759,781.6941854716717,0.855011723411137
4.592586181309946,786.5993299595975,1641.7408058465226,7.26820595203351,780.6341457069759,782.1532849856596,0.8562583648619367
4.63851203856361,783.0959132182652,1641.7421947110715,7.269879919321923,780.6341457069759,782.612512273867,0.857472870552287
4.68443790351633,787.2435685770652,1641.7435835758533,7.286218710243661,780.6341457069759,783.0692270322545,0.8586520042504014
4.730363768514162,796.3218520309783,1641.7449724406365,7.294511727124893,780.6341457069759,783.5207897697476,0.8597929916728672
4.776289625782864,777.6917196744507,1641.746361305186,7.279415254211501,780.6341457069759,783.9645817942439,0.8608935264887362
4.8222154907355845,782.3560547314592,1641.7477501699677,7.26896600003632,780.6341457069759,784.398025057548,0.8619517715119202
4.868141348004285,790.2072683671686,1641.7491390345172,7.2748918384507775,780.6341457069759,784.8186009726198,0.8629663368920601
4.914067212987081,785.6245702608394,1641.7505278992999,7.2977962405339785,780.6341457069759,785.2238698797303,0.8639362688040106
4.959993070240745,780.4673590861603,1641.7519167638488,7.2851532811287925,780.6341457069759,785.6114887692531,0.8648609970054252
5.005918935208502,782.9301238682929,1641.753305628631,7.282385371129733,780.6341457069759,785.9792293582143,0.8657403320572441
5.051844800206334,784.5474937263389,1641.7546944934143,7.2742234660977205,780.6341457069759,786.3249942657933,0.8665743939411962
5.097770657459998,781.3377157065006,1641.7560833579632,7.280859435790086,780.6341457069759,786.6468328325066,0.867363597803179
5.14369652241272,787.1877109863526,1641.757472222745,7.304949129918817,780.6341457069759,786.942955716717,0.8681085817429828
5.189622379696457,789.050999080715,1641.758861087295,7.2865393952268365,780.6341457069759,787.2117477004797,0.8688101820090489
5.235548244664215,761.1458668079395,1641.7602499520772,7.264737332744736,780.6341457069759,787.451779875599,0.8694693756656457
5.281474101947953,776.7049921254256,1641.761638816627,7.275319733210298,780.6341457069759,787.6618195971753,0.8700872471236057
5.327399966915712,786.1141679701432,1641.7630276814093,7.280659851241071,780.6341457069759,787.840839553239,0.8706649530893681
5.373325831890988,793.3813505755716,1641.7644165461918,7.2882617908282645,780.6341457069759,787.9880246235919,0.8712036687974432
5.419251689137133,782.0879478600436,1641.7658054107405,7.27778092931532,780.6341457069759,788.102777436776,0.8717045980312385
5.465177554089854,784.8894870834301,1641.7671942755223,7.2891423973684315,780.6341457069759,788.1847221001083,0.8721689143670658
5.51110341138863,782.647937251586,1641.7685831400727,7.298947936330704,780.6341457069759,788.2337060139837,0.8725977686987972
5.557029276371424,785.0036082590268,1641.7699720048554,7.274391448923521,780.6341457069759,788.2498001432616,0.8729922655033533
5.602955141324146,779.7058410475838,1641.7713608696372,7.2859179199910455,780.6341457069759,788.2332973351733,0.8733534789255328
5.648880998592847,779.2864728396853,1641.7727497341866,7.278092257245604,780.6341457069759,788.1847090001031,0.8736824347411889
5.694806863575642,775.945157223472,1641.7741385989693,7.270765992724235,780.6341457069759,788.1047599678789,0.8739801385479664
5.740732720844343,790.4534235934807,1641.7755274635188,7.312450433586907,780.6341457069759,787.994381781464,0.8742475711085359
5.786658585827138,776.7469097780304,1641.7769163283015,7.28133910106011,780.6341457069759,787.8547041906643,0.8744857211537815
5.832584443095839,773.5966975258161,1641.778305192851,7.270516502419691,780.6341457069759,787.6870453491285,0.8746955878366416
5.8785103080485595,769.1865946165817,1641.7796940576327,7.273223812408874,780.6341457069759,787.492900211488,0.8748782282179819
5.924436173001281,776.9409062501181,1641.7810829224145,7.282183787756885,780.6341457069759,787.2739279334203,0.8750347396381001
5.970362030269982,783.7625473018088,1641.782471786964,7.277182902177055,780.6341457069759,787.0319377606359,0.8751663140153904
6.016287895267814,778.6100840168401,1641.783860651747,7.285463305789352,780.6341457069759,786.7688737018545,0.8752742456235878
6.0622137525515525,794.037666909524,1641.785249516297,7.328416545729337,780.6341457069759,786.4867986216707,0.8753599352299786
6.108139617504273,789.4123333479693,1641.7866383810788,7.310317530835374,780.6341457069759,786.1878768121317,0.8754249110746251
6.154065474772974,790.6021353394353,1641.7880272456282,7.277303664574215,780.6341457069759,785.8743565589468,0.8754708413489605
6.1999913397256945,791.8114854706546,1641.78941611041,7.2811201282190625,780.6341457069759,785.5485513496026,0.8754995228864233
6.24591720470849,782.3607774210795,1641.7908049751927,7.278752200804227,780.6341457069759,785.2128214108964,0.8755128872839463
6.291843062007265,788.4619179026304,1641.792193839743,7.27712316927902,780.6341457069759,784.8695544645018,0.875512989137537
6.337768926975023,781.8404163595587,1641.7935827045253,7.285111048997005,780.6341457069759,784.5211463396047,0.8755019887482987
6.383694784228687,779.9216219856789,1641.7949715690743,7.269262110333252,780.6341457069759,784.1699822173907,0.8754821308800758
6.429620649181408,780.8367245861191,1641.796360433856,7.290091617845754,780.6341457069759,783.8184172146068,0.8754557299267031
6.475546506450109,775.1797307029519,1641.7977492984055,7.280945099542028,780.6341457069759,783.4687582657427,0.8754251273690156
6.521472371432903,772.0941520730958,1641.7991381631882,7.263749385105993,780.6341457069759,783.1232455870052,0.8753926729052138
6.5673982364006624,776.9107789633599,1641.8005270279705,7.2706959724816995,780.6341457069759,782.7840356889285,0.8753606761911135
6.6133240936844,781.2452921512922,1641.8019158925204,7.271992718730329,780.6341457069759,782.4531846103712,0.8753313864368019
6.659249958637122,785.1492796979255,1641.8033047573022,7.274728324382041,780.6341457069759,782.1326321223316,0.8753069432124188
6.705175815890786,788.5207125482666,1641.8046936218511,7.2902534755706725,780.6341457069759,781.8241875532406,0.8752893589820597
6.751101680888617,785.4635164252068,1641.8060824866343,7.281019132249834,780.6341457069759,781.5295160005192,0.8752804612959268
6.797027538187393,774.0182353265081,1641.8074713511846,7.2681188325525605,780.6341457069759,781.2501266890615,0.8752818864267427
6.842953403140113,784.0873355394542,1641.8088602159664,7.279675850313711,780.6341457069759,780.9873619253342,0.875295049192358
6.888879260393777,774.3536714611364,1641.8102490805154,7.270951439907244,780.6341457069759,780.7423883083395,0.8753211130561683
6.934805125361534,875.8572757764668,1641.8116379452977,7.341547635707358,780.6341457069759,780.5161887781653,0.8753609929762445
6.980730990314256,887.4371376039235,1641.8130268100795,7.360650168508736,780.6341457069759,780.3095569311774,0.8754153268456528
7.026656847582957,832.2268124157526,1641.814415674629,7.31902558669667,780.6341457069759,780.123092568567,0.8754844908118969
